command,plot_id,x,y,moisture,growth,temp,humidity,light,co2,yield,extra
PLOT,1551,87.61,846.595,56.066,3.509,33.604,64.68,1147.729,584.467,9.535,
PLOT,1552,744.489,1851.206,48.421,1.105,19.697,77.101,350.236,711.281,9.494,
PLOT,1553,1230.504,1281.759,11.093,1.23,21.634,63.542,787.971,351.311,6.639,
PLOT,1554,1246.768,12.411,62.522,1.407,27.286,45.853,1829.971,367.073,8.063,
PLOT,1555,790.311,97.221,61.861,2.688,21.347,60.515,1875.238,350.015,2.343,
PLOT,1556,1007.343,1573.291,77.88,0.082,31.834,84.664,1209.205,777.018,2.726,
PLOT,1557,512.276,882.624,15.021,3.361,16.554,30.954,1050.362,353.66,2.511,
PLOT,1558,1708.391,217.687,62.22,3.167,22.094,70.759,1568.925,504.604,1.038,
PLOT,1559,1782.001,1731.497,62.482,4.962,29.511,85.867,778.156,414.9,5.489,
PLOT,1560,119.854,1615.054,63.295,2.816,19.446,44.111,1606.432,311.223,1.873,
PLOT,1561,659.288,497.458,17.056,2.16,29.487,36.697,587.997,563.112,3.913,
PLOT,1562,664.799,1503.717,35.35,4.729,23.671,51.147,1771.2,790.467,9.481,
PLOT,1563,1037.875,1879.41,76.142,2.438,17.54,60.921,1480.44,623.421,0.138,
PLOT,1564,1791.099,1094.106,42.953,0.722,20.027,45.623,1125.0,764.742,8.391,
PLOT,1565,1254.942,811.046,26.92,1.868,16.366,46.765,775.389,524.383,8.816,
PLOT,1566,876.7,139.348,62.97,1.416,28.699,49.135,1482.459,553.722,4.168,
PLOT,1567,965.354,311.85,51.796,4.412,17.466,47.463,374.122,504.318,7.355,
PLOT,1568,1399.904,1467.319,62.852,1.138,32.742,72.063,149.198,717.686,8.932,
PLOT,1569,720.845,378.09,31.699,3.917,15.97,36.121,237.563,505.562,7.858,
PLOT,1570,1769.927,1626.657,50.886,1.213,24.992,45.101,1635.558,597.748,7.388,
PLOT,1571,1802.677,1798.963,62.673,0.064,23.338,47.386,1419.514,653.023,8.08,
PLOT,1572,718.235,1404.527,87.606,4.999,34.464,52.48,1683.556,687.453,0.312,
PLOT,1573,451.319,128.674,69.77,4.521,23.667,41.536,1277.08,698.394,4.946,
PLOT,1574,1388.172,1734.472,12.919,1.712,34.579,67.301,154.685,650.639,3.141,
PLOT,1575,542.183,1979.964,69.59,4.588,30.838,68.023,1709.173,663.224,1.951,
PLOT,1576,151.123,1677.025,80.622,1.276,26.676,73.434,902.617,501.94,3.292,
PLOT,1577,1675.373,1524.495,62.943,1.521,16.955,76.816,1279.836,343.363,2.665,
PLOT,1578,940.606,999.066,19.998,2.236,17.038,38.45,1746.278,740.18,0.32,
PLOT,1579,1885.478,120.792,43.648,3.772,30.894,63.389,1773.663,659.36,2.464,
PLOT,1580,1835.081,428.784,25.301,2.651,28.828,30.247,1430.368,719.702,6.114,
PLOT,1581,1989.022,1755.883,23.052,1.126,34.011,55.785,1950.307,528.827,8.762,
PLOT,1582,1279.007,860.651,71.177,2.706,21.365,58.006,1569.184,540.754,2.38,
PLOT,1583,1481.808,297.581,80.48,2.527,20.482,30.739,1214.288,633.542,1.584,
PLOT,1584,1735.726,389.541,14.671,0.939,17.866,67.299,555.532,500.133,2.748,
PLOT,1585,11.087,1798.993,52.613,4.985,33.907,49.583,1846.037,661.642,1.264,
PLOT,1586,540.439,1645.411,36.216,1.066,18.788,55.091,835.841,766.394,2.759,
PLOT,1587,151.379,1686.116,60.025,1.914,21.291,86.151,379.099,552.099,4.264,
PLOT,1588,800.881,88.458,34.828,4.195,24.025,61.424,285.145,444.59,8.993,
PLOT,1589,18.135,240.933,48.739,0.146,29.921,32.407,1693.59,590.647,8.809,
PLOT,1590,1647.778,1431.156,89.574,4.061,21.905,54.797,1063.643,580.224,1.302,
PLOT,1591,137.415,1160.513,16.06,3.432,26.286,63.923,1599.376,745.502,5.707,
PLOT,1592,1756.315,979.036,59.417,3.242,21.523,83.75,1199.93,587.785,4.64,
PLOT,1593,1727.635,396.53,25.413,4.731,15.222,35.777,1019.162,388.613,2.593,
PLOT,1594,507.411,1545.063,51.94,2.589,15.638,80.256,1356.046,493.268,3.375,
PLOT,1595,1683.647,108.982,77.923,3.317,26.593,82.669,1721.433,527.973,7.804,
PLOT,1596,58.679,1114.945,62.578,2.98,25.502,57.133,1881.022,501.287,0.16,
PLOT,1597,1482.362,841.22,69.097,1.526,24.709,82.238,892.815,463.793,8.511,
PLOT,1598,341.103,417.635,15.228,0.8,16.392,42.805,1177.341,438.113,7.481,
PLOT,1599,440.976,761.961,36.703,1.13,34.734,30.455,1239.332,629.911,4.364,
PLOT,1600,1910.065,430.711,18.345,2.072,32.808,71.184,1382.155,775.835,4.399,
PLOT,1601,388.665,874.596,33.834,4.169,26.205,53.102,1142.348,747.6,1.907,
PLOT,1602,15.365,1164.202,58.516,0.163,31.998,71.074,107.682,756.02,9.371,
PLOT,1603,929.154,1016.733,23.034,4.731,26.825,41.738,1289.735,432.444,2.161,
PLOT,1604,282.9,535.303,45.554,2.514,25.095,72.469,675.671,737.995,9.617,
PLOT,1605,1363.941,1235.026,24.95,0.974,27.464,63.205,711.384,794.351,0.793,
PLOT,1606,922.686,1237.916,82.343,1.778,30.662,75.319,1128.888,565.722,4.294,
PLOT,1607,846.236,495.374,23.851,0.628,16.911,56.091,1992.975,796.039,9.906,
PLOT,1608,393.623,662.873,64.365,0.54,32.953,55.714,1385.152,524.498,9.494,
PLOT,1609,1979.461,1261.327,70.583,4.952,27.174,79.31,1506.186,588.606,1.946,
PLOT,1610,1351.361,1743.378,37.661,2.681,32.626,53.856,1429.99,736.338,5.883,
PLOT,1611,121.86,272.724,48.274,2.003,15.208,61.458,1385.706,425.748,2.54,
PLOT,1612,1634.657,840.901,13.023,0.452,18.337,66.593,596.52,766.039,3.544,
PLOT,1613,1686.82,1206.459,28.466,3.242,23.894,83.228,1685.04,567.365,9.556,
PLOT,1614,107.034,1600.441,64.606,2.266,30.868,63.225,1093.04,736.627,8.963,
PLOT,1615,609.886,1323.338,26.483,2.48,23.43,74.511,1836.067,632.21,8.76,
PLOT,1616,603.142,1067.549,15.066,0.123,26.484,56.447,781.188,709.715,9.043,
PLOT,1617,1538.062,151.348,10.13,4.803,19.709,88.214,406.931,589.987,8.867,
PLOT,1618,1233.335,1920.226,82.223,4.544,24.15,72.735,1394.077,787.776,4.042,
PLOT,1619,462.854,1758.495,52.413,3.063,17.036,45.403,1568.498,401.699,8.786,
PLOT,1620,1969.349,455.222,79.32,3.215,27.827,59.36,492.134,588.223,2.696,
PLOT,1621,1278.106,1647.497,79.412,3.458,34.052,65.861,165.991,436.483,8.707,
PLOT,1622,833.573,848.881,64.752,0.735,34.092,70.46,1792.744,467.623,0.405,
PLOT,1623,316.877,228.149,70.336,2.814,32.99,39.486,287.633,755.781,5.995,
PLOT,1624,905.507,1648.475,80.654,1.92,34.979,59.987,1349.458,360.407,4.328,
PLOT,1625,1967.966,1929.01,77.38,2.346,17.046,49.753,1621.918,698.044,8.01,
PLOT,1626,491.414,1947.61,56.632,3.35,21.472,84.36,1272.794,489.581,2.898,
PLOT,1627,1347.626,78.449,55.892,4.466,23.108,66.743,312.173,395.392,0.884,
PLOT,1628,1924.563,1580.947,78.672,4.548,21.107,83.802,569.195,780.072,6.021,
PLOT,1629,1487.323,1108.009,74.192,4.638,26.588,63.082,404.823,710.505,6.635,
PLOT,1630,722.524,1512.079,67.841,4.668,28.78,30.146,707.91,390.644,2.653,
PLOT,1631,1851.218,459.358,87.7,4.727,28.51,42.688,1312.1,731.722,5.115,
PLOT,1632,1920.92,507.746,88.579,0.938,21.409,52.042,882.469,643.848,8.145,
PLOT,1633,1735.804,17.559,31.778,4.199,22.986,83.946,1162.063,584.229,2.763,
PLOT,1634,1426.833,193.226,88.874,0.875,34.802,59.538,303.02,369.136,5.109,
PLOT,1635,340.989,1644.512,82.216,3.357,28.327,83.977,1885.902,591.349,7.124,
PLOT,1636,579.397,1382.689,12.709,0.078,23.959,48.152,1870.82,323.31,2.593,
PLOT,1637,391.452,1032.139,43.54,3.093,19.629,34.122,637.463,396.986,6.155,
PLOT,1638,1694.14,990.585,89.947,3.708,18.552,37.64,1086.72,736.87,4.177,
PLOT,1639,76.871,1337.417,50.621,1.322,32.533,48.834,1526.824,770.944,5.81,
PLOT,1640,1686.29,1759.451,33.993,1.961,15.393,72.343,1048.977,635.025,7.484,
PLOT,1641,1602.606,1973.907,45.714,0.652,29.833,41.741,822.839,603.963,7.348,
PLOT,1642,739.076,12.922,27.388,3.114,21.298,80.355,185.891,673.046,1.867,
PLOT,1643,1466.235,688.227,42.709,3.448,16.863,84.824,1381.862,474.651,6.966,
PLOT,1644,1708.27,1268.163,68.269,1.203,25.218,34.623,197.814,737.18,2.004,
PLOT,1645,1944.975,1275.65,19.835,4.524,17.724,40.374,279.727,787.017,5.699,
PLOT,1646,58.814,1930.875,50.656,4.355,24.505,85.548,369.914,786.938,1.199,
PLOT,1647,1851.22,313.681,72.585,2.86,33.75,85.995,870.415,760.107,7.382,
PLOT,1648,804.151,1835.638,29.747,2.422,26.103,55.648,215.034,626.221,7.546,
PLOT,1649,1728.706,1898.871,69.661,3.537,24.351,74.168,537.23,481.308,6.358,
PLOT,1650,1059.419,1624.975,61.647,2.863,25.875,53.901,1654.772,771.404,4.032,
PLOT,1651,1885.744,1403.202,23.106,3.814,31.879,68.111,1236.623,760.955,2.879,
PLOT,1652,1971.508,187.645,87.42,1.43,15.14,72.025,1568.841,712.046,7.003,
PLOT,1653,963.842,51.662,38.595,2.459,32.308,56.56,1037.862,566.496,3.202,
PLOT,1654,478.006,349.546,45.649,0.814,26.029,45.518,707.057,468.621,3.337,
PLOT,1655,231.662,1149.746,29.841,4.648,24.131,89.003,930.457,465.59,3.952,
PLOT,1656,956.829,333.96,70.756,3.263,16.339,84.881,1748.644,429.865,7.744,
PLOT,1657,1527.218,1231.452,87.981,4.627,20.779,42.452,1553.595,505.604,0.449,
PLOT,1658,914.368,1263.418,57.174,0.269,21.626,48.609,683.082,650.686,5.575,
PLOT,1659,1759.103,1984.116,78.28,4.529,15.606,76.001,1025.756,500.788,1.557,
PLOT,1660,1787.22,1686.659,71.194,4.472,32.445,81.115,1750.995,450.326,4.492,
PLOT,1661,1893.443,1031.404,72.422,3.192,20.115,82.618,428.015,554.368,0.376,
PLOT,1662,1037.746,1841.349,86.625,0.297,34.613,73.007,527.682,734.825,6.643,
PLOT,1663,8.357,1123.561,12.533,4.767,34.596,58.011,1714.858,444.072,4.557,
PLOT,1664,1798.954,1297.688,68.774,1.184,26.734,74.623,810.239,377.96,7.381,
PLOT,1665,1879.31,1861.906,81.435,4.21,16.742,69.43,135.336,522.295,1.947,
PLOT,1666,1611.97,897.59,29.595,3.061,30.637,39.83,1702.87,757.526,9.967,
PLOT,1667,789.0,1780.869,70.036,2.382,16.409,62.747,666.046,798.681,9.586,
PLOT,1668,1923.904,1328.612,46.933,2.582,24.759,31.753,606.615,779.714,5.873,
PLOT,1669,1068.359,1093.775,21.265,1.282,26.381,73.893,1699.33,714.848,8.898,
PLOT,1670,1344.237,1136.887,50.342,2.977,23.002,59.72,1358.083,541.916,5.869,
PLOT,1671,1774.223,1407.921,32.48,3.517,26.481,86.515,813.994,346.496,3.717,
PLOT,1672,1076.698,1405.318,29.299,0.066,19.781,66.478,1515.414,627.743,9.823,
PLOT,1673,597.529,1516.01,12.902,2.15,24.512,89.933,408.744,457.321,4.089,
PLOT,1674,847.866,449.594,45.43,2.017,16.881,89.823,1835.642,362.184,0.395,
PLOT,1675,943.629,1398.206,12.007,2.227,31.182,39.592,660.919,566.674,3.241,
PLOT,1676,164.572,1316.826,34.026,1.085,16.393,72.826,950.721,334.509,7.54,
PLOT,1677,1757.871,13.933,41.939,1.879,28.709,52.775,1047.672,452.21,8.755,
PLOT,1678,1517.622,835.303,56.7,4.172,22.093,50.939,1178.617,356.983,2.899,
PLOT,1679,891.68,684.647,71.525,1.181,30.144,56.599,1619.181,606.532,2.767,
PLOT,1680,546.562,1236.595,81.199,3.198,32.269,53.775,1265.946,738.534,2.668,
PLOT,1681,1451.908,394.994,12.887,4.366,28.75,44.102,1767.705,708.902,6.241,
PLOT,1682,159.608,748.721,19.04,4.389,20.522,85.396,376.286,301.657,7.844,
PLOT,1683,1825.497,1979.101,10.448,2.999,27.222,80.701,1522.946,588.072,8.855,
PLOT,1684,434.818,130.519,84.996,2.085,18.884,85.249,639.099,585.081,8.162,
PLOT,1685,52.502,837.569,79.712,0.089,18.758,59.241,643.878,300.629,8.161,
PLOT,1686,652.761,1253.531,51.662,3.265,27.571,60.867,1045.246,750.387,0.35,
PLOT,1687,236.36,209.341,60.179,3.287,19.076,38.727,1395.63,771.039,6.631,
PLOT,1688,1273.92,1709.135,10.162,3.072,34.585,60.637,1844.124,448.12,0.851,
PLOT,1689,1379.326,451.615,26.394,2.092,31.771,68.483,131.808,699.302,5.894,
PLOT,1690,736.202,793.686,64.354,4.779,16.434,77.283,1139.373,421.018,4.697,
PLOT,1691,1803.584,846.019,12.591,0.58,17.422,67.814,1055.816,489.406,5.142,
PLOT,1692,1513.327,1316.455,69.365,3.495,30.892,36.984,724.052,457.914,7.012,
PLOT,1693,981.811,1726.499,17.024,4.43,33.643,71.043,1671.082,405.761,9.942,
PLOT,1694,777.148,135.426,35.069,4.364,31.409,72.829,123.496,349.627,1.871,
PLOT,1695,1427.782,1633.905,13.747,2.018,34.731,59.083,1226.578,366.274,3.582,
PLOT,1696,1362.319,1277.36,39.318,3.062,29.33,43.865,146.662,480.872,0.834,
PLOT,1697,1416.904,834.209,76.707,0.076,24.711,30.538,1885.327,336.207,8.058,
PLOT,1698,363.757,1414.957,69.886,3.737,16.824,73.189,1503.898,679.016,9.102,
PLOT,1699,1621.905,17.265,82.094,1.288,32.907,81.712,1426.261,548.422,0.919,
PLOT,1700,1052.57,154.255,87.799,3.302,20.612,60.142,1159.965,622.788,9.86,
PLOT,1701,717.819,1604.954,61.933,2.762,26.42,56.454,672.572,456.651,7.12,
PLOT,1702,210.963,1750.34,61.305,1.141,20.27,41.832,1355.608,439.102,3.396,
PLOT,1703,342.023,1716.271,19.9,0.884,26.162,88.312,622.754,770.877,3.631,
PLOT,1704,714.584,837.392,15.343,3.046,17.721,36.654,1925.207,334.962,1.717,
PLOT,1705,1120.964,1007.314,59.813,1.418,20.911,51.807,903.152,540.287,1.715,
PLOT,1706,613.935,432.087,23.021,0.161,34.796,78.165,1103.515,703.414,8.116,
PLOT,1707,1971.478,1672.832,64.52,0.172,26.188,78.656,1478.072,351.302,3.682,
PLOT,1708,1590.212,258.212,34.616,2.049,33.141,43.34,221.485,685.026,5.045,
PLOT,1709,838.507,1924.974,49.133,1.171,33.799,49.845,1199.352,746.777,7.658,
PLOT,1710,47.068,250.14,35.579,0.998,23.798,38.928,1755.031,486.0,0.909,
PLOT,1711,917.614,974.819,40.094,0.46,17.971,75.863,914.142,534.321,8.071,
PLOT,1712,1548.073,1775.431,69.098,2.875,28.271,40.895,1809.922,349.229,6.676,
PLOT,1713,810.783,1535.403,74.132,3.541,17.053,85.424,340.645,484.194,7.346,
PLOT,1714,1418.202,1257.763,37.027,4.965,16.297,64.791,805.143,520.027,9.035,
PLOT,1715,317.672,1540.578,50.354,1.609,30.388,56.899,519.914,597.859,5.965,
PLOT,1716,1112.628,1951.926,42.61,0.483,33.419,45.838,1684.635,624.481,2.154,
PLOT,1717,1955.871,499.301,25.511,1.351,18.236,36.642,339.063,555.482,8.975,
PLOT,1718,1828.752,1140.421,32.094,0.358,23.668,40.623,1102.377,309.255,2.987,
PLOT,1719,1218.741,1957.582,39.531,4.585,22.549,82.71,372.802,602.873,5.584,
PLOT,1720,1648.679,526.732,79.343,1.446,26.403,66.741,1048.305,647.396,7.969,
PLOT,1721,316.891,1267.301,50.473,4.691,25.967,30.718,1246.241,348.759,6.094,
PLOT,1722,1205.657,487.11,27.391,3.055,34.73,45.254,1017.98,413.867,3.741,
PLOT,1723,1370.087,343.096,80.203,4.34,30.905,81.663,1894.119,733.446,2.845,
PLOT,1724,1032.326,1832.471,44.133,2.304,29.451,75.249,1003.53,601.745,4.441,
PLOT,1725,706.871,1958.449,60.587,4.628,24.811,83.406,1133.875,706.839,7.989,
PLOT,1726,9.947,1970.089,36.0,1.699,16.775,77.488,1656.155,363.002,6.533,
PLOT,1727,1963.618,206.67,38.705,2.087,26.148,83.643,1639.128,599.124,8.613,
PLOT,1728,860.948,1654.886,31.687,4.837,28.695,59.793,393.551,680.33,7.688,
PLOT,1729,76.041,1596.384,74.155,2.063,34.275,77.942,1634.795,413.851,5.732,
PLOT,1730,87.825,692.904,60.219,4.057,29.406,48.642,665.252,605.662,5.716,
PLOT,1731,243.423,580.173,64.296,4.743,32.98,39.566,673.333,654.312,9.913,
PLOT,1732,1744.174,1063.463,79.123,4.671,22.245,48.213,1981.494,512.441,6.571,
PLOT,1733,1551.513,846.375,56.524,2.243,29.871,38.702,1616.697,453.696,0.968,
PLOT,1734,357.584,1587.969,54.075,2.347,29.325,31.351,1939.712,615.622,2.374,
PLOT,1735,146.627,676.316,16.532,4.285,23.134,48.723,1383.305,481.598,9.24,
PLOT,1736,1771.17,102.931,51.339,3.696,22.349,42.255,1411.98,755.449,9.975,
PLOT,1737,705.793,366.317,35.847,2.194,34.435,74.192,1845.221,497.065,7.15,
PLOT,1738,1538.642,1969.806,62.652,4.657,18.981,55.949,1751.81,486.881,8.611,
PLOT,1739,1825.22,1961.073,47.484,2.139,19.966,62.39,924.392,337.451,2.39,
PLOT,1740,1668.788,574.713,11.882,2.47,29.135,77.644,400.914,722.445,4.298,
PLOT,1741,179.478,23.728,17.413,4.204,24.6,67.863,1051.874,763.473,2.834,
PLOT,1742,1511.438,1097.483,19.487,4.93,18.738,77.502,328.209,312.429,9.527,
PLOT,1743,179.045,1116.16,53.445,3.349,19.491,50.072,845.372,475.389,8.936,
PLOT,1744,1634.598,162.102,24.772,1.783,27.219,78.251,144.024,781.153,5.796,
PLOT,1745,878.04,585.897,70.592,4.438,25.252,64.544,1951.809,325.832,6.084,
PLOT,1746,1479.812,1135.834,78.189,3.692,19.525,67.937,1242.573,386.607,5.582,
PLOT,1747,1546.009,484.926,35.634,3.883,19.142,37.549,1483.559,579.657,4.014,
PLOT,1748,294.634,20.503,20.461,1.107,27.184,70.406,948.395,633.678,3.271,
PLOT,1749,600.642,450.348,13.308,2.247,31.786,57.81,1036.681,340.246,3.992,
PLOT,1750,254.833,1397.754,26.479,4.832,27.398,31.641,1725.632,629.484,2.274,
PLOT,1751,340.428,1050.186,64.518,3.159,16.326,61.446,1647.958,533.864,5.661,
PLOT,1752,216.709,1825.631,72.55,1.586,15.857,43.284,1257.491,571.959,5.821,
PLOT,1753,1038.618,224.125,50.468,3.648,30.564,52.478,476.838,484.925,2.41,
PLOT,1754,1352.706,449.578,25.719,0.017,21.387,78.885,1670.812,633.932,6.374,
PLOT,1755,187.169,254.17,24.557,4.947,21.482,50.558,1525.39,413.62,4.046,
PLOT,1756,220.711,1500.889,86.237,2.349,17.528,67.74,1705.351,695.77,0.201,
PLOT,1757,588.167,55.649,33.461,4.134,22.369,79.763,1737.507,344.769,0.405,
PLOT,1758,345.933,1179.321,31.306,1.005,34.788,61.593,1364.221,690.055,3.537,
PLOT,1759,242.677,278.218,70.5,2.743,20.905,57.779,1640.25,654.293,0.448,
PLOT,1760,491.97,1964.647,53.638,0.333,24.568,44.775,1682.248,380.286,6.197,
PLOT,1761,896.446,980.064,79.704,1.535,29.276,42.646,1064.093,609.508,0.558,
PLOT,1762,1749.0,1585.251,44.187,1.066,17.977,87.218,241.277,509.937,9.229,
PLOT,1763,664.565,872.24,18.618,4.551,28.105,89.526,447.979,644.881,9.434,
PLOT,1764,1118.437,1323.378,70.003,4.193,28.014,81.584,1474.676,311.224,4.506,
PLOT,1765,1930.309,903.656,58.867,3.474,22.97,88.846,1585.56,373.278,5.309,
PLOT,1766,1819.761,402.03,89.565,4.282,19.148,71.022,386.948,766.723,7.464,
PLOT,1767,277.217,903.006,88.699,3.945,32.256,81.968,505.809,540.622,0.561,
PLOT,1768,785.02,771.133,81.578,4.999,27.581,58.762,998.082,518.8,7.85,
PLOT,1769,696.832,123.427,73.255,4.253,15.46,39.601,1533.954,425.084,6.809,
PLOT,1770,660.196,493.52,66.301,2.913,22.198,59.221,610.008,509.08,8.091,
PLOT,1771,1167.232,1071.619,38.808,0.828,17.839,74.994,294.077,414.465,6.883,
PLOT,1772,1902.423,641.126,36.988,0.084,26.28,60.471,1232.488,717.543,6.715,
PLOT,1773,168.998,981.539,55.224,4.193,26.601,68.174,370.652,325.486,4.254,
PLOT,1774,1092.358,1680.156,88.373,0.144,32.038,87.381,1219.748,547.224,7.05,
PLOT,1775,398.55,254.694,58.961,3.906,15.442,59.9,1215.798,332.75,8.394,
PLOT,1776,172.097,1194.069,54.54,0.362,23.033,55.327,544.419,479.192,8.727,
PLOT,1777,71.482,985.683,20.317,0.851,15.708,35.427,1414.58,685.029,3.901,
PLOT,1778,1330.725,45.659,37.958,4.499,19.997,40.767,1727.128,784.256,9.935,
PLOT,1779,193.269,214.505,23.399,1.683,20.662,82.626,361.954,626.252,0.107,
PLOT,1780,1639.963,146.178,47.394,3.52,28.245,39.583,1611.788,571.989,1.491,
PLOT,1781,987.938,1673.91,38.283,3.4,21.7,42.087,916.306,651.263,0.758,
PLOT,1782,114.739,1891.876,20.518,3.123,27.989,49.273,1373.622,418.085,3.15,
PLOT,1783,848.489,675.333,43.749,0.548,24.394,64.897,758.051,780.815,2.573,
PLOT,1784,1594.293,1588.375,46.471,1.31,23.157,61.8,401.151,633.355,3.823,
PLOT,1785,1696.131,980.168,28.074,3.111,29.761,89.903,595.058,790.237,2.257,
PLOT,1786,951.412,256.279,19.839,3.246,22.106,82.796,1985.892,531.117,5.841,
PLOT,1787,1147.642,1479.618,11.831,4.821,30.514,67.755,1524.049,473.593,7.632,
PLOT,1788,20.771,1468.015,83.246,2.542,27.031,33.04,1416.125,664.061,2.429,
PLOT,1789,1577.433,1292.94,82.546,0.818,27.226,58.084,597.206,631.215,0.243,
PLOT,1790,31.563,1866.722,22.23,3.289,23.367,69.891,1279.686,739.004,0.317,
PLOT,1791,331.965,1942.721,56.445,0.118,31.726,48.984,1566.129,793.971,7.415,
PLOT,1792,190.89,1076.172,65.866,0.655,20.064,35.625,834.426,551.571,0.901,
PLOT,1793,794.142,1619.289,55.494,0.14,30.114,62.784,258.496,386.874,6.808,
PLOT,1794,1733.044,1781.46,71.528,3.226,34.478,35.28,461.571,435.478,5.433,
PLOT,1795,1060.713,586.555,35.282,4.142,19.043,71.493,610.961,522.593,7.591,
PLOT,1796,994.799,809.966,72.144,3.943,18.838,75.763,1672.319,713.085,6.15,
PLOT,1797,518.695,238.767,75.027,2.006,15.594,37.476,1190.055,472.239,6.358,
PLOT,1798,736.829,519.453,44.053,1.721,23.656,37.517,1521.045,604.736,9.784,
PLOT,1799,1316.33,124.18,61.503,1.762,33.277,65.063,946.711,380.909,0.163,
PLOT,1800,1890.936,1988.491,15.407,3.83,19.321,47.949,738.159,622.979,8.448,
PLOT,1801,993.593,102.187,89.759,3.283,25.91,59.249,465.107,551.376,5.157,
PLOT,1802,646.175,393.172,15.349,4.995,31.723,62.884,1715.685,493.022,1.117,
PLOT,1803,1320.971,595.391,57.447,3.951,31.91,38.499,1020.58,574.162,6.618,
PLOT,1804,1565.33,742.338,86.719,1.609,16.637,45.443,517.708,547.689,4.852,
PLOT,1805,522.595,773.002,58.284,2.386,33.13,63.386,553.156,562.718,5.36,
PLOT,1806,1428.798,1775.452,12.23,0.582,34.325,54.467,203.053,627.245,0.662,
PLOT,1807,884.775,1541.682,34.664,0.632,32.383,41.613,1773.296,480.16,2.404,
PLOT,1808,857.994,338.523,85.583,4.533,30.863,66.776,1440.312,319.745,5.614,
PLOT,1809,798.18,466.161,60.556,4.54,22.062,32.653,1298.96,618.134,2.099,
PLOT,1810,500.533,258.554,84.597,2.193,29.803,72.535,1061.94,549.774,5.088,
PLOT,1811,662.246,1809.885,69.815,3.828,24.684,32.305,1297.698,560.572,2.818,
PLOT,1812,1223.786,1590.468,21.918,0.786,21.834,54.987,1408.563,736.366,3.736,
PLOT,1813,860.512,1564.699,25.55,2.27,18.59,48.718,1594.32,655.469,6.119,
PLOT,1814,1767.688,190.153,29.879,3.781,24.416,35.6,238.354,386.456,5.541,
PLOT,1815,1682.016,797.562,22.788,1.181,28.068,55.594,477.238,700.018,2.615,
PLOT,1816,1873.498,1126.77,28.707,1.107,15.28,61.35,1776.469,653.583,8.341,
PLOT,1817,985.52,1163.508,87.243,4.409,27.996,72.21,991.034,558.565,2.132,
PLOT,1818,790.015,1204.42,15.327,1.927,20.31,63.379,1487.403,738.728,8.88,
PLOT,1819,524.696,1445.517,55.929,0.085,25.88,69.044,258.743,492.397,8.623,
PLOT,1820,721.258,1706.876,11.863,3.066,33.499,62.676,789.841,726.884,1.511,
PLOT,1821,465.415,1897.007,42.525,3.001,27.682,44.451,942.03,386.294,9.037,
PLOT,1822,1293.677,422.847,38.699,1.209,31.443,55.102,1172.155,329.88,7.418,
PLOT,1823,1386.653,1296.014,19.814,0.416,17.189,57.445,1140.291,759.313,8.602,
PLOT,1824,805.174,14.017,65.168,4.122,26.569,76.227,1367.911,485.824,4.167,
PLOT,1825,1614.847,1212.474,18.511,3.857,30.929,83.587,1290.128,553.342,9.448,
PLOT,1826,155.949,1851.805,82.175,3.922,20.751,82.409,1968.667,565.563,6.667,
PLOT,1827,1099.816,1690.157,20.591,1.475,34.708,60.116,1465.592,785.46,6.061,
PLOT,1828,1042.854,1678.295,49.569,0.874,23.354,30.904,1984.934,425.971,0.389,
PLOT,1829,1061.142,408.969,75.072,4.353,33.212,77.096,718.106,759.283,9.735,
PLOT,1830,1313.596,1329.39,71.081,2.284,23.538,81.165,891.714,420.45,0.196,
PLOT,1831,1217.305,290.944,36.41,1.174,16.832,57.363,851.849,353.108,4.36,
PLOT,1832,64.858,25.753,28.77,3.378,18.497,89.312,1598.285,332.883,5.512,
