command,timestamp,sensor_id,pm25,pm10,no2,so2,o3,temp,extra
SENSOR,1735731240,101,40.07,44.992,173.2,49.186,175.516,24.645,
SENSOR,1735731270,60,36.513,194.529,22.185,112.437,174.222,27.245,
SENSOR,1735731300,87,188.472,49.526,164.323,142.609,137.789,-1.552,
SENSOR,1735731330,179,12.307,0.861,13.882,0.821,63.959,34.235,
SENSOR,1735731360,27,85.008,169.655,99.851,142.559,174.194,36.709,
SENSOR,1735731390,65,170.708,96.985,180.687,93.022,92.195,18.75,
SENSOR,1735731420,90,229.95,148.176,128.455,47.128,111.029,29.208,
SENSOR,1735731450,139,111.567,212.237,63.493,105.297,164.388,29.208,
SENSOR,1735731480,149,106.407,152.065,148.566,5.911,3.014,39.411,
SENSOR,1735731510,77,11.485,16.052,60.234,140.538,139.092,32.128,
SENSOR,1735731540,116,75.47,8.311,156.551,87.807,70.995,6.926,
SENSOR,1735731570,61,88.062,296.341,148.125,7.702,104.704,19.6,
SENSOR,1735731600,69,49.621,88.694,24.232,139.336,116.768,11.596,
SENSOR,1735731630,82,142.784,116.4,6.134,111.888,11.576,22.688,
SENSOR,1735731660,148,206.902,248.489,185.18,57.624,177.758,1.356,
SENSOR,1735731690,129,223.172,93.548,74.138,30.128,154.28,-0.226,
SENSOR,1735731720,97,121.072,189.955,89.631,18.37,168.734,19.564,
SENSOR,1735731750,134,0.32,15.726,57.371,99.088,47.395,1.183,
SENSOR,1735731780,83,24.842,143.321,74.079,103.862,130.122,19.548,
SENSOR,1735731810,86,108.613,129.763,99.986,26.767,106.155,32.775,
SENSOR,1735731840,40,230.971,136.707,87.013,118.691,96.582,18.852,
SENSOR,1735731870,19,99.692,183.291,88.464,132.093,95.097,25.248,
SENSOR,1735731900,113,203.138,245.473,144.141,46.736,179.098,11.4,
SENSOR,1735731930,0,157.008,266.709,89.973,132.864,32.58,-2.482,
SENSOR,1735731960,124,59.057,64.453,94.743,54.012,23.061,37.569,
SENSOR,1735731990,99,110.808,4.396,130.042,149.172,35.376,6.544,
SENSOR,1735732020,175,83.435,205.964,73.724,140.418,26.531,8.119,
SENSOR,1735732050,147,76.635,161.728,28.873,81.173,177.218,36.154,
SENSOR,1735732080,40,225.345,275.86,41.834,107.702,100.941,30.369,
SENSOR,1735732110,40,212.721,263.656,76.847,22.708,43.928,44.003,
SENSOR,1735732140,99,180.195,18.662,145.361,8.752,61.209,11.178,
SENSOR,1735732170,25,91.904,95.932,17.918,57.656,74.598,2.8,
SENSOR,1735732200,148,35.914,224.519,114.286,97.157,150.908,23.961,
SENSOR,1735732230,44,231.214,219.236,25.27,85.908,175.194,20.056,
SENSOR,1735732260,25,139.834,91.243,68.194,59.288,178.201,6.974,
SENSOR,1735732290,51,240.226,287.411,67.766,54.276,6.335,13.525,
SENSOR,1735732320,68,119.236,277.87,142.411,111.433,89.177,5.071,
SENSOR,1735732350,91,117.655,263.343,60.607,108.277,144.601,25.115,
SENSOR,1735732380,101,158.702,292.649,116.383,17.277,80.952,26.76,
SENSOR,1735732410,53,192.509,134.45,157.747,58.202,112.266,7.132,
SENSOR,1735732440,48,80.694,162.65,30.536,15.012,96.558,43.646,
SENSOR,1735732470,65,85.377,255.082,185.728,51.258,23.491,11.052,
SENSOR,1735732500,1,207.374,228.744,81.891,42.581,19.88,31.823,
SENSOR,1735732530,23,214.846,250.019,34.152,35.421,53.701,-3.045,
SENSOR,1735732560,69,173.032,294.302,109.558,129.075,111.202,8.934,
SENSOR,1735732590,111,213.37,47.164,147.061,65.351,18.535,9.783,
SENSOR,1735732620,57,20.34,32.504,13.013,68.898,18.855,22.63,
SENSOR,1735732650,33,31.209,284.363,46.349,105.147,70.971,35.085,
SENSOR,1735732680,23,175.134,46.093,87.801,22.812,105.015,35.056,
SENSOR,1735732710,100,114.057,201.756,29.091,102.108,99.642,-3.261,
SENSOR,1735732740,116,96.38,87.447,119.345,138.137,178.773,13.608,
SENSOR,1735732770,42,191.058,213.535,193.51,53.631,27.592,31.314,
SENSOR,1735732800,3,217.313,58.452,56.462,6.676,74.658,12.917,
SENSOR,1735732830,98,142.329,268.419,38.036,23.291,145.674,24.352,
SENSOR,1735732860,124,146.467,32.73,192.285,95.42,42.24,22.344,
SENSOR,1735732890,40,122.736,177.964,110.175,101.052,84.027,44.293,
SENSOR,1735732920,170,12.566,159.447,110.831,107.438,155.112,26.388,
SENSOR,1735732950,97,5.126,71.074,10.828,13.635,68.757,35.812,
SENSOR,1735732980,58,84.157,278.758,156.487,125.986,159.363,4.313,
SENSOR,1735733010,183,85.499,8.892,19.389,5.042,55.194,-2.152,
SENSOR,1735733040,189,22.688,262.524,30.607,84.426,77.596,21.713,
SENSOR,1735733070,35,26.319,21.344,35.057,6.506,5.725,13.88,
SENSOR,1735733100,83,35.521,193.473,157.112,74.012,112.502,-1.644,
SENSOR,1735733130,104,69.671,10.801,153.042,46.743,71.116,14.423,
SENSOR,1735733160,52,65.423,90.279,129.342,67.949,31.493,23.81,
SENSOR,1735733190,187,114.426,18.411,186.499,6.985,177.055,42.724,
SENSOR,1735733220,146,143.532,24.171,149.227,39.909,162.914,28.388,
SENSOR,1735733250,117,184.963,155.067,130.739,91.875,2.715,-2.547,
SENSOR,1735733280,191,164.427,289.879,100.324,131.111,167.622,26.486,
SENSOR,1735733310,102,128.327,256.967,154.824,81.221,43.522,-2.736,
SENSOR,1735733340,43,30.547,16.223,8.108,5.563,106.042,18.497,
SENSOR,1735733370,164,205.091,204.286,128.855,133.343,137.313,0.915,
SENSOR,1735733400,98,210.008,268.272,188.228,1.557,131.241,25.316,
SENSOR,1735733430,11,123.015,209.064,151.819,60.718,112.148,12.43,
SENSOR,1735733460,78,106.607,125.987,61.258,127.694,167.338,42.954,
SENSOR,1735733490,44,178.947,0.75,15.808,136.065,58.28,4.927,
SENSOR,1735733520,4,181.593,89.789,0.017,80.904,16.738,28.898,
SENSOR,1735733550,118,97.104,268.901,177.991,33.299,28.488,1.861,
SENSOR,1735733580,90,175.015,115.197,101.009,58.677,28.246,2.842,
SENSOR,1735733610,92,10.611,166.364,51.942,31.33,109.098,31.466,
SENSOR,1735733640,17,95.101,203.47,135.242,145.666,131.46,23.666,
SENSOR,1735733670,16,249.519,217.356,172.852,47.912,0.762,-1.898,
SENSOR,1735733700,98,141.844,248.33,137.296,129.952,163.424,36.365,
SENSOR,1735733730,59,170.896,135.847,195.61,41.796,37.666,33.203,
SENSOR,1735733760,166,98.155,228.9,128.31,30.7,141.359,44.939,
SENSOR,1735733790,199,38.446,293.008,12.388,107.547,100.136,27.349,
SENSOR,1735733820,159,43.502,75.316,136.296,121.192,104.53,28.06,
SENSOR,1735733850,132,236.76,293.372,119.132,115.644,165.837,21.25,
SENSOR,1735733880,97,158.107,107.509,57.57,2.416,64.19,7.616,
SENSOR,1735733910,194,211.163,224.727,187.577,49.035,22.846,17.582,
SENSOR,1735733940,21,169.353,245.716,187.314,19.514,143.629,-2.383,
SENSOR,1735733970,171,230.656,184.195,47.813,101.451,8.997,12.517,
SENSOR,1735734000,26,241.135,133.544,49.833,27.753,122.016,15.232,
SENSOR,1735734030,108,187.769,15.422,43.653,45.201,82.144,34.541,
SENSOR,1735734060,136,22.949,115.691,196.421,125.812,29.647,-0.206,
SENSOR,1735734090,54,109.164,137.081,14.138,83.979,163.447,3.64,
SENSOR,1735734120,177,32.328,83.232,24.981,53.282,18.946,-4.1,
SENSOR,1735734150,145,141.171,275.409,17.005,90.463,135.209,28.457,
SENSOR,1735734180,1,116.673,141.585,41.876,139.526,67.815,22.322,
SENSOR,1735734210,57,233.235,223.028,121.254,146.561,116.907,-2.45,
SENSOR,1735734240,84,78.958,125.59,159.528,106.247,44.041,32.909,
SENSOR,1735734270,161,71.743,70.279,140.664,39.436,151.12,6.388,
SENSOR,1735734300,171,225.203,287.499,51.308,20.064,102.526,21.619,
SENSOR,1735734330,199,56.28,256.913,47.173,75.38,154.039,-0.608,
SENSOR,1735734360,10,70.146,44.563,131.194,23.576,58.756,14.665,
SENSOR,1735734390,132,193.376,122.074,67.624,39.908,94.795,32.145,
SENSOR,1735734420,171,166.075,25.823,169.719,109.098,24.345,23.954,
SENSOR,1735734450,198,140.401,287.967,123.847,74.015,169.946,1.302,
SENSOR,1735734480,115,223.565,118.721,8.267,71.208,53.24,25.859,
SENSOR,1735734510,13,233.004,153.359,133.298,113.375,159.105,23.059,
SENSOR,1735734540,63,246.274,272.789,198.012,42.318,137.652,6.24,
SENSOR,1735734570,60,12.574,99.37,171.716,73.808,74.681,40.421,
SENSOR,1735734600,114,141.458,115.585,191.058,46.028,27.223,31.776,
SENSOR,1735734630,40,212.912,38.527,176.777,145.996,29.095,4.199,
SENSOR,1735734660,68,142.067,136.352,93.866,125.086,60.294,12.153,
SENSOR,1735734690,191,194.074,218.304,145.092,42.189,58.052,34.086,
SENSOR,1735734720,106,231.416,251.916,64.103,92.413,26.717,11.339,
SENSOR,1735734750,42,231.893,190.151,8.029,3.164,84.226,37.688,
SENSOR,1735734780,79,80.796,242.729,190.239,28.83,172.039,32.125,
SENSOR,1735734810,173,48.003,97.096,37.976,74.575,176.438,38.838,
SENSOR,1735734840,196,158.924,153.62,95.941,115.208,23.109,3.733,
SENSOR,1735734870,15,248.126,136.506,20.639,103.562,45.281,42.89,
SENSOR,1735734900,96,122.462,41.324,163.41,119.718,44.917,20.438,
SENSOR,1735734930,30,217.056,190.316,98.331,132.876,85.596,32.521,
SENSOR,1735734960,194,49.484,28.326,87.865,23.359,42.339,20.506,
SENSOR,1735734990,116,48.488,34.536,68.767,18.48,110.097,5.525,
SENSOR,1735735020,41,228.459,225.981,29.257,92.841,176.178,16.896,
SENSOR,1735735050,128,40.952,175.339,100.202,62.733,76.527,21.558,
SENSOR,1735735080,45,83.328,273.997,143.198,80.977,179.687,8.258,
SENSOR,1735735110,25,34.639,186.086,169.564,79.596,83.2,22.695,
SENSOR,1735735140,67,240.416,284.452,52.489,137.933,17.323,30.313,
SENSOR,1735735170,176,233.28,105.427,127.657,115.254,154.362,1.658,
SENSOR,1735735200,77,206.653,86.899,104.21,57.959,122.032,23.045,
SENSOR,1735735230,145,181.315,269.509,171.215,138.217,107.099,8.137,
SENSOR,1735735260,127,131.872,247.157,60.039,107.806,72.619,37.462,
SENSOR,1735735290,19,216.253,139.634,83.45,39.292,40.363,13.482,
SENSOR,1735735320,98,235.442,201.365,43.047,60.225,113.141,-3.762,
SENSOR,1735735350,92,115.159,241.39,130.535,13.061,119.557,0.819,
SENSOR,1735735380,191,222.373,174.426,139.659,133.819,19.663,17.55,
SENSOR,1735735410,22,85.28,35.172,179.621,56.139,24.261,3.846,
SENSOR,1735735440,169,240.832,229.26,111.045,88.913,142.133,41.1,
SENSOR,1735735470,97,86.121,107.375,193.719,33.641,4.755,1.291,
SENSOR,1735735500,29,107.705,88.263,24.419,105.424,144.895,22.865,
SENSOR,1735735530,21,7.63,176.217,183.365,101.04,141.677,9.64,
SENSOR,1735735560,141,103.468,84.869,137.126,145.568,17.87,7.86,
SENSOR,1735735590,69,191.884,250.391,161.121,140.168,32.814,23.622,
SENSOR,1735735620,174,126.849,197.962,1.969,68.924,38.689,16.561,
SENSOR,1735735650,195,240.715,180.908,18.43,119.809,143.272,-1.406,
SENSOR,1735735680,107,149.506,60.961,196.858,112.826,69.324,44.13,
SENSOR,1735735710,121,207.858,182.753,1.963,98.975,83.74,6.65,
SENSOR,1735735740,132,208.535,69.661,53.091,0.277,174.078,-3.144,
SENSOR,1735735770,134,43.691,189.33,111.823,74.646,20.191,33.739,
SENSOR,1735735800,2,77.504,234.358,15.332,61.875,147.271,-2.299,
SENSOR,1735735830,163,109.645,230.407,133.903,28.236,171.36,23.685,
SENSOR,1735735860,123,115.474,130.968,3.686,79.092,24.833,34.703,
SENSOR,1735735890,89,159.648,33.012,12.259,68.566,29.622,44.534,
SENSOR,1735735920,56,5.488,45.575,160.557,119.246,107.915,42.436,
SENSOR,1735735950,176,219.189,87.89,34.542,100.968,145.82,-2.676,
SENSOR,1735735980,166,212.693,291.284,93.351,105.83,64.984,26.881,
SENSOR,1735736010,47,181.769,231.813,117.324,39.731,2.178,3.372,
SENSOR,1735736040,70,144.902,209.94,133.275,15.79,156.015,12.913,
SENSOR,1735736070,197,143.869,197.115,132.669,137.926,110.568,33.696,
SENSOR,1735736100,119,41.52,229.942,79.159,29.188,173.2,17.699,
SENSOR,1735736130,141,155.454,1.704,92.042,35.474,44.75,21.161,
SENSOR,1735736160,113,178.525,217.041,121.613,123.604,163.706,34.558,
SENSOR,1735736190,114,1.58,228.276,101.539,133.099,17.063,23.546,
SENSOR,1735736220,151,6.622,202.011,181.285,92.647,34.417,38.412,
SENSOR,1735736250,109,139.561,108.045,73.06,130.499,120.348,-2.762,
SENSOR,1735736280,89,235.552,40.549,195.394,96.831,20.085,38.34,
SENSOR,1735736310,56,170.081,180.341,101.758,43.324,25.15,-0.188,
SENSOR,1735736340,17,113.564,87.219,123.107,103.017,28.024,20.503,
SENSOR,1735736370,49,20.843,230.671,60.592,54.88,176.911,40.255,
SENSOR,1735736400,162,171.706,263.67,12.355,15.267,159.678,26.725,
SENSOR,1735736430,176,59.955,62.305,47.036,81.096,65.285,4.357,
SENSOR,1735736460,57,246.536,25.617,63.918,85.113,91.179,23.225,
SENSOR,1735736490,0,133.354,9.872,178.174,0.873,110.272,15.122,
SENSOR,1735736520,157,237.457,264.714,86.092,6.369,91.531,41.009,
SENSOR,1735736550,144,117.913,99.876,93.198,54.405,116.842,43.727,
SENSOR,1735736580,142,40.176,174.843,33.378,37.335,127.45,17.44,
SENSOR,1735736610,46,169.709,55.042,118.852,63.638,39.798,35.415,
SENSOR,1735736640,81,29.4,202.239,195.042,139.022,127.435,-2.1,
SENSOR,1735736670,123,205.461,161.168,102.127,93.656,120.995,27.775,
SENSOR,1735736700,190,38.138,52.201,39.063,8.256,52.764,18.452,
SENSOR,1735736730,169,74.818,30.099,12.752,122.696,37.917,29.073,
SENSOR,1735736760,112,40.37,294.709,50.051,64.661,158.862,31.493,
SENSOR,1735736790,179,109.543,266.211,77.326,70.901,9.077,23.923,
SENSOR,1735736820,142,19.287,17.391,186.805,125.542,94.695,-3.9,
SENSOR,1735736850,63,58.856,276.565,124.093,127.643,166.688,39.084,
SENSOR,1735736880,179,11.608,137.003,189.457,80.356,119.154,30.251,
SENSOR,1735736910,36,186.731,264.537,44.191,126.281,126.096,37.004,
SENSOR,1735736940,183,58.739,235.789,91.658,148.334,160.22,38.555,
SENSOR,1735736970,95,87.096,32.005,8.764,109.999,165.012,-0.517,
SENSOR,1735737000,126,128.039,277.406,83.079,69.943,131.392,-0.224,
SENSOR,1735737030,191,68.898,13.93,61.038,115.341,57.314,37.875,
SENSOR,1735737060,112,197.47,284.57,106.88,38.093,60.501,-2.841,
SENSOR,1735737090,110,133.653,233.021,199.688,38.78,30.379,4.505,
SENSOR,1735737120,133,93.5,131.844,8.843,140.879,124.857,27.724,
SENSOR,1735737150,133,114.227,128.59,122.224,25.666,9.008,24.414,
SENSOR,1735737180,182,136.759,266.387,91.925,119.436,10.228,29.761,
SENSOR,1735737210,130,218.654,226.368,33.7,124.01,58.299,9.928,
SENSOR,1735737240,106,76.327,75.999,70.753,56.534,19.951,2.214,
SENSOR,1735737270,28,70.529,234.923,92.269,78.953,167.531,16.863,
SENSOR,1735737300,180,181.305,160.866,112.448,145.633,161.732,29.599,
SENSOR,1735737330,39,202.949,292.501,167.912,13.009,136.698,6.506,
SENSOR,1735737360,11,9.759,35.954,127.156,86.602,63.074,7.078,
SENSOR,1735737390,7,20.363,90.582,1.824,109.839,4.505,18.393,
SENSOR,1735737420,56,94.483,271.659,187.859,29.3,172.499,14.895,
SENSOR,1735737450,33,73.332,223.508,65.519,16.036,82.421,28.853,
SENSOR,1735737480,186,138.334,203.517,180.922,39.402,164.553,25.417,
SENSOR,1735737510,89,165.236,273.372,178.159,3.747,160.726,21.265,
SENSOR,1735737540,6,55.299,61.798,24.297,91.471,172.382,25.819,
SENSOR,1735737570,64,76.836,251.596,26.101,98.306,166.377,14.992,
SENSOR,1735737600,109,212.401,76.917,154.413,98.561,35.065,18.776,
SENSOR,1735737630,36,97.855,79.856,89.741,71.929,12.3,30.775,
SENSOR,1735737660,29,145.065,295.334,171.561,80.48,159.062,13.772,
SENSOR,1735737690,80,17.649,155.825,113.741,44.12,140.051,32.226,
SENSOR,1735737720,54,149.601,236.77,7.259,149.354,146.508,41.11,
SENSOR,1735737750,85,245.567,60.707,154.585,52.304,5.13,13.201,
SENSOR,1735737780,160,207.885,172.312,153.789,55.904,152.594,4.069,
SENSOR,1735737810,46,111.633,217.866,160.71,113.849,170.731,1.071,
SENSOR,1735737840,106,69.133,195.599,185.575,98.955,82.469,24.384,
SENSOR,1735737870,166,80.927,216.171,71.198,18.035,60.382,19.019,
SENSOR,1735737900,53,24.708,278.114,182.409,51.759,128.751,-1.452,
SENSOR,1735737930,138,23.985,264.402,161.247,107.815,45.586,42.058,
SENSOR,1735737960,139,155.447,102.728,94.052,71.556,0.171,1.138,
SENSOR,1735737990,182,142.056,279.254,127.507,69.17,114.912,13.953,
SENSOR,1735738020,39,179.359,62.578,110.362,105.297,87.192,37.92,
SENSOR,1735738050,161,86.001,65.593,94.519,35.817,137.134,19.496,
SENSOR,1735738080,50,114.314,267.232,135.954,52.98,61.629,1.734,
SENSOR,1735738110,14,83.305,150.242,100.545,32.389,148.854,-3.807,
SENSOR,1735738140,98,132.696,201.72,31.073,59.073,62.976,27.302,
SENSOR,1735738170,8,202.335,66.07,73.65,128.046,15.93,42.414,
SENSOR,1735738200,47,239.101,257.346,11.509,77.55,14.55,32.145,
SENSOR,1735738230,90,15.79,30.041,19.246,114.765,94.283,42.96,
SENSOR,1735738260,191,46.219,185.99,187.806,14.899,118.462,25.675,
SENSOR,1735738290,74,210.644,201.991,166.333,132.033,65.365,2.192,
SENSOR,1735738320,146,59.513,233.038,62.552,15.393,38.868,22.331,
SENSOR,1735738350,51,219.621,296.608,37.713,111.122,61.733,6.134,
SENSOR,1735738380,98,55.924,164.693,164.035,148.594,90.96,5.704,
SENSOR,1735738410,106,16.066,232.949,8.908,26.668,145.138,34.525,
SENSOR,1735738440,26,195.297,77.183,124.611,97.046,80.853,12.944,
SENSOR,1735738470,120,204.539,141.279,43.05,131.185,70.306,-3.783,
SENSOR,1735738500,188,39.035,136.264,107.543,9.124,73.395,30.654,
SENSOR,1735738530,14,26.378,292.228,73.11,84.877,150.978,28.694,
SENSOR,1735738560,174,174.018,59.632,16.555,22.666,83.649,1.544,
SENSOR,1735738590,168,26.631,146.222,169.28,87.653,56.959,32.593,
SENSOR,1735738620,82,125.532,160.067,43.096,42.082,125.203,26.879,
SENSOR,1735738650,89,138.342,230.437,188.352,99.575,30.917,-0.72,
SENSOR,1735738680,71,92.938,59.105,96.441,16.606,81.767,36.548,
SENSOR,1735738710,8,131.16,230.728,102.837,115.843,105.035,32.491,
SENSOR,1735738740,135,82.842,186.073,12.801,71.257,176.116,18.159,
SENSOR,1735738770,97,55.072,20.152,3.562,1.56,157.937,-1.972,
SENSOR,1735738800,176,187.331,168.762,90.893,39.717,30.854,-1.735,
SENSOR,1735738830,178,26.873,252.546,197.682,104.787,106.591,4.381,
SENSOR,1735738860,153,172.959,125.398,190.919,92.04,176.117,15.32,
SENSOR,1735738890,189,17.852,195.251,103.157,93.398,101.154,9.513,
SENSOR,1735738920,86,219.856,289.928,132.434,129.933,15.575,19.884,
SENSOR,1735738950,123,74.257,228.991,174.453,77.36,14.253,2.248,
SENSOR,1735738980,51,84.146,103.694,21.321,5.447,21.934,13.536,
SENSOR,1735739010,6,23.251,68.196,2.04,7.739,40.734,10.914,
SENSOR,1735739040,110,211.925,53.729,79.233,117.242,46.953,27.767,
SENSOR,1735739070,71,28.248,95.554,112.03,55.472,67.917,20.297,
SENSOR,1735739100,19,115.533,53.225,111.993,55.505,174.935,-2.516,
SENSOR,1735739130,197,120.898,182.268,65.217,123.536,48.653,-4.733,
SENSOR,1735739160,105,137.833,245.987,18.294,89.949,104.818,-2.88,
SENSOR,1735739190,33,215.134,81.211,21.083,49.542,87.733,19.716,
SENSOR,1735739220,149,78.338,26.895,123.007,125.495,112.569,23.519,
SENSOR,1735739250,74,30.141,194.761,173.089,56.974,68.682,40.794,
SENSOR,1735739280,188,32.56,139.255,106.467,14.164,45.016,27.882,
SENSOR,1735739310,97,134.584,195.744,83.159,17.511,81.079,34.48,
SENSOR,1735739340,149,200.955,251.554,48.669,17.291,68.256,43.015,
SENSOR,1735739370,115,206.185,298.405,116.096,90.404,99.668,16.909,
SENSOR,1735739400,40,140.485,56.147,11.188,24.071,151.518,-2.493,
SENSOR,1735739430,124,41.189,140.224,120.491,43.334,60.977,9.43,
SENSOR,1735739460,169,145.463,296.125,1.694,80.359,98.685,7.436,
SENSOR,1735739490,29,68.776,22.154,122.757,70.123,78.084,15.539,
SENSOR,1735739520,134,81.642,55.371,135.482,91.007,36.333,12.214,
SENSOR,1735739550,37,85.634,200.062,199.483,20.343,3.592,35.764,
SENSOR,1735739580,111,19.931,291.716,70.588,8.742,109.437,40.441,
SENSOR,1735739610,102,209.542,36.53,42.311,147.432,168.931,29.649,
SENSOR,1735739640,151,58.624,32.382,78.432,134.02,38.84,29.705,
SENSOR,1735739670,115,175.226,12.207,3.362,140.107,0.917,16.484,
SENSOR,1735739700,133,203.095,172.328,138.484,1.792,37.047,32.032,
SENSOR,1735739730,62,161.235,107.972,68.721,17.626,122.041,-1.816,
SENSOR,1735739760,162,116.121,232.677,7.872,27.563,111.367,26.697,
SENSOR,1735739790,92,166.371,199.483,90.508,49.811,156.158,3.539,
SENSOR,1735739820,189,184.873,257.228,47.728,78.85,123.267,29.665,
SENSOR,1735739850,141,214.512,12.458,98.905,77.113,60.848,13.85,
SENSOR,1735739880,175,143.74,274.234,178.465,47.014,87.328,8.302,
SENSOR,1735739910,133,164.699,76.209,42.559,27.914,163.821,9.1,
SENSOR,1735739940,168,244.897,108.443,141.155,81.501,14.186,34.514,
SENSOR,1735739970,114,182.509,192.049,68.214,88.844,49.723,3.23,
SENSOR,1735740000,163,104.497,30.115,71.131,75.263,109.487,11.575,
SENSOR,1735740030,117,90.876,128.712,189.283,74.765,39.178,43.533,
SENSOR,1735740060,39,13.152,202.488,120.486,128.082,43.739,20.292,
SENSOR,1735740090,49,81.007,158.939,60.884,116.345,53.701,35.559,
SENSOR,1735740120,118,27.856,270.124,162.553,27.687,173.525,20.751,
SENSOR,1735740150,112,111.063,145.338,77.265,30.347,57.939,33.079,
SENSOR,1735740180,134,85.767,222.79,178.447,127.414,21.49,10.213,
SENSOR,1735740210,104,230.886,113.147,95.738,30.43,137.887,16.029,
SENSOR,1735740240,159,139.212,7.186,179.802,108.511,63.478,26.458,
SENSOR,1735740270,185,5.554,263.821,173.833,11.155,52.387,6.892,
SENSOR,1735740300,61,211.609,279.594,121.185,139.904,112.564,5.149,
SENSOR,1735740330,21,12.781,120.521,10.176,5.139,130.749,25.195,
SENSOR,1735740360,178,21.576,124.575,188.425,3.02,55.412,30.276,
SENSOR,1735740390,151,78.57,174.725,135.748,21.76,30.794,24.968,
SENSOR,1735740420,66,219.516,82.443,17.403,148.324,160.558,37.15,
