command,timestamp,sensor_id,contamination,pressure,flow,report_text,query_l,query_r,pattern,extra
SENSOR,1735789620,11,1.223,4.196,37.978,,,,,
SENSOR,1735789680,4,2.125,3.388,36.243,,,,,
SENSOR,1735789740,7,4.976,8.679,0.881,,,,,
SENSOR,1735789800,30,4.378,1.043,17.86,,,,,
SENSOR,1735789860,41,1.636,2.498,93.117,,,,,
SENSOR,1735789920,8,4.949,4.908,6.875,,,,,
SENSOR,1735789980,48,1.852,1.39,8.266,,,,,
SENSOR,1735790040,7,4.258,2.114,95.953,,,,,
SENSOR,1735790100,22,2.378,6.46,36.034,,,,,
SENSOR,1735790160,40,4.623,1.667,73.501,,,,,
SENSOR,1735790220,34,3.746,2.091,59.447,,,,,
SENSOR,1735790280,42,3.253,6.56,77.785,,,,,
SENSOR,1735790340,42,4.329,7.438,86.959,,,,,
SENSOR,1735790400,39,2.448,4.174,2.472,,,,,
SENSOR,1735790460,48,4.856,7.544,66.878,,,,,
SENSOR,1735790520,6,0.417,4.348,33.092,,,,,
SENSOR,1735790580,30,4.96,2.283,8.28,,,,,
SENSOR,1735790640,34,3.945,3.83,73.036,,,,,
SENSOR,1735790700,31,3.299,2.06,76.003,,,,,
SENSOR,1735790760,46,0.08,3.732,30.957,,,,,
SENSOR,1735790820,43,3.212,6.344,36.208,,,,,
SENSOR,1735790880,23,2.484,2.573,86.367,,,,,
SENSOR,1735790940,20,2.143,6.375,13.866,,,,,
SENSOR,1735791000,11,2.191,1.62,63.185,,,,,
SENSOR,1735791060,6,2.494,3.684,66.243,,,,,
SENSOR,1735791120,35,0.674,4.587,15.068,,,,,
SENSOR,1735791180,44,2.005,8.173,25.598,,,,,
SENSOR,1735791240,14,0.701,9.52,3.484,,,,,
SENSOR,1735791300,20,3.764,6.397,86.645,,,,,
SENSOR,1735791360,16,3.402,1.177,31.374,,,,,
SENSOR,1735791420,34,3.535,7.204,63.265,,,,,
SENSOR,1735791480,41,4.481,4.615,48.743,,,,,
SENSOR,1735791540,49,3.306,5.264,16.13,,,,,
SENSOR,1735791600,15,0.019,1.842,16.591,,,,,
SENSOR,1735791660,10,3.664,5.468,14.964,,,,,
SENSOR,1735791720,43,3.355,9.272,24.048,,,,,
SENSOR,1735791780,6,1.901,6.836,67.686,,,,,
SENSOR,1735791840,16,2.244,2.989,59.601,,,,,
SENSOR,1735791900,1,2.69,5.255,48.3,,,,,
SENSOR,1735791960,15,0.168,2.904,77.109,,,,,
SENSOR,1735792020,28,4.995,9.694,68.962,,,,,
SENSOR,1735792080,30,3.224,7.215,20.072,,,,,
SENSOR,1735792140,27,3.92,2.557,21.686,,,,,
SENSOR,1735792200,29,3.752,2.861,71.518,,,,,
SENSOR,1735792260,33,1.535,5.563,89.015,,,,,
SENSOR,1735792320,22,1.041,9.479,42.149,,,,,
SENSOR,1735792380,8,0.838,1.301,76.181,,,,,
SENSOR,1735792440,22,1.378,9.222,12.387,,,,,
SENSOR,1735792500,36,2.747,3.188,5.61,,,,,
SENSOR,1735792560,33,1.125,7.239,62.616,,,,,
SENSOR,1735792620,11,1.934,9.783,80.33,,,,,
SENSOR,1735792680,16,0.17,3.656,70.204,,,,,
SENSOR,1735792740,14,1.17,5.905,20.592,,,,,
SENSOR,1735792800,41,4.265,3.177,31.731,,,,,
SENSOR,1735792860,11,4.253,7.807,65.746,,,,,
SENSOR,1735792920,48,2.061,7.586,83.036,,,,,
SENSOR,1735792980,24,2.444,1.133,91.535,,,,,
SENSOR,1735793040,21,0.527,2.799,85.394,,,,,
SENSOR,1735793100,15,0.14,3.932,49.31,,,,,
SENSOR,1735793160,45,0.007,1.423,99.984,,,,,
SENSOR,1735793220,48,3.009,6.416,20.672,,,,,
SENSOR,1735793280,31,2.004,4.309,20.674,,,,,
SENSOR,1735793340,46,0.676,5.527,61.197,,,,,
SENSOR,1735793400,38,1.942,4.793,27.133,,,,,
SENSOR,1735793460,38,2.635,5.392,31.022,,,,,
SENSOR,1735793520,46,4.893,2.703,32.685,,,,,
SENSOR,1735793580,22,1.476,4.291,22.336,,,,,
SENSOR,1735793640,42,2.41,3.193,68.566,,,,,
SENSOR,1735793700,34,1.352,6.934,26.72,,,,,
SENSOR,1735793760,25,0.086,9.296,55.035,,,,,
SENSOR,1735793820,17,3.589,3.084,56.265,,,,,
SENSOR,1735793880,49,0.702,5.021,83.266,,,,,
SENSOR,1735793940,36,3.679,7.233,17.359,,,,,
SENSOR,1735794000,6,0.749,9.545,19.855,,,,,
SENSOR,1735794060,22,4.547,3.886,32.395,,,,,
SENSOR,1735794120,5,1.369,4.37,41.006,,,,,
SENSOR,1735794180,2,4.628,3.574,51.926,,,,,
SENSOR,1735794240,36,1.83,7.764,47.75,,,,,
SENSOR,1735794300,32,0.204,5.93,48.227,,,,,
SENSOR,1735794360,4,1.669,3.401,1.062,,,,,
SENSOR,1735794420,30,1.26,2.051,10.425,,,,,
SENSOR,1735794480,7,3.744,9.314,45.583,,,,,
SENSOR,1735794540,25,4.938,9.314,36.145,,,,,
SENSOR,1735794600,8,0.344,6.854,80.677,,,,,
SENSOR,1735794660,35,0.642,7.14,31.47,,,,,
SENSOR,1735794720,33,1.326,7.189,24.41,,,,,
SENSOR,1735794780,9,1.164,1.838,21.369,,,,,
SENSOR,1735794840,13,2.701,8.56,50.554,,,,,
SENSOR,1735794900,38,4.501,7.182,22.074,,,,,
SENSOR,1735794960,34,1.012,9.398,73.64,,,,,
SENSOR,1735795020,3,0.904,7.983,42.259,,,,,
SENSOR,1735795080,2,2.983,7.41,79.936,,,,,
SENSOR,1735795140,33,4.348,4.695,56.436,,,,,
SENSOR,1735795200,48,1.935,6.353,48.891,,,,,
SENSOR,1735795260,41,3.121,4.133,60.221,,,,,
SENSOR,1735795320,21,4.741,6.683,58.538,,,,,
SENSOR,1735795380,3,3.295,1.365,8.453,,,,,
SENSOR,1735795440,4,4.675,7.144,40.062,,,,,
SENSOR,1735795500,5,2.556,6.063,13.07,,,,,
SENSOR,1735795560,44,1.366,7.586,50.119,,,,,
SENSOR,1735795620,27,0.726,6.823,68.231,,,,,
SENSOR,1735795680,9,3.589,9.768,67.981,,,,,
SENSOR,1735795740,19,0.089,8.664,13.81,,,,,
SENSOR,1735795800,32,2.242,6.973,1.069,,,,,
SENSOR,1735795860,45,4.626,3.476,30.767,,,,,
SENSOR,1735795920,19,3.7,3.973,61.351,,,,,
SENSOR,1735795980,19,1.807,3.541,72.248,,,,,
SENSOR,1735796040,44,1.523,4.21,55.488,,,,,
SENSOR,1735796100,42,1.084,5.502,48.426,,,,,
SENSOR,1735796160,29,1.293,4.75,1.01,,,,,
SENSOR,1735796220,47,3.732,4.187,56.498,,,,,
SENSOR,1735796280,21,3.932,7.91,80.813,,,,,
SENSOR,1735796340,14,3.572,3.203,64.124,,,,,
SENSOR,1735796400,3,3.373,2.877,47.017,,,,,
SENSOR,1735796460,18,3.287,2.718,46.31,,,,,
SENSOR,1735796520,42,0.052,4.665,74.0,,,,,
SENSOR,1735796580,10,2.134,8.406,94.839,,,,,
SENSOR,1735796640,47,3.322,8.149,97.819,,,,,
SENSOR,1735796700,4,0.835,9.483,67.826,,,,,
SENSOR,1735796760,11,1.674,2.437,1.953,,,,,
SENSOR,1735796820,40,3.091,7.646,45.53,,,,,
SENSOR,1735796880,32,3.163,3.381,19.416,,,,,
SENSOR,1735796940,19,3.633,4.947,0.203,,,,,
SENSOR,1735797000,36,3.714,5.79,17.501,,,,,
SENSOR,1735797060,22,0.264,8.519,94.5,,,,,
SENSOR,1735797120,28,1.021,6.03,44.332,,,,,
SENSOR,1735797180,10,0.148,8.928,44.926,,,,,
SENSOR,1735797240,12,3.013,1.132,78.145,,,,,
SENSOR,1735797300,47,1.098,1.505,2.226,,,,,
SENSOR,1735797360,30,0.603,6.611,50.856,,,,,
SENSOR,1735797420,48,4.995,1.529,89.223,,,,,
SENSOR,1735797480,14,1.274,8.694,65.687,,,,,
SENSOR,1735797540,13,4.028,6.096,37.485,,,,,
SENSOR,1735797600,3,2.282,4.769,41.462,,,,,
SENSOR,1735797660,22,4.13,3.958,4.223,,,,,
SENSOR,1735797720,44,1.879,5.295,36.433,,,,,
SENSOR,1735797780,0,2.299,6.845,88.724,,,,,
SENSOR,1735797840,5,3.708,4.163,74.421,,,,,
SENSOR,1735797900,19,0.384,9.943,6.88,,,,,
SENSOR,1735797960,39,4.328,3.444,16.149,,,,,
SENSOR,1735798020,49,4.643,6.162,85.289,,,,,
SENSOR,1735798080,12,4.388,1.909,59.218,,,,,
SENSOR,1735798140,31,1.492,1.032,35.083,,,,,
SENSOR,1735798200,36,1.737,1.85,35.022,,,,,
SENSOR,1735798260,38,0.072,9.693,40.604,,,,,
SENSOR,1735798320,9,0.334,2.063,9.918,,,,,
SENSOR,1735798380,21,0.293,7.519,45.173,,,,,
SENSOR,1735798440,21,0.694,1.001,82.825,,,,,
SENSOR,1735798500,1,2.318,1.332,11.476,,,,,
SENSOR,1735798560,40,1.21,6.995,39.697,,,,,
SENSOR,1735798620,14,1.044,6.298,28.02,,,,,
SENSOR,1735798680,43,3.441,9.712,17.133,,,,,
SENSOR,1735798740,23,2.46,6.664,97.142,,,,,
SENSOR,1735798800,42,0.927,7.807,64.843,,,,,
SENSOR,1735798860,15,2.304,9.629,88.729,,,,,
SENSOR,1735798920,49,4.394,2.71,0.887,,,,,
SENSOR,1735798980,49,0.647,3.718,54.962,,,,,
SENSOR,1735799040,13,3.412,7.877,1.51,,,,,
SENSOR,1735799100,31,1.43,9.052,7.354,,,,,
SENSOR,1735799160,45,1.967,2.716,63.145,,,,,
SENSOR,1735799220,27,1.795,3.483,20.398,,,,,
SENSOR,1735799280,4,1.729,6.934,27.148,,,,,
SENSOR,1735799340,18,2.928,3.941,40.148,,,,,
SENSOR,1735799400,20,3.674,8.121,62.157,,,,,
SENSOR,1735799460,8,4.708,8.372,1.071,,,,,
SENSOR,1735799520,21,1.94,2.95,70.414,,,,,
SENSOR,1735799580,14,3.338,8.53,58.574,,,,,
SENSOR,1735799640,4,1.406,9.254,52.375,,,,,
SENSOR,1735799700,15,0.845,6.52,42.166,,,,,
SENSOR,1735799760,17,4.501,3.142,62.248,,,,,
SENSOR,1735799820,14,2.76,6.633,61.923,,,,,
SENSOR,1735799880,16,0.591,7.791,62.763,,,,,
SENSOR,1735799940,47,3.016,8.161,30.54,,,,,
SENSOR,1735800000,6,4.808,4.803,91.831,,,,,
SENSOR,1735800060,0,1.582,6.972,50.635,,,,,
SENSOR,1735800120,18,1.283,6.623,13.12,,,,,
SENSOR,1735800180,20,2.783,9.217,74.724,,,,,
SENSOR,1735800240,0,2.505,8.09,4.971,,,,,
SENSOR,1735800300,45,3.197,3.083,49.622,,,,,
SENSOR,1735800360,26,2.613,1.945,9.757,,,,,
SENSOR,1735800420,48,1.291,9.568,54.532,,,,,
SENSOR,1735800480,7,1.673,8.509,52.431,,,,,
SENSOR,1735800540,23,2.913,3.289,53.298,,,,,
SENSOR,1735800600,47,0.698,8.035,51.745,,,,,
SENSOR,1735800660,6,4.426,5.924,65.099,,,,,
SENSOR,1735800720,27,3.671,7.429,82.382,,,,,
SENSOR,1735800780,8,1.374,6.511,9.932,,,,,
SENSOR,1735800840,32,4.854,1.043,4.508,,,,,
SENSOR,1735800900,47,3.238,6.616,94.671,,,,,
SENSOR,1735800960,23,0.4,6.108,28.566,,,,,
SENSOR,1735801020,37,1.153,8.204,58.086,,,,,
SENSOR,1735801080,13,4.208,8.071,65.397,,,,,
SENSOR,1735801140,28,0.923,1.883,27.067,,,,,
SENSOR,1735801200,9,4.623,4.6,98.958,,,,,
SENSOR,1735801260,36,1.956,2.107,70.778,,,,,
SENSOR,1735801320,23,4.201,8.065,53.199,,,,,
SENSOR,1735801380,25,1.833,1.402,13.832,,,,,
SENSOR,1735801440,15,0.904,4.545,89.738,,,,,
SENSOR,1735801500,49,3.208,7.803,10.358,,,,,
SENSOR,1735801560,41,3.712,3.667,98.934,,,,,
SENSOR,1735801620,13,1.341,3.043,25.512,,,,,
SENSOR,1735801680,9,4.777,5.381,94.756,,,,,
SENSOR,1735801740,26,4.52,2.552,97.537,,,,,
SENSOR,1735801800,42,2.879,1.446,48.793,,,,,
SENSOR,1735801860,10,4.08,8.812,62.035,,,,,
SENSOR,1735801920,16,4.773,2.49,39.708,,,,,
SENSOR,1735801980,12,2.081,8.274,86.264,,,,,
SENSOR,1735802040,49,1.623,6.815,27.771,,,,,
SENSOR,1735802100,22,0.28,4.935,84.559,,,,,
SENSOR,1735802160,39,2.316,2.017,44.891,,,,,
SENSOR,1735802220,0,2.913,5.721,10.152,,,,,
SENSOR,1735802280,3,4.254,5.347,36.379,,,,,
SENSOR,1735802340,20,1.416,1.344,1.028,,,,,
SENSOR,1735802400,32,2.501,5.819,42.854,,,,,
SENSOR,1735802460,44,3.032,3.461,34.382,,,,,
SENSOR,1735802520,26,1.513,9.785,96.656,,,,,
SENSOR,1735802580,39,4.702,3.574,0.699,,,,,
SENSOR,1735802640,46,1.043,6.89,37.161,,,,,
SENSOR,1735802700,45,3.432,3.859,64.61,,,,,
SENSOR,1735802760,11,1.485,4.116,18.656,,,,,
SENSOR,1735802820,6,4.938,2.408,1.829,,,,,
SENSOR,1735802880,31,4.457,9.204,80.588,,,,,
SENSOR,1735802940,44,0.913,8.151,45.032,,,,,
SENSOR,1735803000,25,1.445,8.173,73.757,,,,,
SENSOR,1735803060,43,2.452,2.819,54.326,,,,,
SENSOR,1735803120,33,4.269,6.788,90.73,,,,,
SENSOR,1735803180,0,4.189,4.646,57.028,,,,,
SENSOR,1735803240,15,0.279,2.441,72.91,,,,,
SENSOR,1735803300,0,2.68,5.924,11.124,,,,,
SENSOR,1735803360,30,4.311,4.048,6.108,,,,,
SENSOR,1735803420,15,2.782,6.271,5.632,,,,,
SENSOR,1735803480,16,1.081,5.298,73.935,,,,,
SENSOR,1735803540,44,4.323,9.482,11.905,,,,,
SENSOR,1735803600,37,2.798,9.972,60.974,,,,,
SENSOR,1735803660,19,0.018,4.078,74.426,,,,,
SENSOR,1735803720,44,1.202,7.613,16.91,,,,,
SENSOR,1735803780,44,2.321,2.628,99.063,,,,,
SENSOR,1735803840,14,1.714,5.097,55.795,,,,,
SENSOR,1735803900,42,0.917,4.521,8.606,,,,,
SENSOR,1735803960,40,2.513,1.544,32.502,,,,,
SENSOR,1735804020,9,0.729,6.219,85.924,,,,,
SENSOR,1735804080,29,1.201,6.505,68.451,,,,,
SENSOR,1735804140,14,2.061,7.676,74.078,,,,,
SENSOR,1735804200,28,0.936,2.867,23.132,,,,,
SENSOR,1735804260,29,0.633,7.059,3.994,,,,,
SENSOR,1735804320,21,1.206,2.411,28.317,,,,,
SENSOR,1735804380,44,3.339,9.823,75.884,,,,,
SENSOR,1735804440,49,4.827,7.912,2.01,,,,,
SENSOR,1735804500,13,0.783,7.188,42.454,,,,,
SENSOR,1735804560,38,0.805,7.053,20.417,,,,,
SENSOR,1735804620,5,3.564,8.493,26.186,,,,,
SENSOR,1735804680,22,4.867,8.976,55.195,,,,,
SENSOR,1735804740,4,3.001,7.726,70.447,,,,,
SENSOR,1735804800,34,2.599,4.613,52.344,,,,,
SENSOR,1735804860,33,2.409,3.15,9.323,,,,,
SENSOR,1735804920,5,1.736,2.81,14.28,,,,,
SENSOR,1735804980,29,3.097,8.722,89.244,,,,,
SENSOR,1735805040,24,2.23,9.57,5.479,,,,,
SENSOR,1735805100,46,0.903,2.422,72.63,,,,,
SENSOR,1735805160,9,0.358,1.949,39.215,,,,,
SENSOR,1735805220,38,3.537,9.901,9.7,,,,,
SENSOR,1735805280,21,0.708,6.358,92.714,,,,,
SENSOR,1735805340,6,2.771,9.804,37.721,,,,,
SENSOR,1735805400,38,1.948,3.05,2.755,,,,,
SENSOR,1735805460,33,2.97,9.938,48.328,,,,,
SENSOR,1735805520,6,3.213,2.218,54.288,,,,,
SENSOR,1735805580,8,4.241,7.743,25.688,,,,,
SENSOR,1735805640,38,1.056,5.909,29.091,,,,,
SENSOR,1735805700,23,0.713,8.256,14.729,,,,,
SENSOR,1735805760,6,1.282,6.763,77.05,,,,,
SENSOR,1735805820,14,4.077,9.376,93.311,,,,,
SENSOR,1735805880,43,1.91,4.16,63.779,,,,,
SENSOR,1735805940,49,3.8,6.883,77.291,,,,,
SENSOR,1735806000,2,0.282,1.214,47.97,,,,,
SENSOR,1735806060,47,1.438,7.786,84.313,,,,,
SENSOR,1735806120,34,2.392,8.068,16.31,,,,,
SENSOR,1735806180,24,0.785,4.859,14.619,,,,,
SENSOR,1735806240,20,1.02,2.466,32.555,,,,,
SENSOR,1735806300,41,0.943,9.178,39.592,,,,,
SENSOR,1735806360,47,2.383,9.08,24.143,,,,,
SENSOR,1735806420,26,4.291,5.987,87.969,,,,,
SENSOR,1735806480,29,0.418,8.404,14.949,,,,,
SENSOR,1735806540,24,2.645,5.951,18.856,,,,,
SENSOR,1735806600,38,3.219,4.242,27.056,,,,,
SENSOR,1735806660,12,1.536,5.794,6.987,,,,,
SENSOR,1735806720,5,2.959,4.195,17.581,,,,,
SENSOR,1735806780,12,3.613,2.891,13.456,,,,,
SENSOR,1735806840,35,4.166,1.942,56.148,,,,,
SENSOR,1735806900,40,0.373,7.828,74.718,,,,,
SENSOR,1735806960,3,1.912,7.736,4.864,,,,,
SENSOR,1735807020,27,0.075,3.023,86.846,,,,,
SENSOR,1735807080,49,4.605,9.103,11.35,,,,,
SENSOR,1735807140,7,2.994,6.17,71.726,,,,,
SENSOR,1735807200,29,0.397,6.827,67.254,,,,,
SENSOR,1735807260,5,4.639,9.182,81.391,,,,,
SENSOR,1735807320,38,3.737,4.795,91.443,,,,,
SENSOR,1735807380,21,2.903,5.464,17.985,,,,,
SENSOR,1735807440,49,1.963,6.225,39.158,,,,,
SENSOR,1735807500,24,0.109,2.669,31.697,,,,,
SENSOR,1735807560,34,0.373,5.297,89.452,,,,,
SENSOR,1735807620,44,2.14,6.256,58.545,,,,,
SENSOR,1735807680,21,3.46,2.584,19.518,,,,,
SENSOR,1735807740,30,0.724,6.876,1.631,,,,,
SENSOR,1735807800,14,4.542,3.254,60.277,,,,,
SENSOR,1735807860,17,2.323,1.711,30.626,,,,,
SENSOR,1735807920,3,4.014,9.971,36.821,,,,,
SENSOR,1735807980,8,1.553,8.427,55.311,,,,,
SENSOR,1735808040,16,2.36,8.25,55.046,,,,,
SENSOR,1735808100,4,3.347,3.125,44.697,,,,,
SENSOR,1735808160,8,2.748,4.061,70.579,,,,,
SENSOR,1735808220,31,0.747,8.299,35.725,,,,,
SENSOR,1735808280,11,4.567,2.803,70.989,,,,,
SENSOR,1735808340,7,2.928,4.539,82.718,,,,,
SENSOR,1735808400,18,3.15,9.949,27.167,,,,,
SENSOR,1735808460,22,1.226,4.722,54.907,,,,,
SENSOR,1735808520,8,3.682,2.742,69.068,,,,,
SENSOR,1735808580,37,0.621,4.278,42.385,,,,,
SENSOR,1735808640,4,1.123,2.424,14.084,,,,,
SENSOR,1735808700,19,2.28,6.866,57.558,,,,,
SENSOR,1735808760,12,4.892,8.808,82.356,,,,,
SENSOR,1735808820,46,0.57,8.56,58.891,,,,,
SENSOR,1735808880,31,4.814,1.219,36.015,,,,,
SENSOR,1735808940,0,1.628,9.551,95.119,,,,,
SENSOR,1735809000,13,3.968,9.039,54.148,,,,,
SENSOR,1735809060,7,4.646,9.861,26.871,,,,,
SENSOR,1735809120,6,3.64,8.633,57.636,,,,,
SENSOR,1735809180,20,3.422,9.267,45.366,,,,,
SENSOR,1735809240,0,4.194,1.523,33.34,,,,,
SENSOR,1735809300,47,1.214,1.166,88.938,,,,,
SENSOR,1735809360,26,0.239,9.093,52.032,,,,,
SENSOR,1735809420,26,0.535,8.092,65.23,,,,,
SENSOR,1735809480,11,3.449,8.467,65.898,,,,,
SENSOR,1735809540,34,0.879,7.188,3.169,,,,,
SENSOR,1735809600,17,1.171,7.225,80.652,,,,,
SENSOR,1735809660,17,1.32,2.876,52.753,,,,,
SENSOR,1735809720,23,2.271,5.11,48.89,,,,,
SENSOR,1735809780,2,0.217,7.537,9.062,,,,,
SENSOR,1735809840,7,4.394,6.259,34.601,,,,,
SENSOR,1735809900,37,3.565,5.312,47.54,,,,,
SENSOR,1735809960,3,4.003,3.473,33.633,,,,,
SENSOR,1735810020,1,0.289,9.661,17.064,,,,,
SENSOR,1735810080,2,4.149,5.475,48.233,,,,,
SENSOR,1735810140,7,1.656,5.589,81.502,,,,,
SENSOR,1735810200,5,3.539,5.772,13.432,,,,,
SENSOR,1735810260,9,3.578,4.974,98.633,,,,,
SENSOR,1735810320,8,4.54,8.239,41.706,,,,,
SENSOR,1735810380,4,0.877,2.958,93.608,,,,,
SENSOR,1735810440,10,2.151,8.529,33.04,,,,,
SENSOR,1735810500,14,2.786,5.354,19.294,,,,,
SENSOR,1735810560,44,3.2,9.457,40.347,,,,,
SENSOR,1735810620,10,0.024,5.581,82.62,,,,,
SENSOR,1735810680,35,0.733,3.394,34.551,,,,,
SENSOR,1735810740,49,0.657,6.981,7.297,,,,,
SENSOR,1735810800,27,1.892,4.006,6.665,,,,,
SENSOR,1735810860,35,4.789,9.332,52.942,,,,,
SENSOR,1735810920,19,0.019,8.055,67.664,,,,,
SENSOR,1735810980,11,4.402,9.313,17.882,,,,,
SENSOR,1735811040,47,3.954,2.944,23.485,,,,,
SENSOR,1735811100,31,1.481,1.903,20.863,,,,,
SENSOR,1735811160,2,3.012,2.9,50.913,,,,,
SENSOR,1735811220,14,0.071,2.925,14.917,,,,,
SENSOR,1735811280,43,3.922,8.133,12.923,,,,,
SENSOR,1735811340,45,3.77,8.484,93.282,,,,,
SENSOR,1735811400,46,1.132,4.371,40.416,,,,,
SENSOR,1735811460,41,1.128,6.904,42.265,,,,,
SENSOR,1735811520,44,0.661,3.054,87.564,,,,,
SENSOR,1735811580,7,0.383,5.722,36.718,,,,,
SENSOR,1735811640,22,2.715,5.701,89.431,,,,,
SENSOR,1735811700,11,2.91,2.392,12.316,,,,,
SENSOR,1735811760,20,2.701,7.615,36.865,,,,,
SENSOR,1735811820,49,2.215,3.238,70.434,,,,,
SENSOR,1735811880,38,4.477,1.879,50.161,,,,,
SENSOR,1735811940,3,2.04,4.554,99.445,,,,,
SENSOR,1735812000,46,1.314,4.022,87.623,,,,,
SENSOR,1735812060,30,2.167,4.186,8.981,,,,,
SENSOR,1735812120,19,4.027,7.872,28.502,,,,,
SENSOR,1735812180,30,2.308,1.906,27.669,,,,,
SENSOR,1735812240,8,3.371,3.521,19.12,,,,,
SENSOR,1735812300,9,3.137,3.034,21.367,,,,,
SENSOR,1735812360,20,1.506,6.495,69.368,,,,,
SENSOR,1735812420,18,0.252,7.783,37.681,,,,,
SENSOR,1735812480,35,2.297,8.085,20.169,,,,,
SENSOR,1735812540,44,2.799,7.938,8.772,,,,,
SENSOR,1735812600,23,3.464,8.397,5.99,,,,,
SENSOR,1735812660,38,3.181,1.535,42.279,,,,,
SENSOR,1735812720,45,3.308,7.023,37.437,,,,,
SENSOR,1735812780,3,3.445,8.165,32.229,,,,,
SENSOR,1735812840,9,2.739,1.186,76.692,,,,,
SENSOR,1735812900,37,3.845,6.99,27.991,,,,,
SENSOR,1735812960,41,2.232,6.678,49.551,,,,,
SENSOR,1735813020,29,3.002,2.954,27.731,,,,,
SENSOR,1735813080,38,3.762,9.399,66.372,,,,,
SENSOR,1735813140,23,0.695,1.238,17.508,,,,,
SENSOR,1735813200,19,4.504,3.62,19.236,,,,,
SENSOR,1735813260,30,2.143,5.527,70.1,,,,,
SENSOR,1735813320,23,3.257,5.001,41.177,,,,,
SENSOR,1735813380,40,1.769,5.384,61.34,,,,,
SENSOR,1735813440,13,3.674,5.281,94.191,,,,,
SENSOR,1735813500,33,4.725,2.094,23.454,,,,,
SENSOR,1735813560,11,4.9,7.022,30.011,,,,,
SENSOR,1735813620,17,4.434,5.18,43.761,,,,,
SENSOR,1735813680,10,0.244,4.588,42.303,,,,,
SENSOR,1735813740,22,4.017,8.584,66.73,,,,,
SENSOR,1735813800,22,0.913,9.365,7.849,,,,,
SENSOR,1735813860,37,3.359,9.0,56.959,,,,,
SENSOR,1735813920,19,4.262,9.814,49.885,,,,,
SENSOR,1735813980,44,1.977,3.827,30.216,,,,,
SENSOR,1735814040,41,1.439,8.423,5.345,,,,,
SENSOR,1735814100,40,0.182,4.683,37.187,,,,,
SENSOR,1735814160,32,0.721,8.347,92.935,,,,,
SENSOR,1735814220,10,1.529,4.29,98.885,,,,,
SENSOR,1735814280,12,4.892,4.673,96.905,,,,,
SENSOR,1735814340,35,2.068,5.265,38.944,,,,,
SENSOR,1735814400,46,2.141,7.527,44.191,,,,,
SENSOR,1735814460,13,0.964,5.045,66.458,,,,,
SENSOR,1735814520,28,4.574,4.446,5.124,,,,,
SENSOR,1735814580,15,3.331,1.681,2.736,,,,,
SENSOR,1735814640,17,4.317,2.351,11.566,,,,,
SENSOR,1735814700,10,0.96,7.983,23.649,,,,,
SENSOR,1735814760,38,1.853,7.143,80.134,,,,,
SENSOR,1735814820,23,3.669,6.8,59.851,,,,,
SENSOR,1735814880,49,3.027,4.616,56.983,,,,,
SENSOR,1735814940,40,1.356,6.498,54.116,,,,,
SENSOR,1735815000,18,3.994,7.054,6.212,,,,,
SENSOR,1735815060,48,4.682,8.927,27.161,,,,,
SENSOR,1735815120,12,0.245,7.429,25.304,,,,,
SENSOR,1735815180,46,4.707,5.048,55.929,,,,,
SENSOR,1735815240,13,4.065,4.955,34.863,,,,,
SENSOR,1735815300,39,1.905,6.454,62.692,,,,,
SENSOR,1735815360,11,1.863,7.47,13.813,,,,,
SENSOR,1735815420,48,4.163,6.486,95.387,,,,,
SENSOR,1735815480,49,3.054,6.794,94.086,,,,,
SENSOR,1735815540,14,1.759,1.207,73.667,,,,,
SENSOR,1735815600,15,0.996,2.903,21.535,,,,,
SENSOR,1735815660,39,1.297,6.318,98.533,,,,,
SENSOR,1735815720,26,2.511,3.138,78.965,,,,,
SENSOR,1735815780,26,4.362,9.653,85.568,,,,,
SENSOR,1735815840,25,0.977,1.941,65.19,,,,,
SENSOR,1735815900,34,2.207,8.518,47.389,,,,,
SENSOR,1735815960,17,0.09,2.186,66.686,,,,,
SENSOR,1735816020,14,0.832,6.781,38.51,,,,,
SENSOR,1735816080,44,4.383,8.315,16.768,,,,,
SENSOR,1735816140,47,0.121,9.469,54.496,,,,,
SENSOR,1735816200,5,1.653,1.043,0.779,,,,,
SENSOR,1735816260,19,4.118,4.759,80.78,,,,,
SENSOR,1735816320,38,1.642,7.282,76.667,,,,,
SENSOR,1735816380,45,4.235,4.667,85.288,,,,,
SENSOR,1735816440,24,0.796,6.165,68.08,,,,,
SENSOR,1735816500,15,0.898,3.002,9.53,,,,,
SENSOR,1735816560,14,3.689,5.761,19.515,,,,,
SENSOR,1735816620,49,3.548,9.156,17.844,,,,,
SENSOR,1735816680,40,0.728,9.107,39.012,,,,,
SENSOR,1735816740,8,2.721,5.995,77.672,,,,,
SENSOR,1735816800,32,1.995,7.434,10.483,,,,,
SENSOR,1735816860,20,0.387,4.991,7.135,,,,,
SENSOR,1735816920,28,0.318,8.381,30.927,,,,,
SENSOR,1735816980,40,2.595,7.263,91.843,,,,,
SENSOR,1735817040,32,2.108,6.333,31.744,,,,,
SENSOR,1735817100,6,1.756,6.95,49.895,,,,,
SENSOR,1735817160,35,2.11,3.051,60.476,,,,,
SENSOR,1735817220,44,0.153,3.972,20.761,,,,,
SENSOR,1735817280,10,2.564,3.216,83.877,,,,,
SENSOR,1735817340,7,3.237,3.539,70.775,,,,,
SENSOR,1735817400,36,4.783,3.057,61.404,,,,,
SENSOR,1735817460,10,3.378,4.289,32.666,,,,,
