command,node_id,x,y,waste_volume,urgency,region,extra
NODE,3105,7256.443,9666.562,18,4,,
NODE,3106,1646.451,9455.327,3,2,,
NODE,3107,7351.017,8631.561,68,3,,
NODE,3108,5897.634,791.907,118,3,,
NODE,3109,47.198,6531.123,192,3,,
NODE,3110,644.245,1514.37,189,4,,
NODE,3111,6611.302,2482.604,173,5,,
NODE,3112,7939.428,4336.399,173,4,,
NODE,3113,8199.442,2623.816,150,5,,
NODE,3114,6966.436,2870.493,143,3,,
NODE,3115,3469.689,9639.808,39,2,,
NODE,3116,153.363,2734.455,170,1,,
NODE,3117,9225.905,6442.428,32,4,,
NODE,3118,1961.032,8126.911,109,2,,
NODE,3119,8332.769,9398.931,16,3,,
NODE,3120,2386.128,7901.871,120,3,,
NODE,3121,1433.218,6710.34,127,5,,
NODE,3122,9008.433,3697.046,168,3,,
NODE,3123,2232.013,8137.26,170,5,,
NODE,3124,4133.05,8752.233,175,1,,
NODE,3125,3024.996,142.743,82,2,,
NODE,3126,4872.818,8867.557,24,4,,
NODE,3127,422.955,4845.165,38,5,,
NODE,3128,4216.075,1819.326,153,4,,
NODE,3129,935.469,3035.532,175,5,,
NODE,3130,7454.54,2231.783,76,5,,
NODE,3131,7549.775,4521.003,37,5,,
NODE,3132,5844.241,8055.891,77,1,,
NODE,3133,9746.097,1804.386,1,5,,
NODE,3134,3466.717,1293.198,99,3,,
NODE,3135,3388.491,294.818,187,5,,
NODE,3136,3024.155,7531.147,142,1,,
NODE,3137,6439.773,9777.573,146,3,,
NODE,3138,993.14,4570.944,116,1,,
NODE,3139,259.089,9856.386,74,4,,
NODE,3140,2561.799,4057.624,41,1,,
NODE,3141,5921.812,325.691,33,5,,
NODE,3142,9355.843,4183.721,87,5,,
NODE,3143,2669.056,1953.441,200,5,,
NODE,3144,7948.346,8525.298,181,4,,
NODE,3145,373.362,9363.047,98,3,,
NODE,3146,6621.131,4490.604,143,2,,
NODE,3147,7885.716,3955.912,123,2,,
NODE,3148,273.715,1342.468,40,5,,
NODE,3149,4225.308,480.253,55,4,,
NODE,3150,4180.593,8630.184,129,5,,
NODE,3151,410.009,6960.629,57,4,,
NODE,3152,2968.462,1864.55,108,5,,
NODE,3153,5339.718,9820.25,42,5,,
NODE,3154,747.075,3432.342,37,1,,
NODE,3155,891.871,8137.627,94,3,,
NODE,3156,5035.009,4777.15,6,2,,
NODE,3157,1211.432,2591.452,190,2,,
NODE,3158,161.488,5591.816,52,1,,
NODE,3159,9205.881,6320.332,14,3,,
NODE,3160,6416.608,1363.66,192,2,,
NODE,3161,1702.183,9385.84,46,4,,
NODE,3162,3932.013,3636.931,34,3,,
NODE,3163,88.478,4009.68,48,2,,
NODE,3164,5516.038,8301.825,22,5,,
NODE,3165,8658.076,1139.941,197,3,,
NODE,3166,4329.645,6091.739,61,1,,
NODE,3167,3553.088,6882.82,34,4,,
NODE,3168,4910.266,1840.424,146,5,,
NODE,3169,1202.692,9436.424,39,5,,
NODE,3170,1652.979,1605.604,130,4,,
NODE,3171,2259.482,6322.417,50,2,,
NODE,3172,6633.654,6301.99,7,3,,
NODE,3173,1010.683,3229.792,127,3,,
NODE,3174,3715.342,6991.539,100,5,,
NODE,3175,4292.037,5250.503,13,1,,
NODE,3176,4877.838,7325.899,59,2,,
NODE,3177,4940.357,132.055,80,1,,
NODE,3178,9079.535,7189.705,150,5,,
NODE,3179,9255.272,3680.895,25,3,,
NODE,3180,3808.032,2946.667,114,4,,
NODE,3181,6490.771,9301.946,50,2,,
NODE,3182,3523.437,3968.268,175,5,,
NODE,3183,9669.487,9006.968,3,4,,
NODE,3184,3446.757,2828.223,67,2,,
NODE,3185,6836.395,7980.196,100,2,,
NODE,3186,6562.958,8491.669,109,1,,
NODE,3187,685.162,4799.352,163,1,,
NODE,3188,4334.415,9948.766,131,4,,
NODE,3189,8677.421,3661.754,103,3,,
NODE,3190,5756.974,6089.853,175,3,,
NODE,3191,3069.752,3180.086,148,1,,
NODE,3192,6272.52,620.194,12,4,,
NODE,3193,1825.613,6090.232,108,3,,
NODE,3194,81.436,4142.349,187,1,,
NODE,3195,437.345,1201.124,7,5,,
NODE,3196,9293.818,2497.465,53,4,,
NODE,3197,6163.364,2223.14,185,2,,
NODE,3198,6713.557,153.788,8,2,,
NODE,3199,467.314,2832.517,29,4,,
NODE,3200,388.401,4236.456,25,3,,
NODE,3201,2236.893,6567.578,76,2,,
NODE,3202,867.743,9899.813,120,4,,
NODE,3203,1382.524,2464.86,119,3,,
NODE,3204,6809.962,2398.405,17,1,,
NODE,3205,2955.027,2127.752,200,1,,
NODE,3206,3231.379,8641.208,43,5,,
NODE,3207,5193.384,4515.157,150,1,,
NODE,3208,5067.527,7579.195,92,1,,
NODE,3209,3922.828,8976.29,67,2,,
NODE,3210,6619.586,5797.536,122,2,,
NODE,3211,4627.002,110.04,183,5,,
NODE,3212,4615.129,1321.501,3,2,,
NODE,3213,386.37,2145.631,95,2,,
NODE,3214,7801.443,7598.434,124,4,,
NODE,3215,2887.476,3858.744,38,3,,
NODE,3216,3078.112,5091.562,29,3,,
NODE,3217,6310.2,7704.924,95,3,,
NODE,3218,1481.102,6793.972,190,4,,
NODE,3219,1749.401,8397.928,19,3,,
NODE,3220,6990.16,2002.477,103,1,,
NODE,3221,8271.107,3904.218,19,2,,
NODE,3222,2040.561,2789.831,152,2,,
NODE,3223,7393.055,3839.788,63,3,,
NODE,3224,4218.602,5479.627,16,2,,
NODE,3225,4218.636,9401.879,95,5,,
NODE,3226,4099.408,1959.257,9,4,,
NODE,3227,2934.335,9085.86,26,3,,
NODE,3228,6823.37,2799.148,200,4,,
NODE,3229,2120.139,7394.33,89,4,,
NODE,3230,3626.217,890.192,95,5,,
NODE,3231,6119.784,9262.79,111,5,,
NODE,3232,2681.062,2530.686,155,4,,
NODE,3233,8173.998,6252.784,59,2,,
NODE,3234,994.525,8045.379,101,4,,
NODE,3235,6248.674,9520.351,49,3,,
NODE,3236,7820.722,5350.305,172,2,,
NODE,3237,4499.729,6236.569,198,4,,
NODE,3238,3043.413,7095.107,73,5,,
NODE,3239,6022.015,5501.626,41,4,,
NODE,3240,166.698,1496.149,71,3,,
NODE,3241,9267.47,8143.975,144,5,,
NODE,3242,6611.815,4466.715,193,2,,
NODE,3243,805.965,6532.675,81,5,,
NODE,3244,224.192,3516.984,33,5,,
NODE,3245,1641.884,6280.116,78,3,,
NODE,3246,5300.588,1536.938,147,1,,
NODE,3247,1675.51,8975.79,4,1,,
NODE,3248,3756.856,8512.032,41,2,,
NODE,3249,2493.04,615.42,9,5,,
NODE,3250,7448.395,4687.882,125,1,,
NODE,3251,5664.643,8903.767,64,4,,
NODE,3252,7991.699,1447.723,86,4,,
NODE,3253,1099.28,9479.423,114,5,,
NODE,3254,9869.717,5776.419,11,5,,
NODE,3255,2508.815,1599.087,157,4,,
NODE,3256,9505.869,4761.433,7,3,,
NODE,3257,9946.403,6034.034,125,1,,
NODE,3258,64.676,198.489,151,3,,
NODE,3259,5655.356,7250.427,94,4,,
NODE,3260,8376.329,2155.028,56,1,,
NODE,3261,5710.177,5413.802,53,1,,
NODE,3262,4593.747,406.067,120,4,,
NODE,3263,9744.464,113.684,18,2,,
NODE,3264,4138.729,9626.575,175,2,,
NODE,3265,408.757,4820.259,174,3,,
NODE,3266,6904.437,2633.785,60,2,,
NODE,3267,5509.854,5736.866,96,5,,
NODE,3268,4349.394,1592.334,151,5,,
NODE,3269,1060.484,6466.652,179,2,,
NODE,3270,1831.799,4404.083,197,2,,
NODE,3271,2331.026,5319.336,100,1,,
NODE,3272,6336.741,6206.823,195,3,,
NODE,3273,5412.552,8832.302,104,2,,
NODE,3274,8608.661,18.453,70,4,,
NODE,3275,2827.64,5059.507,198,1,,
NODE,3276,6456.146,2652.783,24,1,,
NODE,3277,9669.174,6099.879,185,1,,
NODE,3278,4087.078,3735.366,40,1,,
NODE,3279,9468.785,7233.134,87,2,,
NODE,3280,6678.475,7298.365,156,1,,
NODE,3281,3535.513,6157.851,2,4,,
NODE,3282,8612.213,2204.119,168,1,,
NODE,3283,6088.409,1881.267,99,3,,
NODE,3284,8801.568,8650.486,172,1,,
NODE,3285,4617.453,2699.023,32,1,,
NODE,3286,9534.054,9404.472,13,1,,
NODE,3287,9276.74,8334.469,83,3,,
NODE,3288,717.204,8151.553,147,2,,
NODE,3289,9451.664,7061.068,146,2,,
NODE,3290,2779.395,4066.426,147,4,,
NODE,3291,3323.26,5493.947,142,2,,
NODE,3292,2784.088,4404.983,171,2,,
NODE,3293,5465.371,477.823,155,3,,
NODE,3294,8932.888,1310.43,123,1,,
NODE,3295,2601.235,3136.431,165,3,,
NODE,3296,880.194,3674.768,100,4,,
NODE,3297,596.451,4006.263,33,3,,
NODE,3298,167.31,7388.817,125,5,,
NODE,3299,6711.146,2149.463,9,3,,
NODE,3300,3551.351,2477.767,138,3,,
NODE,3301,5043.572,4656.533,4,3,,
NODE,3302,7714.496,6339.85,92,2,,
NODE,3303,9293.952,858.471,73,4,,
NODE,3304,4759.233,1048.063,72,1,,
NODE,3305,100.976,5399.959,150,2,,
NODE,3306,7191.386,9937.142,88,2,,
NODE,3307,4466.04,8543.308,154,1,,
NODE,3308,4400.855,4787.82,48,1,,
NODE,3309,2902.457,6475.351,28,3,,
NODE,3310,4894.737,5894.724,76,3,,
NODE,3311,5087.34,2632.58,147,5,,
NODE,3312,2944.529,9867.864,121,5,,
NODE,3313,1867.702,5769.774,161,5,,
NODE,3314,563.36,9215.608,54,1,,
NODE,3315,7055.226,5488.355,82,2,,
NODE,3316,8316.006,1161.887,124,4,,
NODE,3317,4744.884,5313.964,69,1,,
NODE,3318,8385.8,2514.159,161,5,,
NODE,3319,626.274,4684.392,58,5,,
NODE,3320,9624.381,2388.123,54,2,,
NODE,3321,5833.935,9498.859,194,3,,
NODE,3322,4987.91,8667.88,91,5,,
NODE,3323,5824.503,9897.742,143,4,,
NODE,3324,7038.338,4338.605,5,2,,
NODE,3325,7365.58,6964.928,28,5,,
NODE,3326,7982.209,4464.785,16,3,,
NODE,3327,8997.569,2654.771,81,5,,
NODE,3328,7420.26,4820.278,48,2,,
NODE,3329,8575.228,6455.811,41,2,,
NODE,3330,6198.708,4887.323,1,2,,
NODE,3331,57.676,2152.556,2,5,,
NODE,3332,2451.647,5620.953,66,4,,
NODE,3333,8202.568,7065.384,118,5,,
NODE,3334,2069.217,425.931,18,3,,
NODE,3335,9920.54,5034.821,185,2,,
NODE,3336,4747.557,4090.576,33,4,,
NODE,3337,1798.535,8472.557,39,2,,
NODE,3338,6896.833,3632.929,149,4,,
NODE,3339,2728.403,8974.167,65,1,,
NODE,3340,6227.734,1327.772,87,5,,
NODE,3341,762.546,4685.032,23,2,,
NODE,3342,1875.341,5379.191,84,3,,
NODE,3343,7657.699,1150.545,33,1,,
NODE,3344,9733.004,5214.624,171,3,,
NODE,3345,8940.826,1156.529,75,3,,
NODE,3346,4196.953,5465.906,102,2,,
NODE,3347,5567.094,923.416,195,1,,
NODE,3348,4567.179,5074.792,148,3,,
NODE,3349,9476.033,5794.046,194,5,,
NODE,3350,4563.556,7738.242,2,1,,
NODE,3351,3119.933,4029.263,43,2,,
NODE,3352,5450.948,4781.88,41,3,,
NODE,3353,6658.919,6573.19,128,3,,
NODE,3354,4779.123,8136.681,119,4,,
NODE,3355,4676.68,8041.789,172,3,,
NODE,3356,5712.311,544.094,93,3,,
NODE,3357,516.55,4160.618,103,1,,
NODE,3358,9741.279,6804.764,165,5,,
NODE,3359,3923.838,9972.185,74,5,,
NODE,3360,1990.73,3918.21,162,4,,
NODE,3361,3494.113,2125.479,6,3,,
NODE,3362,2590.657,6417.493,135,4,,
NODE,3363,2337.078,913.686,163,4,,
NODE,3364,6975.319,7261.863,94,2,,
NODE,3365,7604.404,5414.313,185,4,,
NODE,3366,440.744,5610.609,164,5,,
NODE,3367,7395.009,868.17,177,5,,
NODE,3368,7295.201,4145.814,51,2,,
NODE,3369,7499.315,5013.061,148,5,,
NODE,3370,5138.213,579.482,113,1,,
NODE,3371,5545.593,7337.09,119,5,,
NODE,3372,9258.223,1896.4,67,5,,
NODE,3373,6949.363,9157.94,142,5,,
NODE,3374,9209.359,7214.295,138,5,,
NODE,3375,8954.999,6889.845,130,4,,
NODE,3376,6238.239,6304.911,38,2,,
NODE,3377,2844.018,8682.951,56,3,,
NODE,3378,9096.081,5976.613,11,5,,
NODE,3379,1680.87,7351.644,38,2,,
NODE,3380,1320.633,3521.549,56,5,,
NODE,3381,4709.105,3609.429,96,1,,
NODE,3382,9348.925,1566.335,153,2,,
NODE,3383,6320.591,3454.725,139,5,,
NODE,3384,9395.69,1082.498,147,3,,
NODE,3385,9991.153,2468.565,158,2,,
NODE,3386,2556.288,7160.757,46,5,,
NODE,3387,3294.214,7051.408,54,3,,
NODE,3388,4602.935,3851.681,175,5,,
NODE,3389,9467.789,983.19,72,4,,
NODE,3390,1917.997,9652.604,109,5,,
NODE,3391,4830.128,1406.795,156,1,,
NODE,3392,6910.094,2135.254,53,3,,
NODE,3393,9317.018,8060.065,178,5,,
NODE,3394,1856.27,4922.627,104,1,,
NODE,3395,550.582,519.4,52,2,,
NODE,3396,6685.267,5406.394,54,3,,
NODE,3397,2180.082,6370.553,184,1,,
NODE,3398,5946.652,9143.726,14,4,,
NODE,3399,5629.759,2920.818,114,2,,
NODE,3400,6577.645,1397.821,109,1,,
NODE,3401,2606.803,3406.154,19,5,,
NODE,3402,9445.641,2780.331,141,4,,
NODE,3403,7961.809,9334.804,114,2,,
NODE,3404,4161.427,8574.552,89,5,,
NODE,3405,9578.837,9247.841,12,4,,
NODE,3406,4675.376,493.574,69,3,,
NODE,3407,7996.608,2885.996,124,1,,
NODE,3408,1257.273,7532.494,15,5,,
NODE,3409,4238.982,7493.68,99,3,,
NODE,3410,4229.635,2856.623,163,5,,
NODE,3411,3030.946,5913.793,6,2,,
NODE,3412,1488.321,6546.986,144,5,,
NODE,3413,6225.929,2819.653,104,1,,
NODE,3414,6965.497,5156.161,112,5,,
NODE,3415,7338.472,1649.2,34,4,,
NODE,3416,521.932,703.535,70,4,,
NODE,3417,9880.52,329.366,193,3,,
NODE,3418,3686.912,5934.157,172,2,,
NODE,3419,2296.201,3135.369,158,4,,
NODE,3420,2775.976,1277.195,141,4,,
NODE,3421,1758.63,5177.652,129,5,,
NODE,3422,8504.746,9608.872,114,5,,
NODE,3423,9595.782,7221.453,199,4,,
NODE,3424,7353.492,5544.792,129,1,,
NODE,3425,1856.321,9345.656,131,1,,
NODE,3426,6162.12,4180.024,144,3,,
NODE,3427,202.006,3420.127,6,1,,
NODE,3428,1638.162,2318.261,13,5,,
NODE,3429,8081.55,8018.106,69,2,,
NODE,3430,8064.03,9862.095,163,1,,
NODE,3431,1423.983,2607.474,20,4,,
NODE,3432,5016.9,5655.382,56,3,,
NODE,3433,472.057,8991.225,12,3,,
NODE,3434,2171.24,3956.109,64,5,,
NODE,3435,6164.6,9979.355,148,2,,
NODE,3436,2457.56,6829.828,101,3,,
NODE,3437,8566.142,6940.676,20,5,,
NODE,3438,4377.162,4242.745,96,2,,
NODE,3439,1512.191,6912.904,127,2,,
NODE,3440,2788.804,3562.02,168,1,,
NODE,3441,6522.255,5239.762,23,1,,
NODE,3442,7853.059,5103.125,44,3,,
NODE,3443,2192.612,2739.683,177,2,,
NODE,3444,9065.121,8290.353,131,5,,
NODE,3445,4133.233,8508.038,96,5,,
NODE,3446,4468.378,1423.537,117,5,,
NODE,3447,7449.124,8540.466,155,2,,
NODE,3448,7165.773,1770.921,15,4,,
NODE,3449,270.737,1698.916,87,5,,
NODE,3450,6232.558,2742.353,7,2,,
NODE,3451,9615.049,4370.619,192,2,,
NODE,3452,2527.371,3661.714,173,5,,
NODE,3453,9091.392,4243.524,112,1,,
NODE,3454,2947.273,706.676,12,5,,
NODE,3455,8176.614,6540.424,105,4,,
NODE,3456,3568.759,5531.78,83,5,,
NODE,3457,459.226,7827.847,16,4,,
NODE,3458,5969.461,4282.309,103,2,,
NODE,3459,9395.105,4249.069,1,2,,
NODE,3460,6706.483,3930.36,156,4,,
NODE,3461,6825.508,7260.265,40,4,,
NODE,3462,8460.89,4605.305,122,4,,
NODE,3463,1365.666,8057.628,191,4,,
NODE,3464,2473.201,249.71,187,1,,
NODE,3465,9765.715,8610.653,2,1,,
NODE,3466,6277.95,298.057,74,2,,
NODE,3467,4508.084,6874.26,97,1,,
NODE,3468,9919.555,6726.827,90,3,,
NODE,3469,4262.382,4172.808,107,4,,
NODE,3470,662.837,8359.639,70,2,,
NODE,3471,6533.884,953.819,106,4,,
NODE,3472,5930.664,4886.094,149,3,,
NODE,3473,3779.147,2043.621,43,1,,
NODE,3474,6643.689,3521.211,36,4,,
NODE,3475,6169.552,7592.471,174,1,,
NODE,3476,3924.543,3842.461,56,3,,
NODE,3477,4834.508,3348.34,76,3,,
NODE,3478,9701.782,1870.369,119,5,,
NODE,3479,6965.737,5334.124,127,1,,
NODE,3480,7517.964,287.381,93,2,,
NODE,3481,3243.845,4265.562,2,1,,
NODE,3482,845.198,7692.842,55,5,,
NODE,3483,5839.04,8123.037,90,2,,
NODE,3484,4788.855,8410.578,155,5,,
NODE,3485,7777.818,6712.19,106,2,,
NODE,3486,1177.34,5710.922,68,3,,
NODE,3487,388.823,8139.959,101,3,,
NODE,3488,4093.654,2936.779,25,1,,
NODE,3489,7975.033,1658.152,154,3,,
NODE,3490,41.775,3253.13,110,2,,
NODE,3491,8553.286,79.75,6,3,,
NODE,3492,3777.851,5189.038,45,2,,
NODE,3493,6954.207,4959.047,150,5,,
NODE,3494,5055.973,2934.356,151,5,,
NODE,3495,2248.313,6146.17,199,2,,
NODE,3496,2693.732,5462.96,6,5,,
NODE,3497,5612.137,7525.634,200,1,,
NODE,3498,6414.38,8957.369,199,4,,
NODE,3499,5286.225,6333.011,69,4,,
NODE,3500,6180.409,6447.49,137,2,,
NODE,3501,1423.874,2186.028,182,5,,
NODE,3502,5742.36,5537.142,50,5,,
NODE,3503,4022.763,3828.634,80,2,,
NODE,3504,1908.469,817.469,1,4,,
NODE,3505,3913.053,2177.112,108,4,,
NODE,3506,1071.531,2766.501,118,4,,
NODE,3507,2863.288,4095.07,122,2,,
NODE,3508,5704.546,2200.746,162,2,,
NODE,3509,2011.706,1322.346,77,4,,
NODE,3510,7476.246,1679.321,105,5,,
NODE,3511,4559.104,1842.555,46,4,,
NODE,3512,2514.194,3024.419,17,5,,
NODE,3513,9.991,7683.894,13,4,,
NODE,3514,2384.709,9376.717,176,1,,
NODE,3515,7219.21,6863.411,170,4,,
NODE,3516,5628.482,5281.806,11,1,,
NODE,3517,4051.23,6629.974,173,1,,
NODE,3518,2481.556,6909.653,10,4,,
NODE,3519,7202.485,2234.606,75,1,,
NODE,3520,8739.291,7295.036,163,1,,
NODE,3521,1015.423,1133.486,81,3,,
NODE,3522,2074.709,5688.014,59,1,,
NODE,3523,7037.261,7768.997,90,3,,
NODE,3524,4043.706,9736.523,134,2,,
NODE,3525,8268.96,8719.373,20,2,,
NODE,3526,3246.846,9865.097,60,5,,
NODE,3527,6651.58,9914.057,77,1,,
NODE,3528,3574.731,7040.332,79,2,,
NODE,3529,1743.157,7008.145,81,2,,
NODE,3530,4271.644,5702.947,5,2,,
NODE,3531,6509.03,3112.369,130,4,,
NODE,3532,6717.627,441.168,65,5,,
NODE,3533,5401.195,7843.691,25,1,,
NODE,3534,1517.676,8529.909,18,5,,
NODE,3535,5530.948,9626.118,40,1,,
NODE,3536,401.092,2770.18,32,4,,
NODE,3537,4708.254,9501.285,83,5,,
NODE,3538,9835.706,1067.16,111,1,,
NODE,3539,604.759,579.637,27,5,,
NODE,3540,5937.773,7288.117,194,4,,
NODE,3541,9277.041,7950.53,165,2,,
NODE,3542,7805.141,9409.737,87,5,,
NODE,3543,6030.089,8491.881,196,4,,
NODE,3544,8174.145,6876.156,192,2,,
NODE,3545,7054.085,4299.483,184,3,,
NODE,3546,9693.787,7533.029,31,1,,
NODE,3547,4306.021,7924.306,32,1,,
NODE,3548,7628.296,2413.995,18,3,,
NODE,3549,2960.93,2471.929,187,4,,
NODE,3550,8211.523,9142.146,116,3,,
NODE,3551,7973.183,2698.925,192,2,,
NODE,3552,365.899,362.584,91,2,,
NODE,3553,258.946,1133.448,56,2,,
NODE,3554,3409.855,8562.795,183,1,,
NODE,3555,943.988,3295.119,78,3,,
NODE,3556,8056.464,2793.049,125,2,,
NODE,3557,6145.0,5212.721,76,5,,
NODE,3558,1975.553,268.354,59,5,,
NODE,3559,5192.647,6500.744,190,1,,
NODE,3560,163.459,5437.901,123,2,,
NODE,3561,9374.78,9065.697,179,5,,
NODE,3562,2897.555,3695.995,142,3,,
NODE,3563,9574.845,8259.038,93,3,,
NODE,3564,3187.315,9068.688,31,1,,
NODE,3565,8744.752,2733.88,3,3,,
NODE,3566,7580.363,8750.774,50,2,,
NODE,3567,3757.319,4261.317,6,4,,
NODE,3568,7529.36,6942.373,149,1,,
NODE,3569,1506.542,2551.596,29,1,,
NODE,3570,4160.218,2734.368,56,5,,
NODE,3571,3945.235,5071.12,150,4,,
NODE,3572,4663.682,6568.186,187,3,,
NODE,3573,289.163,8214.46,65,1,,
NODE,3574,4489.905,849.246,72,3,,
NODE,3575,52.501,9846.764,196,4,,
NODE,3576,4710.303,3290.998,27,2,,
NODE,3577,4583.515,2106.839,90,3,,
NODE,3578,7507.215,6587.072,78,4,,
NODE,3579,7413.47,7599.105,69,1,,
NODE,3580,1577.035,1757.59,30,4,,
NODE,3581,9449.283,8663.791,1,1,,
NODE,3582,9.503,2243.121,1,3,,
NODE,3583,2960.484,2828.697,79,2,,
NODE,3584,1538.313,543.996,91,3,,
NODE,3585,6098.413,7151.282,60,4,,
NODE,3586,5315.429,6644.954,72,1,,
NODE,3587,708.174,5502.91,124,4,,
NODE,3588,8450.435,2164.776,118,3,,
NODE,3589,5994.57,342.301,83,2,,
NODE,3590,6296.598,2470.291,42,4,,
NODE,3591,6100.638,2922.044,192,5,,
NODE,3592,7090.908,1311.952,166,1,,
NODE,3593,6092.697,5984.935,12,4,,
NODE,3594,7732.431,8565.746,68,1,,
NODE,3595,1440.692,8897.709,120,1,,
NODE,3596,3197.801,7965.15,13,2,,
NODE,3597,4154.464,4978.805,85,4,,
NODE,3598,8757.01,8778.146,119,3,,
NODE,3599,4608.105,5340.533,71,3,,
NODE,3600,5604.718,715.347,114,1,,
NODE,3601,3955.414,3416.321,76,1,,
NODE,3602,8173.903,5098.837,175,5,,
NODE,3603,633.073,8372.582,149,2,,
NODE,3604,303.157,476.1,51,3,,
NODE,3605,7591.179,1666.498,24,4,,
NODE,3606,8194.697,193.818,104,4,,
NODE,3607,7715.463,524.958,114,2,,
NODE,3608,1492.104,1720.649,69,2,,
NODE,3609,4348.091,9629.051,176,4,,
NODE,3610,9234.791,5741.639,72,5,,
NODE,3611,5244.667,9436.936,169,2,,
NODE,3612,6015.87,9530.967,51,4,,
NODE,3613,714.468,8586.897,22,3,,
NODE,3614,8448.965,2884.999,14,1,,
NODE,3615,5699.157,4336.739,179,1,,
NODE,3616,1581.111,4266.919,142,4,,
NODE,3617,1355.89,5952.635,119,3,,
NODE,3618,1148.507,8171.8,68,4,,
NODE,3619,2231.21,6423.259,65,2,,
NODE,3620,2071.167,5410.596,14,5,,
NODE,3621,8053.606,6419.387,89,5,,
NODE,3622,1215.98,7.632,133,1,,
NODE,3623,929.718,6926.108,63,2,,
NODE,3624,7245.076,7054.328,4,5,,
NODE,3625,3824.869,8372.879,16,5,,
NODE,3626,555.47,707.077,15,4,,
NODE,3627,9790.966,3441.701,3,5,,
NODE,3628,3183.395,5742.103,147,5,,
NODE,3629,9667.295,4348.483,184,2,,
NODE,3630,2128.849,7863.454,1,1,,
NODE,3631,4889.203,1701.747,29,3,,
NODE,3632,4229.794,5804.995,47,1,,
NODE,3633,8445.407,4944.672,54,2,,
NODE,3634,6599.397,8979.094,34,3,,
NODE,3635,9616.685,9446.794,165,1,,
NODE,3636,357.887,5054.707,19,4,,
NODE,3637,8767.411,8681.035,82,2,,
NODE,3638,2577.498,56.909,114,1,,
NODE,3639,7605.366,8439.076,145,1,,
NODE,3640,7394.08,9566.813,89,1,,
NODE,3641,8400.908,4218.667,162,1,,
NODE,3642,4052.683,7435.992,153,2,,
NODE,3643,8214.405,3648.194,135,2,,
NODE,3644,4708.418,8865.159,141,4,,
NODE,3645,9309.981,9032.277,199,3,,
NODE,3646,1056.02,8978.895,192,4,,
NODE,3647,9235.197,6293.826,91,2,,
NODE,3648,622.355,5680.674,22,1,,
NODE,3649,8130.441,8749.857,80,3,,
NODE,3650,9846.698,3276.69,117,1,,
NODE,3651,7506.331,5981.555,93,5,,
NODE,3652,183.873,3019.659,165,1,,
NODE,3653,7482.243,940.736,147,3,,
NODE,3654,8511.115,9030.128,163,3,,
NODE,3655,9657.958,4584.9,73,5,,
NODE,3656,2162.253,3339.239,129,3,,
NODE,3657,8920.802,204.403,173,2,,
NODE,3658,2285.602,9585.6,93,5,,
NODE,3659,9263.663,1934.407,54,4,,
NODE,3660,9670.392,47.555,156,4,,
NODE,3661,7505.365,8478.811,6,5,,
NODE,3662,9542.306,4699.517,196,2,,
NODE,3663,8965.75,1911.468,138,1,,
NODE,3664,5216.21,3005.144,147,3,,
NODE,3665,3068.062,4357.588,197,3,,
NODE,3666,4504.121,7978.047,15,5,,
NODE,3667,3362.323,6634.942,192,2,,
NODE,3668,5157.98,6540.728,102,1,,
NODE,3669,3403.885,6985.415,128,1,,
NODE,3670,5393.868,1654.655,95,1,,
NODE,3671,7277.726,5503.779,149,4,,
NODE,3672,730.379,5575.952,193,3,,
NODE,3673,9614.609,165.343,24,5,,
NODE,3674,1336.166,1508.197,128,3,,
NODE,3675,5008.127,9416.671,2,1,,
NODE,3676,4482.073,6602.6,102,3,,
NODE,3677,7776.312,9555.371,130,4,,
NODE,3678,8712.69,438.832,160,3,,
NODE,3679,3966.832,8228.962,118,4,,
NODE,3680,9748.106,5368.678,64,2,,
NODE,3681,3605.993,9626.556,66,3,,
NODE,3682,548.997,6019.001,64,3,,
NODE,3683,6872.592,7289.993,139,2,,
NODE,3684,5195.597,3855.347,186,3,,
NODE,3685,7761.965,611.44,120,1,,
NODE,3686,5804.436,6275.494,87,3,,
NODE,3687,9422.622,3059.452,124,2,,
NODE,3688,5085.223,4801.869,172,1,,
NODE,3689,8259.658,1669.676,52,4,,
NODE,3690,7622.34,7758.679,191,1,,
NODE,3691,3104.136,277.998,80,3,,
NODE,3692,9585.276,9573.661,108,4,,
NODE,3693,8542.049,3902.168,74,1,,
NODE,3694,668.992,6233.355,79,2,,
NODE,3695,222.692,6568.173,95,2,,
NODE,3696,9395.166,6520.589,120,4,,
NODE,3697,7890.356,8035.243,134,5,,
NODE,3698,7018.073,4961.028,136,2,,
NODE,3699,9114.511,8523.505,145,1,,
NODE,3700,2129.451,6945.091,44,4,,
NODE,3701,9407.96,5162.099,91,4,,
NODE,3702,5003.566,2117.01,67,2,,
NODE,3703,7026.312,6507.752,9,5,,
NODE,3704,6213.461,7088.415,189,3,,
NODE,3705,1372.843,529.07,11,1,,
NODE,3706,4380.298,6106.044,81,4,,
NODE,3707,2926.214,7856.483,31,1,,
NODE,3708,7101.434,4796.162,20,1,,
NODE,3709,663.954,3844.248,56,2,,
NODE,3710,6347.793,7514.209,41,4,,
NODE,3711,9606.529,1251.458,146,3,,
NODE,3712,2193.946,606.12,4,2,,
NODE,3713,1658.898,3259.543,35,1,,
NODE,3714,7216.773,5490.092,50,4,,
NODE,3715,8970.693,7867.774,103,1,,
NODE,3716,4877.183,3450.738,35,2,,
NODE,3717,852.67,8352.867,194,3,,
