complaint_id,citizen_id,raw_text,detected_type,ward_id,lat,lon,severity,waiting_minutes,assigned_team_id,heap_priority_score
CMP001304,CZ00009,Big pothole on road,pothole,W20,12.880356,77.563139,2,2705,TEAM08,0.49
CMP001305,CZ07575,Damaged road patch,pothole,W06,12.963775,77.537942,5,3276,TEAM04,0.903
CMP001306,CZ02586,Broken road surface,pothole,W01,12.820945,77.540923,5,3867,TEAM07,0.958
CMP001307,CZ04495,Flickering street lamp,streetlight,W05,12.842329,77.486868,2,2988,TEAM05,0.517
CMP001308,CZ01113,Dark road no lights,streetlight,W19,12.919228,77.545633,4,2569,TEAM04,0.718
CMP001309,CZ07596,Broken road surface,pothole,W07,12.956541,77.549793,2,3810,TEAM04,0.593
CMP001310,CZ04029,Flickering street lamp,streetlight,W18,12.893045,77.505382,3,379,TEAM07,0.395
CMP001311,CZ05163,Water leakage on road,water_leak,W15,12.962725,77.534426,4,1406,TEAM05,0.61
CMP001312,CZ05455,Garbage not collected,garbage,W17,12.952759,77.499062,4,151,TEAM07,0.494
CMP001313,CZ04709,Street garbage pile,garbage,W16,12.967881,77.515776,4,663,TEAM01,0.541
CMP001314,CZ00287,Drainage overflowing,drainage,W04,12.965465,77.471954,4,3417,TEAM09,0.796
CMP001315,CZ03576,Blocked drain,drainage,W15,12.960906,77.557771,4,1828,TEAM01,0.649
CMP001316,CZ05656,Smell from waste,garbage,W11,12.96104,77.472947,2,4031,TEAM05,0.613
CMP001317,CZ05221,Open manhole,drainage,W15,12.91183,77.463851,2,428,TEAM07,0.28
CMP001318,CZ01565,Clogged sewage line,drainage,W16,12.873216,77.51915,4,605,TEAM03,0.536
CMP001319,CZ01768,Big pothole on road,pothole,W02,12.945739,77.527822,5,4255,,0.994
CMP001320,CZ03529,Pole light fused,streetlight,W01,12.825728,77.421104,4,1299,TEAM01,0.6
CMP001321,CZ07711,Broken road surface,pothole,W20,12.889802,77.563865,5,3175,TEAM08,0.894
CMP001322,CZ07952,Drainage overflowing,drainage,W03,12.909004,77.487036,5,917,TEAM06,0.685
CMP001323,CZ06009,Streetlight not working,streetlight,W15,12.945569,77.547428,1,2817,TEAM07,0.381
CMP001324,CZ05308,Smell from waste,garbage,W10,12.849465,77.532172,4,3048,TEAM09,0.762
CMP001325,CZ00579,Damaged road patch,pothole,W04,12.953768,77.481605,1,1166,,0.228
CMP001326,CZ06767,Damaged road patch,pothole,W15,12.8253,77.453536,5,1636,TEAM03,0.751
CMP001327,CZ05913,Blocked drain,drainage,W18,12.865927,77.466078,4,1955,TEAM09,0.661
CMP001328,CZ05618,Street garbage pile,garbage,W05,12.898432,77.545473,2,503,TEAM02,0.287
CMP001329,CZ02488,Big pothole on road,pothole,W10,12.962583,77.506917,2,2966,TEAM06,0.515
CMP001330,CZ00068,Water supply leak,water_leak,W09,12.949383,77.548671,1,474,TEAM02,0.164
CMP001331,CZ05380,Deep pothole near junction,pothole,W20,12.826855,77.533295,5,959,TEAM07,0.689
CMP001332,CZ02620,Smell from waste,garbage,W05,12.853421,77.578482,5,2559,TEAM05,0.837
CMP001333,CZ05818,Flickering street lamp,streetlight,W12,12.827194,77.451502,1,3142,TEAM01,0.411
CMP001334,CZ03056,Damaged road patch,pothole,W05,12.843626,77.471987,5,1129,TEAM05,0.705
CMP001335,CZ01205,Damaged road patch,pothole,W19,12.966466,77.519769,1,4044,TEAM08,0.494
CMP001336,CZ03534,Blocked drain,drainage,W09,12.922802,77.439071,2,2480,TEAM02,0.47
CMP001337,CZ01739,Streetlight not working,streetlight,W03,12.945109,77.528053,5,4134,TEAM08,0.983
CMP001338,CZ04066,Blocked drain,drainage,W07,12.912902,77.572781,1,2796,TEAM01,0.379
CMP001339,CZ06235,Drainage overflowing,drainage,W17,12.841526,77.459897,3,3270,TEAM09,0.663
CMP001340,CZ03838,Open manhole,drainage,W14,12.90063,77.507899,3,668,TEAM09,0.422
CMP001341,CZ06081,Streetlight not working,streetlight,W17,12.868549,77.518245,5,2516,TEAM02,0.833
CMP001342,CZ04914,Damaged road patch,pothole,W10,12.95631,77.447314,4,1753,TEAM01,0.642
CMP001343,CZ06471,Street garbage pile,garbage,W18,12.869761,77.448003,4,1360,TEAM06,0.606
CMP001344,CZ05180,Streetlight not working,streetlight,W09,12.827346,77.552488,1,3300,TEAM07,0.426
CMP001345,CZ07989,Dark road no lights,streetlight,W20,12.83782,77.547607,3,722,TEAM07,0.427
CMP001346,CZ02908,Pipe burst near house,water_leak,W08,12.901854,77.432714,5,3355,TEAM06,0.911
CMP001347,CZ02105,Clogged sewage line,drainage,W05,12.836709,77.511355,4,3236,TEAM09,0.78
CMP001348,CZ03668,Water leakage on road,water_leak,W11,12.852292,77.469654,2,4041,TEAM10,0.614
CMP001349,CZ06635,Street garbage pile,garbage,W16,12.859466,77.489651,4,116,TEAM05,0.491
CMP001350,CZ00248,Broken road surface,pothole,W17,12.854226,77.573807,2,243,TEAM08,0.263
CMP001351,CZ05978,Broken road surface,pothole,W20,12.912163,77.510654,5,1092,TEAM06,0.701
CMP001352,CZ00546,Smell from waste,garbage,W01,12.843745,77.52076,4,288,TEAM05,0.507
CMP001353,CZ04582,Water supply leak,water_leak,W11,12.822681,77.534171,4,3041,,0.762
CMP001354,CZ01114,Big pothole on road,pothole,W07,12.855281,77.471626,5,1555,TEAM09,0.744
CMP001355,CZ04286,Overflowing dustbin,garbage,W06,12.837874,77.49162,2,1539,TEAM07,0.383
CMP001356,CZ01006,Dark road no lights,streetlight,W14,12.978997,77.520097,2,1462,TEAM05,0.375
CMP001357,CZ00516,Drainage overflowing,drainage,W02,12.878638,77.546728,4,4255,TEAM04,0.874
CMP001358,CZ00656,Water supply leak,water_leak,W06,12.848379,77.546731,5,2821,TEAM10,0.861
CMP001359,CZ07416,Damaged road patch,pothole,W03,12.861264,77.57,3,1405,TEAM03,0.49
CMP001360,CZ04752,Smell from waste,garbage,W17,12.914776,77.578155,2,1707,TEAM08,0.398
CMP001361,CZ02032,Flickering street lamp,streetlight,W19,12.873803,77.522977,1,3035,TEAM03,0.401
CMP001362,CZ03799,Clogged sewage line,drainage,W02,12.944289,77.44885,2,3149,,0.532
CMP001363,CZ00579,Overflowing dustbin,garbage,W06,12.872001,77.465005,2,308,TEAM05,0.269
CMP001364,CZ01355,Overflowing dustbin,garbage,W13,12.833259,77.469456,5,2388,TEAM05,0.821
CMP001365,CZ06717,Open manhole,drainage,W19,12.845875,77.512408,2,3235,TEAM09,0.54
CMP001366,CZ02177,Streetlight not working,streetlight,W07,12.963331,77.555438,4,1731,TEAM07,0.64
CMP001367,CZ01592,Flickering street lamp,streetlight,W09,12.92198,77.450711,5,3161,TEAM05,0.893
CMP001368,CZ05490,Pipe burst near house,water_leak,W19,12.919376,77.460455,1,1844,TEAM07,0.291
CMP001369,CZ01344,Deep pothole near junction,pothole,W18,12.863202,77.515762,5,2358,TEAM05,0.818
CMP001370,CZ06744,Blocked drain,drainage,W01,12.959984,77.572569,5,580,,0.654
CMP001371,CZ02598,Deep pothole near junction,pothole,W10,12.889271,77.427662,4,541,,0.53
CMP001372,CZ02665,Garbage not collected,garbage,W05,12.976112,77.459112,5,151,TEAM09,0.614
CMP001373,CZ06529,Damaged road patch,pothole,W03,12.940407,77.429505,2,3875,,0.599
CMP001374,CZ04956,Streetlight not working,streetlight,W17,12.925424,77.460986,3,3116,,0.649
CMP001375,CZ03385,Deep pothole near junction,pothole,W10,12.827274,77.516421,3,3105,TEAM09,0.647
CMP001376,CZ04223,Water supply leak,water_leak,W09,12.832091,77.508115,5,645,TEAM07,0.66
CMP001377,CZ05596,Drainage overflowing,drainage,W08,12.961118,77.523973,1,2693,,0.369
CMP001378,CZ02929,Damaged road patch,pothole,W13,12.92848,77.430612,1,1491,TEAM10,0.258
CMP001379,CZ07953,Water supply leak,water_leak,W10,12.934232,77.503186,5,1681,TEAM05,0.756
CMP001380,CZ06158,Pole light fused,streetlight,W05,12.889943,77.558654,2,2198,TEAM06,0.444
CMP001381,CZ06790,Blocked drain,drainage,W03,12.927622,77.577115,1,3806,,0.472
CMP001382,CZ01822,Dark road no lights,streetlight,W15,12.871593,77.520868,4,2671,TEAM10,0.727
CMP001383,CZ05068,Water supply leak,water_leak,W16,12.955156,77.472419,2,2629,TEAM01,0.483
CMP001384,CZ07373,Big pothole on road,pothole,W13,12.877555,77.437206,5,4129,TEAM09,0.982
CMP001385,CZ02451,Damaged road patch,pothole,W14,12.903194,77.575076,4,1336,,0.604
CMP001386,CZ07994,Drainage overflowing,drainage,W07,12.820635,77.507751,2,1702,TEAM07,0.398
CMP001387,CZ06758,Pole light fused,streetlight,W07,12.821985,77.430012,4,2370,TEAM10,0.699
CMP001388,CZ02152,Dark road no lights,streetlight,W11,12.965799,77.510868,4,1302,TEAM07,0.601
CMP001389,CZ04337,Street garbage pile,garbage,W13,12.916669,77.578181,5,216,TEAM08,0.62
CMP001390,CZ06393,Water supply leak,water_leak,W04,12.896474,77.57624,4,1704,TEAM03,0.638
CMP001391,CZ04483,Dark road no lights,streetlight,W09,12.914054,77.549135,1,1272,TEAM01,0.238
CMP001392,CZ05300,Garbage not collected,garbage,W04,12.888218,77.52315,3,2298,TEAM10,0.573
CMP001393,CZ03826,Flickering street lamp,streetlight,W08,12.824357,77.570088,4,3318,,0.787
CMP001394,CZ06467,Smell from waste,garbage,W01,12.897882,77.478774,4,2364,TEAM09,0.699
CMP001395,CZ06643,Water leakage on road,water_leak,W02,12.962167,77.459299,2,1086,TEAM09,0.341
CMP001396,CZ05769,Deep pothole near junction,pothole,W01,12.954604,77.451518,5,3261,TEAM01,0.902
CMP001397,CZ02336,Streetlight not working,streetlight,W11,12.937409,77.471422,1,3195,,0.416
CMP001398,CZ07871,Damaged road patch,pothole,W12,12.837839,77.567358,4,3482,TEAM06,0.802
CMP001399,CZ03757,Pole light fused,streetlight,W15,12.967366,77.490069,1,281,TEAM09,0.146
CMP001400,CZ02312,Drainage overflowing,drainage,W01,12.831098,77.437948,3,1951,TEAM09,0.541
CMP001401,CZ07798,Sewage water overflow,water_leak,W02,12.839414,77.57559,4,3912,TEAM03,0.842
CMP001402,CZ04218,Open manhole,drainage,W07,12.979914,77.451387,4,3634,TEAM06,0.816
CMP001403,CZ03127,Water leakage on road,water_leak,W20,12.892313,77.561396,3,808,TEAM01,0.435
CMP001404,CZ03756,Big pothole on road,pothole,W16,12.937784,77.440849,5,2690,TEAM03,0.849
CMP001405,CZ02860,Garbage not collected,garbage,W02,12.944683,77.521961,3,1217,TEAM05,0.473
CMP001406,CZ07212,Blocked drain,drainage,W01,12.895173,77.427572,2,906,TEAM10,0.324
CMP001407,CZ06991,Overflowing dustbin,garbage,W08,12.935616,77.520434,3,555,TEAM05,0.411
CMP001408,CZ07899,Garbage not collected,garbage,W03,12.896345,77.568934,3,2111,TEAM03,0.555
CMP001409,CZ03983,Smell from waste,garbage,W16,12.974065,77.435015,2,1356,,0.366
CMP001410,CZ02821,Deep pothole near junction,pothole,W11,12.894872,77.537698,3,3632,TEAM05,0.696
CMP001411,CZ06986,Deep pothole near junction,pothole,W20,12.866285,77.565866,1,1898,TEAM03,0.296
CMP001412,CZ02601,Water leakage on road,water_leak,W13,12.861188,77.550695,2,15,TEAM09,0.241
CMP001413,CZ07778,Broken road surface,pothole,W01,12.875282,77.568414,2,1101,TEAM05,0.342
CMP001414,CZ07593,Smell from waste,garbage,W03,12.922891,77.499373,3,1083,TEAM04,0.46
CMP001415,CZ04997,Open manhole,drainage,W19,12.967334,77.56776,1,2723,TEAM01,0.372
CMP001416,CZ01282,Streetlight not working,streetlight,W10,12.890423,77.47605,2,2249,,0.448
CMP001417,CZ01043,Garbage not collected,garbage,W04,12.849012,77.428735,5,2937,TEAM08,0.872
CMP001418,CZ00764,Overflowing dustbin,garbage,W08,12.864234,77.481204,3,2019,TEAM08,0.547
CMP001419,CZ03210,Broken road surface,pothole,W09,12.902966,77.44239,2,1820,,0.409
CMP001420,CZ00131,Big pothole on road,pothole,W18,12.932372,77.433563,1,338,TEAM10,0.151
CMP001421,CZ04937,Garbage not collected,garbage,W16,12.85255,77.503825,3,346,TEAM06,0.392
CMP001422,CZ03004,Dark road no lights,streetlight,W13,12.872089,77.464303,1,1784,TEAM08,0.285
CMP001423,CZ01551,Big pothole on road,pothole,W07,12.896388,77.493771,5,3810,TEAM01,0.953
CMP001424,CZ02867,Sewage water overflow,water_leak,W19,12.931651,77.424005,2,2148,,0.439
CMP001425,CZ00640,Open manhole,drainage,W15,12.822543,77.485138,2,771,TEAM08,0.311
CMP001426,CZ04442,Pole light fused,streetlight,W03,12.92618,77.573676,4,1491,,0.618
CMP001427,CZ07954,Damaged road patch,pothole,W18,12.871034,77.434302,2,2739,TEAM08,0.494
CMP001428,CZ03248,Pole light fused,streetlight,W16,12.887103,77.510602,1,3931,TEAM04,0.484
CMP001429,CZ05967,Dark road no lights,streetlight,W11,12.859973,77.431797,3,1793,TEAM08,0.526
CMP001430,CZ00528,Street garbage pile,garbage,W06,12.866065,77.521667,1,1480,TEAM04,0.257
CMP001431,CZ07309,Sewage water overflow,water_leak,W12,12.95051,77.530755,2,1245,TEAM02,0.355
CMP001432,CZ03152,Broken road surface,pothole,W18,12.945955,77.556367,4,2915,TEAM04,0.75
CMP001433,CZ02751,Garbage not collected,garbage,W07,12.907887,77.453703,1,919,TEAM04,0.205
CMP001434,CZ00659,Damaged road patch,pothole,W12,12.928155,77.487323,3,83,TEAM05,0.368
CMP001435,CZ03791,Dark road no lights,streetlight,W08,12.820793,77.517518,1,2979,TEAM06,0.396
CMP001436,CZ05929,Dark road no lights,streetlight,W07,12.945671,77.561805,5,3117,TEAM07,0.889
CMP001437,CZ05961,Drainage overflowing,drainage,W07,12.879852,77.466743,1,3864,TEAM09,0.478
CMP001438,CZ00251,Pole light fused,streetlight,W02,12.945472,77.579312,4,4280,TEAM02,0.876
CMP001439,CZ06146,Blocked drain,drainage,W19,12.9704,77.529194,4,1473,TEAM05,0.616
CMP001440,CZ00933,Broken road surface,pothole,W05,12.91348,77.525217,2,470,,0.284
CMP001441,CZ04557,Streetlight not working,streetlight,W02,12.964338,77.49181,2,3762,TEAM06,0.588
CMP001442,CZ06842,Broken road surface,pothole,W12,12.941541,77.481757,5,51,,0.605
CMP001443,CZ00943,Clogged sewage line,drainage,W16,12.936181,77.504473,4,3356,TEAM02,0.791
CMP001444,CZ05858,Broken road surface,pothole,W20,12.914434,77.420476,5,2015,TEAM10,0.787
CMP001445,CZ01131,Water leakage on road,water_leak,W07,12.919237,77.509818,1,3750,TEAM02,0.467
CMP001446,CZ01503,Dark road no lights,streetlight,W08,12.87305,77.507217,5,1870,TEAM02,0.773
CMP001447,CZ00206,Smell from waste,garbage,W02,12.944047,77.429675,4,3991,TEAM09,0.85
CMP001448,CZ02020,Damaged road patch,pothole,W14,12.975435,77.553361,3,2559,,0.597
CMP001449,CZ04106,Drainage overflowing,drainage,W02,12.979934,77.555364,4,639,TEAM06,0.539
CMP001450,CZ02162,Garbage not collected,garbage,W18,12.952435,77.513179,5,2541,TEAM10,0.835
CMP001451,CZ07331,Streetlight not working,streetlight,W14,12.93211,77.431606,4,3602,TEAM02,0.814
CMP001452,CZ01047,Blocked drain,drainage,W02,12.960253,77.446539,3,2941,TEAM07,0.632
CMP001453,CZ04766,Dark road no lights,streetlight,W11,12.976219,77.432354,2,266,TEAM07,0.265
CMP001454,CZ02130,Drainage overflowing,drainage,W06,12.967818,77.546286,5,3972,TEAM07,0.968
CMP001455,CZ06776,Water leakage on road,water_leak,W03,12.957447,77.482553,1,3458,TEAM01,0.44
CMP001456,CZ06308,Drainage overflowing,drainage,W19,12.847758,77.484692,1,4050,TEAM08,0.495
CMP001457,CZ07217,Dark road no lights,streetlight,W13,12.885171,77.485192,4,4151,TEAM08,0.864
CMP001458,CZ04913,Blocked drain,drainage,W14,12.834756,77.569444,1,3009,TEAM05,0.399
CMP001459,CZ01414,Overflowing dustbin,garbage,W15,12.903218,77.511187,5,4106,TEAM06,0.98
CMP001460,CZ00764,Streetlight not working,streetlight,W14,12.937025,77.476193,2,940,TEAM07,0.327
CMP001461,CZ04840,Deep pothole near junction,pothole,W19,12.82581,77.540737,4,4088,TEAM06,0.859
CMP001462,CZ02272,Blocked drain,drainage,W03,12.958989,77.47898,2,1456,TEAM06,0.375
CMP001463,CZ04793,Deep pothole near junction,pothole,W07,12.844171,77.435774,2,1914,TEAM06,0.417
CMP001464,CZ07088,Dark road no lights,streetlight,W19,12.912096,77.508256,4,3201,TEAM01,0.776
CMP001465,CZ03005,Open manhole,drainage,W07,12.921843,77.499974,5,3899,TEAM05,0.961
CMP001466,CZ07444,Damaged road patch,pothole,W19,12.908112,77.568427,3,1967,TEAM02,0.542
CMP001467,CZ07678,Damaged road patch,pothole,W02,12.961222,77.522885,3,1161,TEAM05,0.467
CMP001468,CZ04118,Water leakage on road,water_leak,W16,12.955552,77.507857,2,3336,TEAM05,0.549
CMP001469,CZ05928,Street garbage pile,garbage,W01,12.974379,77.572969,4,2999,TEAM02,0.758
CMP001470,CZ01996,Smell from waste,garbage,W05,12.897662,77.555134,2,2084,TEAM05,0.433
CMP001471,CZ05671,Overflowing dustbin,garbage,W04,12.975665,77.450712,3,991,,0.452
CMP001472,CZ02508,Clogged sewage line,drainage,W13,12.904078,77.436019,4,3533,TEAM08,0.807
CMP001473,CZ00387,Sewage water overflow,water_leak,W15,12.839876,77.550894,5,2019,TEAM01,0.787
CMP001474,CZ04635,Damaged road patch,pothole,W20,12.832399,77.457553,1,2610,TEAM07,0.362
CMP001475,CZ02309,Street garbage pile,garbage,W17,12.895102,77.48335,5,4223,TEAM01,0.991
CMP001476,CZ02602,Pipe burst near house,water_leak,W15,12.825988,77.576886,3,3133,TEAM01,0.65
CMP001477,CZ00551,Water supply leak,water_leak,W02,12.903327,77.451814,5,1365,TEAM06,0.726
CMP001478,CZ03349,Big pothole on road,pothole,W05,12.923502,77.515791,3,789,TEAM01,0.433
CMP001479,CZ03058,Drainage overflowing,drainage,W17,12.868622,77.437612,4,869,TEAM07,0.56
CMP001480,CZ04225,Water leakage on road,water_leak,W16,12.93769,77.510249,3,3029,TEAM01,0.64
CMP001481,CZ05496,Pipe burst near house,water_leak,W08,12.927977,77.487741,2,3685,TEAM08,0.581
CMP001482,CZ03308,Blocked drain,drainage,W08,12.825664,77.542425,1,645,TEAM10,0.18
CMP001483,CZ02088,Garbage not collected,garbage,W12,12.904822,77.552569,4,4284,TEAM07,0.877
CMP001484,CZ03743,Open manhole,drainage,W12,12.965357,77.447959,5,873,TEAM08,0.681
CMP001485,CZ01525,Pipe burst near house,water_leak,W15,12.960195,77.522306,5,38,,0.604
CMP001486,CZ00957,Flickering street lamp,streetlight,W16,12.885743,77.448631,3,1145,,0.466
CMP001487,CZ04336,Pipe burst near house,water_leak,W07,12.968613,77.547665,1,220,TEAM05,0.14
CMP001488,CZ06165,Big pothole on road,pothole,W08,12.886973,77.547131,4,904,TEAM04,0.564
CMP001489,CZ01588,Pipe burst near house,water_leak,W01,12.937588,77.54023,2,1935,TEAM03,0.419
CMP001490,CZ03257,Damaged road patch,pothole,W13,12.864654,77.463087,4,882,TEAM08,0.562
CMP001491,CZ00806,Street garbage pile,garbage,W09,12.864597,77.45783,3,874,TEAM09,0.441
CMP001492,CZ03601,Overflowing dustbin,garbage,W04,12.826302,77.564532,4,1785,TEAM06,0.645
CMP001493,CZ07319,Smell from waste,garbage,W04,12.884955,77.514918,4,1101,TEAM09,0.582
CMP001494,CZ03151,Streetlight not working,streetlight,W08,12.899444,77.574851,2,3095,TEAM05,0.527
CMP001495,CZ06985,Broken road surface,pothole,W03,12.968613,77.48118,2,3866,TEAM07,0.598
CMP001496,CZ04060,Water supply leak,water_leak,W07,12.904521,77.478184,4,1576,TEAM10,0.626
CMP001497,CZ01117,Pipe burst near house,water_leak,W05,12.858341,77.505267,3,2645,TEAM08,0.605
CMP001498,CZ07520,Pipe burst near house,water_leak,W18,12.884829,77.420687,5,2926,,0.871
CMP001499,CZ07963,Damaged road patch,pothole,W09,12.907052,77.563815,4,203,,0.499
CMP001500,CZ06043,Overflowing dustbin,garbage,W04,12.821206,77.487072,1,668,TEAM09,0.182
CMP001501,CZ03469,Deep pothole near junction,pothole,W01,12.831868,77.502914,2,734,TEAM01,0.308
CMP001502,CZ01580,Clogged sewage line,drainage,W05,12.897869,77.540554,2,2410,TEAM08,0.463
CMP001503,CZ06948,Damaged road patch,pothole,W19,12.951227,77.538923,2,2296,TEAM09,0.453
CMP001504,CZ03688,Pole light fused,streetlight,W20,12.855948,77.56326,1,4233,TEAM01,0.512
CMP001505,CZ03458,Big pothole on road,pothole,W09,12.86801,77.56015,4,883,,0.562
CMP001506,CZ06250,Flickering street lamp,streetlight,W01,12.900611,77.520668,3,3274,TEAM05,0.663
CMP001507,CZ00119,Sewage water overflow,water_leak,W10,12.846537,77.481249,2,3247,TEAM01,0.541
CMP001508,CZ06777,Smell from waste,garbage,W04,12.909648,77.438433,2,2646,TEAM06,0.485
CMP001509,CZ02695,Damaged road patch,pothole,W05,12.900386,77.477126,5,2299,TEAM02,0.813
CMP001510,CZ06806,Deep pothole near junction,pothole,W16,12.882321,77.514689,4,991,TEAM04,0.572
CMP001511,CZ02993,Deep pothole near junction,pothole,W14,12.844026,77.468838,3,3820,TEAM01,0.714
CMP001512,CZ01212,Water supply leak,water_leak,W12,12.941931,77.443939,5,1221,,0.713
CMP001513,CZ02797,Clogged sewage line,drainage,W04,12.906766,77.498961,2,1360,TEAM01,0.366
CMP001514,CZ04753,Big pothole on road,pothole,W14,12.832136,77.454338,3,2218,TEAM09,0.565
CMP001515,CZ06741,Broken road surface,pothole,W19,12.91935,77.565657,1,1666,TEAM01,0.274
CMP001516,CZ03657,Streetlight not working,streetlight,W07,12.837266,77.431191,5,40,,0.604
CMP001517,CZ04117,Garbage not collected,garbage,W01,12.953247,77.5279,5,162,TEAM10,0.615
CMP001518,CZ00367,Street garbage pile,garbage,W17,12.879725,77.501359,4,496,,0.526
CMP001519,CZ07661,Open manhole,drainage,W08,12.925141,77.541916,2,2385,TEAM01,0.461
CMP001520,CZ03652,Deep pothole near junction,pothole,W04,12.843284,77.566017,4,3027,TEAM07,0.76
CMP001521,CZ03486,Blocked drain,drainage,W10,12.825036,77.465768,5,3236,TEAM05,0.9
CMP001522,CZ01225,Streetlight not working,streetlight,W08,12.953441,77.425843,3,1656,TEAM03,0.513
CMP001523,CZ07541,Street garbage pile,garbage,W06,12.933614,77.485085,4,2204,TEAM05,0.684
CMP001524,CZ06806,Smell from waste,garbage,W10,12.825044,77.463401,2,2974,TEAM08,0.515
CMP001525,CZ02913,Clogged sewage line,drainage,W11,12.828852,77.474611,5,2704,TEAM07,0.85
CMP001526,CZ05524,Broken road surface,pothole,W09,12.873228,77.574101,2,3292,TEAM02,0.545
CMP001527,CZ06262,Open manhole,drainage,W18,12.839819,77.507757,3,3179,TEAM04,0.654
