pair_id,supplier_id,buyer_id,category,supplier_capacity,buyer_demand,min_price,max_price,quality_rating,distance_km,match_score
2385,SUP0018,BUY0417,chemicals,3438,3715,114.05,126.01,3,278.4,0.79
2386,SUP0487,BUY0224,steel,3969,2365,93.49,101.89,2,249.0,1.013
2387,SUP0155,BUY0340,electronics,3670,730,194.36,221.47,2,350.9,1.095
2388,SUP0041,BUY0329,electronics,1558,2963,243.2,250.48,3,198.5,0.674
2389,SUP0259,BUY0044,electronics,1597,518,225.55,213.17,5,84.1,1.075
2390,SUP0044,BUY0017,chemicals,2191,365,49.2,49.43,2,482.8,1.055
2391,SUP0128,BUY0267,electronics,2236,3845,190.62,221.48,3,221.5,0.687
2392,SUP0245,BUY0594,grain,2789,3253,52.65,50.06,3,443.4,0.467
2393,SUP0255,BUY0665,textiles,300,417,74.03,79.23,2,224.4,0.684
2394,SUP0262,BUY0592,grain,1851,609,39.31,43.11,2,108.1,1.168
2395,SUP0309,BUY0260,electronics,2266,3961,131.35,145.71,3,59.7,0.732
2396,SUP0311,BUY0592,steel,4860,1399,110.66,125.43,5,460.0,1.212
2397,SUP0031,BUY0102,electronics,1301,3717,256.96,246.81,3,378.0,0.309
2398,SUP0308,BUY0277,steel,893,211,48.05,55.33,4,99.2,1.27
2399,SUP0265,BUY0415,textiles,1873,893,30.86,37.08,2,377.1,1.087
2400,SUP0381,BUY0501,grain,1528,3747,22.18,24.39,2,462.2,0.504
2401,SUP0154,BUY0634,grain,4355,2721,61.22,61.6,3,10.6,1.107
2402,SUP0252,BUY0135,grain,3121,1754,48.5,54.13,4,253.2,1.147
2403,SUP0459,BUY0311,textiles,613,2059,46.44,52.8,4,176.4,0.651
2404,SUP0155,BUY0422,grain,1501,3651,51.24,53.09,2,198.3,0.584
2405,SUP0282,BUY0096,grain,1662,349,22.12,25.04,1,346.4,1.046
2406,SUP0249,BUY0231,grain,2768,2534,49.94,48.51,2,492.8,0.484
2407,SUP0290,BUY0232,electronics,482,2686,171.76,174.68,3,263.0,0.534
2408,SUP0106,BUY0070,electronics,3101,3998,170.71,179.17,4,10.4,0.868
2409,SUP0278,BUY0566,grain,997,3204,24.73,30.89,4,94.0,0.681
2410,SUP0415,BUY0251,steel,4128,2977,60.99,68.55,2,311.9,0.892
2411,SUP0356,BUY0214,steel,4264,3194,74.75,86.24,5,406.5,0.995
2412,SUP0379,BUY0075,chemicals,3585,1303,180.46,194.33,2,388.0,1.084
2413,SUP0485,BUY0339,electronics,2641,2293,79.88,82.27,3,109.7,0.92
2414,SUP0478,BUY0107,electronics,4130,3677,251.45,313.38,4,437.3,0.862
2415,SUP0206,BUY0404,electronics,1002,816,104.78,106.77,2,159.3,0.882
2416,SUP0260,BUY0026,steel,2050,2865,97.04,99.53,4,359.5,0.743
2417,SUP0224,BUY0028,steel,1613,481,101.72,121.5,4,368.5,1.189
2418,SUP0172,BUY0151,textiles,2649,1944,65.81,72.4,5,190.5,1.07
2419,SUP0292,BUY0618,textiles,235,2203,65.69,67.65,3,48.2,0.573
2420,SUP0149,BUY0243,grain,3976,3692,31.47,32.23,4,81.2,0.953
2421,SUP0183,BUY0053,textiles,1695,1329,68.49,68.44,4,142.5,0.754
2422,SUP0460,BUY0074,textiles,109,214,85.16,97.41,4,457.2,0.641
2423,SUP0109,BUY0288,chemicals,943,1119,68.0,72.77,3,289.0,0.758
2424,SUP0238,BUY0693,chemicals,4580,3204,103.76,114.71,3,437.7,0.919
2425,SUP0193,BUY0466,chemicals,2954,3285,161.55,159.6,4,298.8,0.575
2426,SUP0467,BUY0288,electronics,4893,2315,234.74,282.9,3,8.9,1.247
2427,SUP0174,BUY0609,textiles,3438,618,46.58,43.58,3,319.3,0.904
2428,SUP0039,BUY0107,textiles,3433,2955,81.89,78.1,5,327.3,0.708
2429,SUP0473,BUY0016,steel,4833,1571,61.35,69.08,4,68.1,1.28
2430,SUP0216,BUY0076,electronics,196,1135,149.14,151.39,4,40.2,0.648
2431,SUP0158,BUY0258,chemicals,2371,3075,58.97,68.99,3,2.0,0.819
2432,SUP0206,BUY0612,chemicals,3331,941,132.37,154.68,5,244.2,1.277
2433,SUP0487,BUY0015,chemicals,1689,136,56.58,60.58,1,431.2,1.021
2434,SUP0316,BUY0211,chemicals,108,3702,196.07,212.14,2,100.0,0.48
2435,SUP0103,BUY0265,grain,1548,1086,31.93,34.4,3,72.9,1.027
2436,SUP0424,BUY0695,textiles,857,1971,29.12,29.8,1,131.8,0.563
2437,SUP0354,BUY0583,steel,415,349,91.93,89.65,2,65.6,0.647
2438,SUP0074,BUY0657,steel,4627,3655,111.0,129.99,4,200.8,0.983
2439,SUP0452,BUY0030,steel,4424,1510,78.72,90.49,1,118.7,1.114
2440,SUP0101,BUY0655,electronics,3519,3498,184.58,204.55,4,398.6,0.833
2441,SUP0164,BUY0184,textiles,4316,2692,53.43,57.91,3,21.1,1.105
2442,SUP0209,BUY0059,grain,1018,2827,23.21,27.82,2,240.4,0.554
2443,SUP0203,BUY0693,electronics,671,2027,275.21,314.49,4,413.5,0.592
2444,SUP0500,BUY0089,textiles,3936,3549,77.91,87.28,2,83.4,0.863
2445,SUP0031,BUY0364,grain,1818,115,51.38,60.08,5,458.0,1.213
2446,SUP0491,BUY0047,chemicals,4424,3482,185.5,188.94,5,56.8,1.078
2447,SUP0370,BUY0148,textiles,3142,1916,74.4,79.48,5,194.7,1.166
2448,SUP0119,BUY0186,textiles,3664,3895,29.3,31.94,2,118.7,0.794
2449,SUP0405,BUY0236,electronics,2848,1902,250.19,260.47,1,128.8,0.935
2450,SUP0396,BUY0627,chemicals,4200,1818,95.61,92.37,2,372.7,0.838
2451,SUP0327,BUY0623,textiles,1009,380,58.51,56.35,3,294.5,0.912
2452,SUP0223,BUY0332,chemicals,1745,304,157.57,195.42,3,436.3,1.119
2453,SUP0336,BUY0508,chemicals,863,1752,149.38,158.5,5,367.9,0.712
2454,SUP0440,BUY0447,textiles,2613,1214,60.34,66.0,4,491.8,1.152
2455,SUP0293,BUY0249,textiles,896,2814,53.06,49.03,2,374.8,0.249
2456,SUP0099,BUY0009,chemicals,1210,2952,93.11,100.06,4,443.1,0.611
2457,SUP0101,BUY0501,grain,2435,150,23.2,26.62,3,151.5,1.205
2458,SUP0246,BUY0487,chemicals,2490,2637,78.74,74.38,3,498.1,0.481
2459,SUP0001,BUY0313,textiles,4380,1152,72.36,79.08,2,4.4,1.199
2460,SUP0170,BUY0241,grain,954,3320,33.06,37.05,5,271.7,0.669
2461,SUP0458,BUY0081,chemicals,277,1701,46.64,49.82,2,436.7,0.426
2462,SUP0043,BUY0115,textiles,1268,436,30.03,31.39,3,82.1,1.225
2463,SUP0483,BUY0034,grain,4720,3249,35.86,38.53,4,439.7,0.977
2464,SUP0171,BUY0160,steel,3686,3175,65.18,71.67,1,491.1,0.709
2465,SUP0377,BUY0379,textiles,3244,521,40.5,45.42,5,144.4,1.307
2466,SUP0474,BUY0314,electronics,4732,1095,139.77,161.23,4,367.9,1.19
2467,SUP0296,BUY0640,chemicals,3468,2949,87.62,94.92,4,246.8,0.938
2468,SUP0423,BUY0511,chemicals,4145,2071,170.01,190.64,2,154.6,1.154
2469,SUP0351,BUY0657,electronics,1891,2757,86.05,91.59,5,90.5,0.863
2470,SUP0445,BUY0647,electronics,3592,910,108.88,129.84,3,265.9,1.17
2471,SUP0497,BUY0067,steel,4453,3624,93.29,103.93,5,262.8,1.001
2472,SUP0285,BUY0219,steel,2091,1939,106.67,131.44,4,365.8,0.868
2473,SUP0457,BUY0028,electronics,2478,2055,93.44,109.33,5,47.6,1.058
2474,SUP0455,BUY0419,chemicals,2640,3391,168.66,159.7,1,356.4,0.366
2475,SUP0202,BUY0675,grain,4270,2599,32.45,34.74,4,111.5,1.142
2476,SUP0123,BUY0383,grain,1734,2419,26.63,25.98,4,116.4,0.566
2477,SUP0158,BUY0496,chemicals,232,2608,120.24,147.95,2,279.1,0.447
2478,SUP0266,BUY0102,chemicals,347,2333,77.89,88.7,5,14.3,0.698
2479,SUP0461,BUY0506,steel,4564,1678,51.07,51.53,5,157.4,1.303
2480,SUP0043,BUY0111,electronics,778,2945,178.1,213.71,4,78.0,0.669
2481,SUP0251,BUY0136,steel,1461,2187,111.86,132.0,4,412.6,0.71
2482,SUP0219,BUY0522,chemicals,1295,3657,48.07,50.49,5,433.9,0.644
2483,SUP0175,BUY0700,textiles,2176,1349,55.36,65.29,1,247.8,0.94
2484,SUP0222,BUY0404,chemicals,3104,3524,114.32,127.64,4,178.0,0.855
2485,SUP0025,BUY0045,electronics,317,179,117.04,120.31,3,291.8,1.082
2486,SUP0500,BUY0410,steel,974,2521,102.25,109.74,1,3.8,0.584
2487,SUP0172,BUY0587,steel,4903,1126,81.64,101.06,1,101.1,1.12
2488,SUP0207,BUY0146,textiles,137,3834,54.88,59.58,4,159.6,0.565
2489,SUP0301,BUY0240,grain,870,1373,35.96,38.64,3,499.8,0.622
2490,SUP0341,BUY0642,grain,3582,1336,53.48,57.07,5,15.5,1.345
2491,SUP0468,BUY0505,grain,2116,1837,19.67,19.97,3,227.6,0.885
2492,SUP0174,BUY0480,chemicals,4621,3204,141.8,157.55,2,476.7,0.862
2493,SUP0166,BUY0618,chemicals,1714,849,182.33,183.34,4,134.3,1.26
2494,SUP0427,BUY0513,steel,2061,3167,37.13,44.24,4,264.2,0.749
2495,SUP0157,BUY0293,textiles,1478,1791,41.42,42.07,2,259.3,0.711
2496,SUP0131,BUY0073,electronics,1040,840,270.68,284.89,1,442.8,0.75
2497,SUP0293,BUY0089,steel,2583,333,103.38,117.12,3,54.0,1.234
2498,SUP0112,BUY0252,electronics,3376,114,159.74,167.45,4,483.9,1.155
2499,SUP0191,BUY0679,textiles,916,2022,48.74,54.62,1,466.2,0.469
2500,SUP0281,BUY0039,chemicals,2456,372,81.77,91.8,5,451.8,1.214
2501,SUP0344,BUY0238,chemicals,3123,3423,101.29,99.7,3,22.0,0.613
2502,SUP0125,BUY0327,electronics,2470,820,155.55,173.6,3,89.2,1.223
2503,SUP0464,BUY0632,grain,1922,723,41.33,47.91,1,225.0,1.083
2504,SUP0074,BUY0444,grain,4858,3927,30.22,33.51,2,205.6,0.871
2505,SUP0436,BUY0574,textiles,2463,1468,37.01,39.43,2,270.6,1.006
2506,SUP0134,BUY0406,electronics,4223,2696,224.55,262.72,3,427.5,0.97
2507,SUP0099,BUY0258,grain,4048,1094,29.94,30.71,5,468.3,1.21
2508,SUP0487,BUY0370,chemicals,925,3030,94.05,105.37,4,302.4,0.616
2509,SUP0397,BUY0135,textiles,940,2428,72.2,80.95,3,131.4,0.646
2510,SUP0440,BUY0585,grain,4602,31,26.07,26.78,2,77.2,1.177
2511,SUP0224,BUY0319,electronics,653,630,177.62,172.92,4,267.7,0.632
2512,SUP0175,BUY0435,textiles,2966,50,79.43,76.32,1,213.3,0.836
2513,SUP0222,BUY0211,chemicals,1841,3177,80.24,91.24,5,368.1,0.742
2514,SUP0394,BUY0337,textiles,4863,643,28.52,34.9,2,5.1,1.198
2515,SUP0396,BUY0316,chemicals,2904,531,82.21,92.6,5,402.7,1.229
2516,SUP0219,BUY0282,grain,3077,946,45.24,45.83,3,156.3,1.203
2517,SUP0250,BUY0383,chemicals,3734,774,114.1,113.85,5,125.4,1.062
2518,SUP0461,BUY0198,textiles,780,2090,56.52,61.88,2,352.4,0.525
2519,SUP0243,BUY0290,chemicals,1145,1390,116.04,120.57,5,414.9,0.814
2520,SUP0045,BUY0516,steel,1132,1541,63.19,67.44,3,402.3,0.686
2521,SUP0451,BUY0223,textiles,4466,1111,63.47,66.37,5,170.2,1.299
2522,SUP0177,BUY0525,steel,3981,296,96.48,104.78,1,218.3,1.085
2523,SUP0316,BUY0252,grain,1343,3683,50.99,52.72,2,250.5,0.552
2524,SUP0187,BUY0226,textiles,888,1365,45.36,54.39,3,36.2,0.767
2525,SUP0144,BUY0023,electronics,3181,2300,264.26,254.63,5,388.4,0.768
2526,SUP0109,BUY0600,electronics,2351,833,254.8,320.49,4,94.6,1.272
2527,SUP0269,BUY0282,grain,517,2198,42.06,46.53,1,412.4,0.409
2528,SUP0187,BUY0462,electronics,3954,2938,133.41,144.12,5,183.8,1.066
2529,SUP0149,BUY0483,grain,3321,2699,26.63,33.39,3,488.4,0.834
2530,SUP0035,BUY0381,electronics,1655,2582,145.4,168.57,3,45.5,0.761
2531,SUP0052,BUY0573,textiles,2601,1666,52.95,58.21,1,363.8,0.887
2532,SUP0168,BUY0567,steel,2370,2653,66.71,64.96,2,86.8,0.537
2533,SUP0055,BUY0267,chemicals,552,834,67.04,67.49,1,482.8,0.537
2534,SUP0089,BUY0310,electronics,3798,1858,216.11,236.71,3,386.9,1.134
2535,SUP0494,BUY0513,steel,167,806,70.11,83.86,5,84.0,0.697
2536,SUP0032,BUY0531,textiles,3013,3936,73.61,78.11,5,323.0,0.821
2537,SUP0254,BUY0437,chemicals,985,1455,159.17,159.56,5,204.0,0.826
2538,SUP0435,BUY0627,chemicals,4440,440,169.84,202.45,4,42.1,1.287
2539,SUP0069,BUY0446,steel,4317,2337,59.75,66.13,2,208.6,1.084
2540,SUP0220,BUY0448,steel,1302,244,102.19,115.3,3,307.9,1.158
2541,SUP0130,BUY0266,electronics,238,3015,98.59,103.57,4,140.6,0.585
2542,SUP0010,BUY0543,steel,2851,1916,57.83,67.7,4,458.1,0.983
2543,SUP0009,BUY0112,grain,4903,3349,34.43,33.65,3,69.6,0.792
2544,SUP0087,BUY0421,grain,2543,3193,37.07,39.39,3,232.3,0.759
2545,SUP0345,BUY0376,chemicals,1496,2185,102.42,117.83,1,160.6,0.641
2546,SUP0436,BUY0396,chemicals,2483,3977,71.31,76.49,3,125.1,0.731
2547,SUP0320,BUY0086,textiles,3013,1121,47.25,56.98,3,218.5,1.184
2548,SUP0365,BUY0462,electronics,2277,1394,226.06,242.67,1,247.8,0.947
2549,SUP0401,BUY0206,chemicals,1531,2343,174.69,204.38,1,118.0,0.643
2550,SUP0103,BUY0119,textiles,4761,3541,80.17,88.32,3,116.3,0.986
2551,SUP0393,BUY0447,electronics,801,3789,130.62,134.24,4,291.5,0.587
2552,SUP0171,BUY0609,electronics,3347,3986,87.15,87.44,3,140.8,0.802
2553,SUP0198,BUY0660,electronics,1848,1740,122.61,125.03,3,447.1,0.788
2554,SUP0238,BUY0577,textiles,1072,1784,80.82,83.81,3,470.0,0.619
2555,SUP0337,BUY0350,steel,2298,3841,59.78,66.17,4,246.1,0.736
2556,SUP0379,BUY0264,electronics,1382,3786,252.64,295.81,4,388.7,0.611
2557,SUP0384,BUY0471,textiles,3889,1394,77.21,76.35,5,346.3,0.996
2558,SUP0022,BUY0547,electronics,2795,1283,220.02,238.86,3,322.0,1.153
2559,SUP0023,BUY0274,textiles,752,221,57.82,56.74,2,354.6,0.844
2560,SUP0057,BUY0399,steel,4243,1845,59.22,55.31,4,91.7,1.022
2561,SUP0326,BUY0259,electronics,4525,3118,186.67,196.51,4,377.6,0.995
2562,SUP0409,BUY0679,steel,3057,2193,42.21,47.64,1,257.6,0.861
2563,SUP0362,BUY0209,chemicals,4572,327,120.35,121.54,5,391.9,1.232
2564,SUP0355,BUY0314,textiles,4804,1385,48.3,51.14,4,161.9,1.251
2565,SUP0029,BUY0402,textiles,2428,2601,65.9,67.1,5,356.0,0.87
2566,SUP0041,BUY0241,electronics,264,2947,116.97,126.07,4,323.7,0.534
2567,SUP0440,BUY0264,steel,662,1231,54.84,51.02,3,307.3,0.396
2568,SUP0405,BUY0562,grain,3089,1836,48.38,51.38,4,459.0,1.051
2569,SUP0471,BUY0415,chemicals,386,794,72.84,82.16,5,463.6,0.681
2570,SUP0487,BUY0549,textiles,3480,2129,78.88,82.13,1,104.6,0.991
2571,SUP0138,BUY0296,textiles,3714,3244,66.89,71.61,1,43.6,0.838
2572,SUP0079,BUY0387,grain,1065,2491,55.11,60.06,2,72.1,0.628
2573,SUP0010,BUY0009,textiles,1290,3619,81.77,82.75,3,50.6,0.66
2574,SUP0214,BUY0321,grain,2370,3998,57.46,68.5,4,23.0,0.801
2575,SUP0435,BUY0615,electronics,688,610,118.45,119.32,4,87.8,0.968
2576,SUP0369,BUY0603,chemicals,3591,3225,191.45,190.41,1,191.8,0.532
2577,SUP0222,BUY0056,grain,713,2101,47.73,46.24,1,430.6,0.19
2578,SUP0191,BUY0069,grain,729,338,28.38,30.7,4,305.3,1.208
2579,SUP0058,BUY0345,electronics,86,1685,254.21,289.57,1,23.0,0.461
2580,SUP0003,BUY0544,steel,1791,753,43.02,42.38,3,167.3,0.95
2581,SUP0132,BUY0125,electronics,1242,3350,90.91,98.18,3,328.4,0.581
2582,SUP0425,BUY0594,steel,3251,1327,121.87,118.89,4,166.3,1.0
2583,SUP0002,BUY0636,grain,3331,3745,24.48,23.94,3,70.9,0.59
2584,SUP0059,BUY0179,textiles,4129,1820,80.45,90.89,3,456.2,1.113
2585,SUP0276,BUY0700,steel,1342,237,76.45,88.66,5,412.3,1.226
2586,SUP0028,BUY0208,textiles,2500,3380,81.15,77.98,3,303.8,0.468
2587,SUP0472,BUY0305,electronics,892,1487,222.2,260.56,3,417.9,0.635
2588,SUP0090,BUY0630,electronics,2909,2128,101.6,113.06,4,15.7,1.074
2589,SUP0105,BUY0238,textiles,2282,1909,43.58,51.93,5,294.2,0.98
2590,SUP0155,BUY0118,textiles,4514,2271,79.54,97.34,4,235.4,1.225
2591,SUP0383,BUY0634,chemicals,4203,3087,129.16,139.09,5,145.2,1.083
2592,SUP0013,BUY0265,chemicals,3753,3904,124.89,133.82,3,79.0,0.863
2593,SUP0370,BUY0542,steel,3641,3132,48.43,52.44,5,220.2,0.991
2594,SUP0078,BUY0506,electronics,1534,1163,72.11,90.93,2,416.8,0.837
2595,SUP0236,BUY0258,grain,1314,3997,49.53,50.33,3,489.8,0.518
2596,SUP0478,BUY0353,chemicals,3858,2693,84.45,93.55,1,379.5,0.838
2597,SUP0109,BUY0144,electronics,4287,1728,239.66,271.82,1,299.2,1.06
2598,SUP0003,BUY0284,grain,3912,3203,54.16,54.05,5,116.9,0.792
2599,SUP0013,BUY0570,chemicals,3592,198,85.78,97.28,5,182.2,1.295
2600,SUP0307,BUY0102,electronics,878,1305,258.82,258.59,1,233.7,0.365
2601,SUP0169,BUY0259,steel,4418,2408,41.72,43.23,5,21.5,1.286
2602,SUP0498,BUY0084,textiles,2697,1390,80.45,85.57,5,76.9,1.306
2603,SUP0192,BUY0390,chemicals,4107,833,58.2,72.05,3,315.6,1.155
2604,SUP0385,BUY0070,steel,1458,2225,85.81,89.55,4,39.2,0.818
2605,SUP0126,BUY0626,chemicals,4443,1131,116.75,140.35,3,63.8,1.231
2606,SUP0080,BUY0322,steel,4908,1552,98.66,114.31,4,281.4,1.216
2607,SUP0233,BUY0439,chemicals,598,2103,133.89,135.99,5,46.3,0.736
2608,SUP0404,BUY0024,steel,727,179,70.69,83.08,1,328.5,1.051
2609,SUP0218,BUY0502,textiles,1876,1189,42.83,49.53,4,375.1,1.04
2610,SUP0053,BUY0021,electronics,3575,1360,142.73,149.21,1,116.4,1.115
2611,SUP0292,BUY0188,electronics,3230,3256,196.6,204.73,5,164.8,0.948
2612,SUP0180,BUY0095,grain,3362,3516,42.03,45.59,4,150.4,0.89
2613,SUP0189,BUY0488,steel,633,3292,58.55,54.86,2,31.6,0.308
2614,SUP0436,BUY0558,electronics,1688,3587,124.48,126.03,4,399.4,0.645
2615,SUP0248,BUY0114,chemicals,3027,2971,66.9,71.57,3,239.0,0.835
2616,SUP0141,BUY0421,steel,4121,3692,112.23,134.04,3,236.1,0.87
2617,SUP0382,BUY0089,electronics,4949,2932,168.68,169.94,1,61.3,1.022
2618,SUP0157,BUY0590,steel,3271,2068,101.39,107.88,1,27.2,0.995
2619,SUP0064,BUY0675,textiles,1196,2465,59.85,74.69,1,181.5,0.565
2620,SUP0478,BUY0618,electronics,2626,3503,140.88,151.89,1,269.5,0.632
2621,SUP0239,BUY0249,steel,1792,2089,106.91,115.42,1,368.4,0.64
2622,SUP0019,BUY0646,chemicals,1357,3474,136.38,141.9,4,97.4,0.707
2623,SUP0476,BUY0020,chemicals,1827,3608,61.78,67.52,1,70.4,0.606
2624,SUP0308,BUY0038,chemicals,2079,3761,109.44,131.84,3,29.2,0.735
2625,SUP0352,BUY0245,chemicals,2482,3682,186.97,198.69,4,151.3,0.791
2626,SUP0309,BUY0386,steel,578,1085,58.64,70.91,3,222.1,0.67
2627,SUP0023,BUY0405,electronics,935,1691,214.09,227.91,3,408.1,0.621
2628,SUP0083,BUY0509,textiles,4894,2342,42.17,42.4,1,238.7,1.078
2629,SUP0264,BUY0208,chemicals,2618,585,118.5,128.54,3,117.5,1.215
2630,SUP0333,BUY0473,grain,2241,2081,39.93,46.43,5,279.2,0.943
2631,SUP0196,BUY0596,grain,109,478,25.63,24.43,4,415.6,0.305
2632,SUP0398,BUY0054,chemicals,3705,3021,132.43,155.67,4,119.1,0.994
2633,SUP0314,BUY0156,electronics,2932,687,199.55,228.57,1,235.2,1.079
2634,SUP0379,BUY0442,steel,3104,2051,78.26,90.08,5,379.5,1.066
2635,SUP0161,BUY0332,steel,3282,2872,106.47,114.68,5,330.3,0.951
2636,SUP0262,BUY0697,steel,213,2423,43.23,45.8,3,10.9,0.577
2637,SUP0445,BUY0242,chemicals,364,2203,152.04,169.02,4,263.5,0.579
2638,SUP0127,BUY0316,chemicals,4109,3216,125.21,130.78,3,113.2,0.963
2639,SUP0091,BUY0304,electronics,1548,3080,136.48,161.0,1,165.7,0.576
2640,SUP0112,BUY0695,steel,1103,2096,48.34,58.72,4,138.2,0.743
2641,SUP0178,BUY0249,chemicals,205,1940,117.78,127.98,3,254.6,0.511
2642,SUP0291,BUY0121,steel,1296,2059,93.23,92.6,2,317.6,0.375
2643,SUP0430,BUY0292,steel,2782,1609,105.22,119.49,2,176.5,1.052
2644,SUP0231,BUY0354,electronics,2067,2725,281.01,270.59,4,186.8,0.559
2645,SUP0428,BUY0615,grain,203,3312,40.01,42.69,2,422.9,0.395
2646,SUP0487,BUY0567,chemicals,2358,662,152.04,163.29,2,91.1,1.173
2647,SUP0237,BUY0384,grain,3539,2084,44.49,42.93,1,486.8,0.648
2648,SUP0382,BUY0308,chemicals,3240,454,80.55,92.42,4,67.6,1.28
2649,SUP0005,BUY0522,steel,2198,2951,105.04,119.1,3,439.9,0.679
2650,SUP0268,BUY0049,grain,3992,136,54.5,57.93,4,46.0,1.286
2651,SUP0240,BUY0552,steel,3807,1169,91.63,97.12,4,356.5,1.193
2652,SUP0393,BUY0454,chemicals,3270,1284,66.12,60.63,1,387.5,0.784
2653,SUP0230,BUY0257,chemicals,96,2926,175.02,204.03,2,251.0,0.436
2654,SUP0177,BUY0393,grain,903,1941,34.75,36.51,5,498.4,0.663
2655,SUP0340,BUY0362,grain,3064,831,29.23,30.43,2,454.0,1.064
2656,SUP0393,BUY0469,electronics,53,133,230.76,254.6,2,331.8,0.54
2657,SUP0341,BUY0641,chemicals,1419,1323,156.3,167.98,4,486.8,0.829
2658,SUP0167,BUY0457,grain,4101,2931,56.1,61.02,4,70.8,1.068
2659,SUP0124,BUY0188,grain,3979,2957,23.07,23.91,1,269.3,0.84
2660,SUP0489,BUY0242,electronics,595,3619,263.3,289.03,2,84.2,0.532
2661,SUP0068,BUY0030,electronics,791,1868,177.53,204.4,1,187.5,0.542
2662,SUP0287,BUY0161,textiles,1447,130,55.67,60.03,1,368.1,1.04
2663,SUP0121,BUY0606,chemicals,4184,1367,64.06,66.27,4,186.6,1.244
2664,SUP0439,BUY0008,electronics,3911,2125,154.1,164.29,4,375.7,1.131
2665,SUP0103,BUY0506,textiles,1112,1950,45.53,49.75,2,242.9,0.627
2666,SUP0221,BUY0178,grain,2690,2424,49.57,52.91,2,341.6,0.786
2667,SUP0276,BUY0258,grain,1942,2112,56.06,57.19,3,243.7,0.799
2668,SUP0187,BUY0409,electronics,3919,3289,256.14,270.9,2,350.3,0.812
2669,SUP0087,BUY0149,steel,1415,493,59.81,59.19,2,381.8,0.835
2670,SUP0416,BUY0410,grain,4040,1241,27.74,31.46,1,241.8,1.077
2671,SUP0328,BUY0593,textiles,1692,1366,32.54,34.16,2,108.2,0.901
2672,SUP0016,BUY0691,chemicals,203,512,115.02,112.64,3,106.7,0.407
2673,SUP0046,BUY0197,chemicals,230,531,156.13,153.58,2,299.7,0.312
2674,SUP0192,BUY0501,electronics,1269,1464,97.59,108.75,4,244.2,0.83
2675,SUP0359,BUY0654,electronics,4827,2990,219.32,228.2,1,294.8,0.927
2676,SUP0399,BUY0420,electronics,1062,731,268.99,283.14,1,95.1,0.93
2677,SUP0375,BUY0418,chemicals,4628,1136,175.03,177.39,5,166.0,1.3
2678,SUP0273,BUY0358,textiles,1680,3996,60.08,67.67,4,301.6,0.657
2679,SUP0125,BUY0579,chemicals,4634,3760,158.04,179.38,1,378.3,0.768
2680,SUP0014,BUY0604,electronics,190,2119,153.99,166.79,4,155.8,0.585
2681,SUP0310,BUY0553,textiles,1352,3711,67.73,71.56,1,66.7,0.558
2682,SUP0481,BUY0577,chemicals,471,3947,56.6,67.11,1,306.1,0.4
2683,SUP0275,BUY0351,steel,4339,935,37.84,45.31,2,164.7,1.151
2684,SUP0083,BUY0346,grain,165,3615,45.72,48.05,1,8.1,0.464
2685,SUP0169,BUY0588,textiles,4905,173,55.14,51.67,4,257.8,0.973
2686,SUP0453,BUY0469,electronics,368,3134,127.3,131.82,1,178.8,0.437
2687,SUP0178,BUY0394,steel,4700,3309,98.93,108.41,1,28.1,0.939
2688,SUP0495,BUY0069,steel,3438,3104,86.75,91.59,5,131.6,0.998
2689,SUP0197,BUY0242,grain,671,727,44.22,43.74,1,412.4,0.399
2690,SUP0173,BUY0315,grain,583,656,41.01,48.13,2,489.2,0.664
2691,SUP0263,BUY0559,grain,1525,2993,23.43,24.36,1,9.6,0.625
2692,SUP0242,BUY0046,textiles,4163,3097,30.93,34.84,1,66.0,0.901
2693,SUP0417,BUY0028,steel,1472,3943,66.93,66.86,3,237.3,0.359
2694,SUP0254,BUY0413,textiles,637,621,60.64,64.22,3,275.9,0.826
2695,SUP0219,BUY0132,steel,164,1070,52.21,53.63,1,497.9,0.354
2696,SUP0400,BUY0261,chemicals,3732,2576,155.64,168.27,3,136.0,1.016
2697,SUP0211,BUY0343,steel,4131,3660,45.18,54.78,5,268.1,0.965
2698,SUP0366,BUY0361,steel,2127,934,116.39,119.37,4,187.8,1.244
2699,SUP0472,BUY0089,chemicals,1255,832,110.05,101.06,2,479.6,0.634
2700,SUP0274,BUY0107,chemicals,3564,3787,140.47,141.55,3,225.3,0.812
2701,SUP0022,BUY0334,electronics,3290,2495,263.42,268.24,4,237.3,0.99
2702,SUP0353,BUY0232,electronics,830,3804,192.72,227.51,1,212.9,0.462
2703,SUP0389,BUY0178,steel,1746,2401,110.38,116.37,5,196.0,0.846
2704,SUP0308,BUY0252,electronics,4091,1760,219.27,245.85,5,128.6,1.311
2705,SUP0105,BUY0362,electronics,2425,1002,148.88,150.67,2,333.1,1.1
2706,SUP0235,BUY0173,electronics,2046,2115,77.46,77.59,2,262.2,0.76
2707,SUP0251,BUY0115,electronics,3887,3875,180.15,195.53,5,101.0,0.971
2708,SUP0005,BUY0052,chemicals,3566,3126,83.5,94.39,5,414.9,0.925
2709,SUP0059,BUY0084,steel,464,3933,46.84,48.69,1,103.3,0.46
2710,SUP0237,BUY0302,textiles,186,1889,56.82,55.46,3,24.4,0.327
2711,SUP0465,BUY0204,electronics,1107,2960,149.54,162.81,3,169.7,0.63
2712,SUP0143,BUY0420,chemicals,145,1402,180.49,224.21,2,4.9,0.535
