order_id,customer_id,area_code,order_time_min,promised_time_min,prep_time_min,penalty_score,order_value,rider_id_assigned,status
ORD02151,CUST0960,NODE_27,1277,1320,34,0.57,222,-1,DELIVERED
ORD02152,CUST0217,NODE_08,822,870,15,1.83,307,-1,OUT_FOR_DELIVERY
ORD02153,CUST0602,NODE_24,557,604,29,1.68,866,RID0014,OUT_FOR_DELIVERY
ORD02154,CUST1352,NODE_17,25,64,30,0.84,281,RID0010,CANCELLED
ORD02155,CUST1694,NODE_23,845,891,35,0.58,534,-1,DELIVERED
ORD02156,CUST0403,NODE_06,660,688,20,1.34,483,RID0027,COOKING
ORD02157,CUST0089,NODE_17,862,898,23,1.46,472,-1,COOKING
ORD02158,CUST0175,NODE_19,1269,1297,29,1.22,888,RID0015,CANCELLED
ORD02159,CUST1832,NODE_10,1138,1167,33,0.97,194,RID0012,OUT_FOR_DELIVERY
ORD02160,CUST1446,NODE_08,1266,1306,32,0.53,195,RID0028,CANCELLED
ORD02161,CUST1276,NODE_18,672,704,14,0.88,225,RID0025,CANCELLED
ORD02162,CUST0923,NODE_24,856,886,26,0.61,264,RID0018,COOKING
ORD02163,CUST0029,NODE_15,142,191,34,1.22,588,-1,PENDING
ORD02164,CUST0803,NODE_13,688,715,20,0.75,227,-1,CANCELLED
ORD02165,CUST1991,NODE_12,811,838,18,1.09,750,-1,CANCELLED
ORD02166,CUST0203,NODE_14,1140,1168,29,0.5,874,RID0028,DELIVERED
ORD02167,CUST0620,NODE_11,706,754,13,0.84,209,RID0021,PENDING
ORD02168,CUST1164,NODE_19,485,526,20,1.82,298,-1,DELIVERED
ORD02169,CUST1929,NODE_13,533,559,24,0.76,419,RID0023,COOKING
ORD02170,CUST0818,NODE_20,399,435,12,1.47,175,-1,OUT_FOR_DELIVERY
ORD02171,CUST0800,NODE_01,69,112,15,1.51,856,RID0021,COOKING
ORD02172,CUST1525,NODE_25,340,367,29,1.01,271,RID0011,DELIVERED
ORD02173,CUST0056,NODE_07,425,469,16,1.12,257,RID0013,CANCELLED
ORD02174,CUST1680,NODE_06,651,678,27,1.43,418,RID0004,PENDING
ORD02175,CUST1640,NODE_10,503,534,12,0.77,770,RID0018,CANCELLED
ORD02176,CUST1142,NODE_26,281,309,26,1.46,570,-1,CANCELLED
ORD02177,CUST0670,NODE_10,717,760,26,1.76,617,RID0002,PENDING
ORD02178,CUST1696,NODE_05,313,358,34,1.82,163,-1,OUT_FOR_DELIVERY
ORD02179,CUST0815,NODE_19,249,292,31,0.97,436,-1,OUT_FOR_DELIVERY
ORD02180,CUST0523,NODE_29,168,212,13,0.61,736,-1,COOKING
ORD02181,CUST1634,NODE_27,1268,1308,33,1.12,801,-1,PENDING
ORD02182,CUST1181,NODE_20,390,432,12,1.69,792,-1,COOKING
ORD02183,CUST1488,NODE_02,1267,1295,26,1.51,751,RID0020,COOKING
ORD02184,CUST1228,NODE_12,627,662,34,1.99,798,-1,COOKING
ORD02185,CUST0066,NODE_23,296,330,21,1.32,821,RID0027,CANCELLED
ORD02186,CUST1064,NODE_17,1313,1361,16,0.93,351,-1,DELIVERED
ORD02187,CUST1624,NODE_06,1220,1265,18,1.68,170,RID0012,OUT_FOR_DELIVERY
ORD02188,CUST0644,NODE_05,372,405,14,0.86,155,-1,CANCELLED
ORD02189,CUST0308,NODE_17,194,239,24,0.89,424,RID0017,DELIVERED
ORD02190,CUST0542,NODE_04,635,679,32,0.96,255,-1,CANCELLED
ORD02191,CUST0723,NODE_06,573,623,34,1.69,559,RID0025,OUT_FOR_DELIVERY
ORD02192,CUST1478,NODE_10,975,1022,12,0.65,483,RID0008,CANCELLED
ORD02193,CUST1354,NODE_23,63,101,16,0.64,358,-1,COOKING
ORD02194,CUST0782,NODE_11,696,730,33,1.8,228,RID0025,DELIVERED
ORD02195,CUST1913,NODE_28,1055,1093,27,1.05,361,-1,CANCELLED
ORD02196,CUST0332,NODE_10,1123,1163,23,0.72,831,RID0023,CANCELLED
ORD02197,CUST0884,NODE_24,132,179,32,1.43,779,-1,OUT_FOR_DELIVERY
ORD02198,CUST0276,NODE_16,436,467,15,1.24,773,RID0005,OUT_FOR_DELIVERY
ORD02199,CUST1534,NODE_04,856,892,17,1.46,847,-1,CANCELLED
ORD02200,CUST0703,NODE_04,1091,1128,24,1.67,761,-1,PENDING
ORD02201,CUST0878,NODE_09,1104,1153,15,1.17,805,RID0013,PENDING
ORD02202,CUST1561,NODE_21,823,860,15,1.1,350,RID0017,DELIVERED
ORD02203,CUST0609,NODE_24,407,454,24,0.82,878,RID0011,PENDING
ORD02204,CUST1383,NODE_26,702,733,19,1.36,750,-1,COOKING
ORD02205,CUST1504,NODE_16,290,328,26,0.6,211,-1,PENDING
ORD02206,CUST1480,NODE_12,465,509,34,0.54,176,RID0021,OUT_FOR_DELIVERY
ORD02207,CUST0424,NODE_25,1361,1399,23,0.55,656,RID0015,COOKING
ORD02208,CUST1478,NODE_17,191,230,14,1.98,168,RID0027,CANCELLED
ORD02209,CUST1652,NODE_18,656,689,27,0.58,192,-1,OUT_FOR_DELIVERY
ORD02210,CUST1658,NODE_26,978,1007,26,1.8,713,RID0019,CANCELLED
ORD02211,CUST1037,NODE_09,245,288,22,1.36,807,-1,PENDING
ORD02212,CUST0059,NODE_06,1028,1062,17,0.8,161,-1,PENDING
ORD02213,CUST1931,NODE_12,1249,1285,30,1.46,697,-1,PENDING
ORD02214,CUST0712,NODE_17,1130,1156,15,1.09,586,RID0029,COOKING
ORD02215,CUST1227,NODE_12,1181,1222,30,0.69,323,RID0006,CANCELLED
ORD02216,CUST1548,NODE_18,1063,1105,16,1.91,295,RID0021,CANCELLED
ORD02217,CUST0942,NODE_09,24,62,17,1.82,765,-1,COOKING
ORD02218,CUST1436,NODE_28,34,67,32,1.05,330,-1,COOKING
ORD02219,CUST1215,NODE_07,189,220,34,1.36,528,RID0005,DELIVERED
ORD02220,CUST0414,NODE_20,92,140,29,1.83,278,RID0010,CANCELLED
ORD02221,CUST1558,NODE_29,641,670,28,1.2,554,RID0020,COOKING
ORD02222,CUST0430,NODE_25,593,638,20,0.63,159,RID0012,CANCELLED
ORD02223,CUST0621,NODE_22,708,757,28,0.64,189,-1,PENDING
ORD02224,CUST0409,NODE_29,1253,1282,19,0.97,233,-1,PENDING
ORD02225,CUST0708,NODE_22,240,276,31,1.07,704,RID0021,DELIVERED
ORD02226,CUST1378,NODE_27,372,421,24,1.55,341,-1,PENDING
ORD02227,CUST0071,NODE_13,802,843,35,1.09,886,-1,COOKING
ORD02228,CUST0608,NODE_06,890,934,14,1.71,527,RID0007,COOKING
ORD02229,CUST1649,NODE_20,323,373,26,1.75,453,-1,OUT_FOR_DELIVERY
ORD02230,CUST0006,NODE_20,929,975,20,1.77,547,-1,OUT_FOR_DELIVERY
ORD02231,CUST1048,NODE_10,326,367,18,1.12,854,RID0014,COOKING
ORD02232,CUST0163,NODE_09,971,1020,12,1.36,721,-1,OUT_FOR_DELIVERY
ORD02233,CUST1788,NODE_01,622,655,19,0.78,285,RID0007,OUT_FOR_DELIVERY
ORD02234,CUST0367,NODE_05,1238,1285,34,1.95,735,RID0012,OUT_FOR_DELIVERY
ORD02235,CUST0149,NODE_24,692,738,28,1.56,822,RID0018,CANCELLED
ORD02236,CUST1802,NODE_03,589,614,16,1.89,612,RID0021,OUT_FOR_DELIVERY
ORD02237,CUST0465,NODE_19,861,886,28,0.68,152,-1,PENDING
ORD02238,CUST0286,NODE_21,995,1029,32,0.55,830,RID0014,COOKING
ORD02239,CUST0399,NODE_02,1196,1239,12,0.66,277,-1,CANCELLED
ORD02240,CUST0606,NODE_09,1173,1221,21,1.23,740,-1,PENDING
ORD02241,CUST0176,NODE_16,405,445,16,0.77,402,-1,DELIVERED
ORD02242,CUST1259,NODE_16,1022,1061,22,1.9,752,RID0017,COOKING
ORD02243,CUST1331,NODE_27,1077,1119,33,1.77,368,RID0006,PENDING
ORD02244,CUST1827,NODE_02,936,978,22,0.97,718,RID0016,COOKING
ORD02245,CUST1035,NODE_09,694,729,27,0.79,538,RID0002,DELIVERED
ORD02246,CUST0324,NODE_08,802,827,29,0.76,178,RID0008,PENDING
ORD02247,CUST1158,NODE_10,588,631,18,1.53,814,-1,DELIVERED
ORD02248,CUST1285,NODE_01,1078,1109,28,0.95,727,-1,CANCELLED
ORD02249,CUST0253,NODE_20,1138,1168,22,1.61,884,RID0003,COOKING
ORD02250,CUST1911,NODE_15,57,95,24,1.5,437,RID0008,COOKING
ORD02251,CUST1515,NODE_05,703,742,16,1.4,784,RID0011,OUT_FOR_DELIVERY
ORD02252,CUST1811,NODE_03,853,899,13,1.63,761,-1,CANCELLED
ORD02253,CUST0796,NODE_29,386,420,17,1.26,852,RID0007,CANCELLED
ORD02254,CUST0242,NODE_13,724,768,16,1.11,414,RID0003,CANCELLED
ORD02255,CUST0354,NODE_01,169,200,30,1.15,762,RID0014,PENDING
ORD02256,CUST0718,NODE_26,1242,1268,28,1.21,640,RID0021,DELIVERED
ORD02257,CUST1964,NODE_28,419,457,15,1.52,693,RID0029,DELIVERED
ORD02258,CUST1373,NODE_28,82,127,34,1.28,177,-1,OUT_FOR_DELIVERY
ORD02259,CUST0719,NODE_22,1164,1209,15,1.58,890,RID0020,OUT_FOR_DELIVERY
ORD02260,CUST1583,NODE_07,160,208,31,1.09,843,RID0008,DELIVERED
ORD02261,CUST0983,NODE_24,931,958,18,1.48,619,RID0002,CANCELLED
ORD02262,CUST0351,NODE_12,776,822,33,1.39,258,RID0003,COOKING
ORD02263,CUST1019,NODE_26,10,44,16,1.95,897,-1,DELIVERED
ORD02264,CUST0191,NODE_22,891,940,27,0.65,313,RID0006,PENDING
ORD02265,CUST0893,NODE_27,81,126,20,1.79,315,-1,CANCELLED
ORD02266,CUST0423,NODE_06,1161,1207,17,1.56,609,-1,OUT_FOR_DELIVERY
ORD02267,CUST0783,NODE_25,103,144,23,1.87,348,RID0015,COOKING
ORD02268,CUST0656,NODE_19,1271,1317,12,0.54,329,RID0024,PENDING
ORD02269,CUST0744,NODE_20,1299,1337,22,1.42,255,RID0025,COOKING
ORD02270,CUST1554,NODE_12,896,932,25,1.73,339,-1,OUT_FOR_DELIVERY
ORD02271,CUST0189,NODE_28,185,226,27,1.27,206,-1,OUT_FOR_DELIVERY
ORD02272,CUST1936,NODE_25,224,253,22,1.35,517,-1,CANCELLED
ORD02273,CUST1332,NODE_19,672,711,13,0.88,447,-1,DELIVERED
ORD02274,CUST0979,NODE_01,950,998,20,1.61,667,-1,CANCELLED
ORD02275,CUST0437,NODE_21,236,274,15,0.72,539,RID0009,COOKING
ORD02276,CUST1538,NODE_08,829,855,33,1.44,390,RID0027,PENDING
ORD02277,CUST1608,NODE_02,1210,1242,21,1.33,235,-1,COOKING
ORD02278,CUST0759,NODE_26,284,319,30,1.32,859,-1,DELIVERED
ORD02279,CUST1579,NODE_10,1130,1178,26,1.37,683,RID0030,OUT_FOR_DELIVERY
ORD02280,CUST0040,NODE_24,193,238,14,1.21,585,RID0014,PENDING
ORD02281,CUST0773,NODE_30,214,260,20,0.67,767,RID0027,PENDING
ORD02282,CUST0482,NODE_13,1136,1177,16,0.73,861,RID0025,CANCELLED
ORD02283,CUST1311,NODE_19,561,603,21,1.0,846,-1,DELIVERED
ORD02284,CUST0618,NODE_29,139,188,14,1.79,767,RID0009,PENDING
ORD02285,CUST0242,NODE_24,896,931,17,0.91,347,-1,PENDING
ORD02286,CUST1161,NODE_06,489,514,22,0.52,453,RID0013,OUT_FOR_DELIVERY
ORD02287,CUST0825,NODE_14,813,850,17,1.48,567,-1,CANCELLED
ORD02288,CUST1946,NODE_06,933,972,21,1.4,166,-1,PENDING
ORD02289,CUST0791,NODE_05,849,880,27,1.8,509,RID0012,OUT_FOR_DELIVERY
ORD02290,CUST1140,NODE_24,916,948,33,0.9,699,-1,OUT_FOR_DELIVERY
ORD02291,CUST1183,NODE_29,86,119,31,1.72,629,-1,COOKING
ORD02292,CUST0618,NODE_04,640,674,33,1.27,513,RID0022,OUT_FOR_DELIVERY
ORD02293,CUST1117,NODE_04,88,132,22,0.6,807,-1,PENDING
ORD02294,CUST0176,NODE_27,368,408,27,0.55,540,-1,PENDING
ORD02295,CUST1999,NODE_28,945,990,27,1.24,647,RID0006,CANCELLED
ORD02296,CUST1234,NODE_15,1217,1266,20,1.58,304,-1,COOKING
ORD02297,CUST0757,NODE_20,125,165,19,1.56,343,-1,OUT_FOR_DELIVERY
ORD02298,CUST1256,NODE_30,20,63,34,0.94,506,-1,OUT_FOR_DELIVERY
ORD02299,CUST1894,NODE_09,1281,1324,13,1.64,327,RID0017,OUT_FOR_DELIVERY
ORD02300,CUST1616,NODE_23,824,874,18,1.43,435,RID0011,PENDING
ORD02301,CUST1256,NODE_17,347,381,13,1.26,690,RID0016,PENDING
ORD02302,CUST1025,NODE_03,549,594,16,1.67,531,-1,PENDING
ORD02303,CUST0865,NODE_16,447,492,25,1.05,152,-1,PENDING
ORD02304,CUST1215,NODE_10,111,150,18,0.63,820,RID0029,COOKING
ORD02305,CUST0014,NODE_06,901,929,12,1.57,461,RID0005,OUT_FOR_DELIVERY
ORD02306,CUST1382,NODE_02,713,740,18,1.12,341,-1,PENDING
ORD02307,CUST0217,NODE_30,349,377,20,0.89,374,RID0025,DELIVERED
ORD02308,CUST0260,NODE_13,56,102,30,1.34,494,RID0020,DELIVERED
ORD02309,CUST1783,NODE_05,162,190,17,1.85,513,RID0005,COOKING
ORD02310,CUST1899,NODE_16,969,1014,27,0.86,252,-1,CANCELLED
ORD02311,CUST1141,NODE_24,358,406,13,1.74,851,RID0029,CANCELLED
ORD02312,CUST1229,NODE_27,326,354,15,1.58,411,-1,CANCELLED
ORD02313,CUST0289,NODE_12,15,54,12,1.66,217,RID0001,PENDING
ORD02314,CUST0240,NODE_12,1342,1378,26,1.64,537,RID0011,CANCELLED
ORD02315,CUST1482,NODE_10,570,596,28,1.76,447,RID0012,DELIVERED
ORD02316,CUST0427,NODE_26,870,902,23,0.78,741,RID0025,DELIVERED
ORD02317,CUST0076,NODE_22,1342,1384,22,1.34,382,-1,COOKING
ORD02318,CUST0357,NODE_02,546,587,15,1.46,477,RID0019,DELIVERED
ORD02319,CUST1659,NODE_12,9,56,16,1.52,553,-1,COOKING
ORD02320,CUST0946,NODE_24,818,865,15,0.9,204,RID0030,OUT_FOR_DELIVERY
ORD02321,CUST1881,NODE_18,461,501,25,0.61,602,RID0004,OUT_FOR_DELIVERY
ORD02322,CUST0490,NODE_22,525,554,30,1.19,650,-1,COOKING
ORD02323,CUST1759,NODE_06,397,444,12,0.7,515,-1,COOKING
ORD02324,CUST1705,NODE_15,1021,1065,20,0.91,638,-1,OUT_FOR_DELIVERY
ORD02325,CUST0821,NODE_17,1160,1197,25,0.98,183,-1,COOKING
ORD02326,CUST1578,NODE_30,30,63,22,1.35,322,RID0007,DELIVERED
ORD02327,CUST0624,NODE_24,751,792,28,1.87,538,-1,OUT_FOR_DELIVERY
ORD02328,CUST1877,NODE_22,53,80,18,1.48,419,RID0021,CANCELLED
ORD02329,CUST1049,NODE_14,251,287,20,1.82,267,-1,CANCELLED
ORD02330,CUST0632,NODE_27,75,105,17,0.74,728,RID0002,DELIVERED
ORD02331,CUST1045,NODE_05,155,198,19,0.78,158,RID0004,DELIVERED
ORD02332,CUST0326,NODE_30,187,233,25,1.95,677,-1,OUT_FOR_DELIVERY
ORD02333,CUST1036,NODE_22,385,424,33,1.42,469,-1,DELIVERED
ORD02334,CUST0815,NODE_15,6,33,26,1.98,356,RID0001,OUT_FOR_DELIVERY
ORD02335,CUST0770,NODE_15,818,866,29,0.65,732,RID0027,DELIVERED
ORD02336,CUST0583,NODE_22,680,711,33,1.9,874,RID0007,PENDING
ORD02337,CUST1826,NODE_06,335,380,14,0.72,450,-1,COOKING
ORD02338,CUST0917,NODE_04,888,932,32,1.97,293,RID0018,CANCELLED
ORD02339,CUST1823,NODE_02,1065,1095,23,0.73,839,-1,DELIVERED
ORD02340,CUST0582,NODE_09,546,579,28,0.92,862,RID0011,COOKING
ORD02341,CUST0489,NODE_02,209,253,32,0.78,763,-1,CANCELLED
ORD02342,CUST0237,NODE_04,110,141,21,0.54,318,RID0029,PENDING
ORD02343,CUST1769,NODE_15,922,950,30,1.72,242,-1,OUT_FOR_DELIVERY
ORD02344,CUST0637,NODE_23,198,238,35,1.24,769,-1,PENDING
ORD02345,CUST1124,NODE_15,582,607,15,1.46,751,RID0009,DELIVERED
ORD02346,CUST1507,NODE_13,15,56,12,1.24,326,-1,OUT_FOR_DELIVERY
ORD02347,CUST1112,NODE_05,1071,1116,33,0.98,586,RID0004,OUT_FOR_DELIVERY
ORD02348,CUST0184,NODE_25,368,405,29,1.68,650,RID0024,OUT_FOR_DELIVERY
ORD02349,CUST1424,NODE_06,159,203,16,1.99,694,-1,DELIVERED
ORD02350,CUST0086,NODE_06,892,932,22,0.99,838,-1,COOKING
ORD02351,CUST1529,NODE_17,512,557,31,1.92,323,-1,DELIVERED
ORD02352,CUST0843,NODE_21,1378,1404,14,1.26,384,-1,CANCELLED
ORD02353,CUST0908,NODE_09,949,975,28,0.54,175,RID0012,CANCELLED
ORD02354,CUST1010,NODE_30,373,408,21,1.73,626,RID0019,DELIVERED
ORD02355,CUST0752,NODE_19,405,454,17,1.32,689,-1,PENDING
ORD02356,CUST1592,NODE_21,529,566,26,0.87,823,-1,OUT_FOR_DELIVERY
ORD02357,CUST0328,NODE_24,532,570,29,1.1,549,RID0005,COOKING
ORD02358,CUST1931,NODE_05,1142,1173,23,0.73,682,-1,OUT_FOR_DELIVERY
ORD02359,CUST1595,NODE_05,1376,1420,19,1.39,508,RID0007,OUT_FOR_DELIVERY
ORD02360,CUST0587,NODE_23,797,829,12,1.54,401,RID0003,CANCELLED
ORD02361,CUST1542,NODE_01,684,733,30,0.9,794,-1,PENDING
ORD02362,CUST0394,NODE_14,29,78,25,0.76,449,-1,CANCELLED
ORD02363,CUST0469,NODE_19,1233,1281,29,1.54,824,RID0002,COOKING
ORD02364,CUST0371,NODE_09,173,220,16,1.53,675,RID0028,OUT_FOR_DELIVERY
ORD02365,CUST0821,NODE_06,770,814,18,1.07,387,-1,OUT_FOR_DELIVERY
ORD02366,CUST1811,NODE_24,576,605,26,1.82,538,-1,PENDING
ORD02367,CUST0341,NODE_09,203,245,33,0.58,270,-1,DELIVERED
ORD02368,CUST0011,NODE_16,1326,1355,31,0.92,176,RID0013,PENDING
ORD02369,CUST1731,NODE_14,595,642,18,0.83,650,RID0007,COOKING
ORD02370,CUST0950,NODE_06,39,78,12,1.78,322,RID0015,CANCELLED
ORD02371,CUST1030,NODE_03,1167,1212,21,1.54,648,RID0024,PENDING
ORD02372,CUST0221,NODE_25,551,601,22,1.21,235,RID0016,DELIVERED
ORD02373,CUST0260,NODE_29,180,219,29,1.24,730,-1,CANCELLED
ORD02374,CUST1743,NODE_09,1294,1331,29,1.79,162,-1,OUT_FOR_DELIVERY
ORD02375,CUST1016,NODE_16,1363,1413,34,1.2,597,RID0015,OUT_FOR_DELIVERY
ORD02376,CUST0570,NODE_05,227,266,29,1.96,298,RID0010,PENDING
ORD02377,CUST1707,NODE_15,326,361,24,1.91,395,RID0009,DELIVERED
ORD02378,CUST0205,NODE_25,151,200,19,1.64,298,-1,PENDING
ORD02379,CUST1698,NODE_02,434,460,22,0.6,868,RID0008,COOKING
ORD02380,CUST0015,NODE_21,585,632,33,1.43,189,RID0013,COOKING
ORD02381,CUST0404,NODE_09,1178,1203,26,1.92,746,-1,DELIVERED
ORD02382,CUST0472,NODE_26,460,498,22,1.17,471,RID0019,CANCELLED
ORD02383,CUST1616,NODE_22,882,928,33,1.69,450,RID0024,PENDING
ORD02384,CUST0181,NODE_29,1185,1215,15,1.05,863,-1,DELIVERED
ORD02385,CUST1912,NODE_17,1307,1347,26,0.97,515,RID0008,COOKING
ORD02386,CUST1068,NODE_23,299,345,35,1.26,397,RID0014,CANCELLED
ORD02387,CUST0796,NODE_16,738,784,17,1.16,399,-1,COOKING
ORD02388,CUST1731,NODE_22,48,85,26,0.86,892,RID0021,PENDING
ORD02389,CUST0016,NODE_14,929,962,13,1.78,828,RID0003,COOKING
ORD02390,CUST1162,NODE_15,480,511,28,1.43,510,RID0009,OUT_FOR_DELIVERY
ORD02391,CUST0469,NODE_01,694,741,30,1.28,166,-1,CANCELLED
ORD02392,CUST1317,NODE_11,705,736,33,0.88,333,-1,CANCELLED
ORD02393,CUST1352,NODE_03,239,274,18,1.65,852,-1,PENDING
ORD02394,CUST0927,NODE_04,422,471,18,1.81,452,RID0002,COOKING
ORD02395,CUST0157,NODE_12,603,650,31,0.77,604,RID0020,PENDING
ORD02396,CUST1158,NODE_05,857,890,13,1.66,365,RID0023,DELIVERED
ORD02397,CUST0097,NODE_14,530,577,12,1.01,784,-1,PENDING
ORD02398,CUST1155,NODE_01,520,554,14,1.53,201,RID0019,DELIVERED
ORD02399,CUST1538,NODE_25,1305,1336,24,1.79,315,-1,COOKING
ORD02400,CUST1003,NODE_07,1108,1139,21,1.38,559,RID0028,DELIVERED
ORD02401,CUST1318,NODE_26,400,429,19,1.74,204,-1,OUT_FOR_DELIVERY
ORD02402,CUST0381,NODE_29,896,944,35,1.41,545,-1,OUT_FOR_DELIVERY
ORD02403,CUST1742,NODE_26,208,251,14,1.93,442,RID0017,OUT_FOR_DELIVERY
ORD02404,CUST0486,NODE_09,65,97,14,1.3,152,-1,OUT_FOR_DELIVERY
ORD02405,CUST1081,NODE_22,317,367,20,0.65,810,RID0020,COOKING
ORD02406,CUST1022,NODE_11,133,180,22,1.64,270,RID0023,COOKING
ORD02407,CUST1630,NODE_18,555,587,30,1.94,265,RID0007,PENDING
ORD02408,CUST1113,NODE_23,708,752,18,0.98,774,RID0030,OUT_FOR_DELIVERY
ORD02409,CUST0248,NODE_01,1123,1149,23,0.95,514,RID0013,CANCELLED
ORD02410,CUST1743,NODE_16,1076,1110,19,1.08,692,RID0007,COOKING
ORD02411,CUST0504,NODE_24,932,968,27,0.76,510,-1,COOKING
ORD02412,CUST0395,NODE_04,352,377,15,1.56,829,-1,PENDING
ORD02413,CUST1013,NODE_17,791,838,12,0.7,313,RID0004,DELIVERED
ORD02414,CUST0097,NODE_02,668,701,20,1.16,810,RID0028,CANCELLED
ORD02415,CUST0072,NODE_10,799,829,14,0.54,752,-1,PENDING
ORD02416,CUST1912,NODE_08,20,48,33,0.8,587,-1,COOKING
ORD02417,CUST1784,NODE_20,1031,1058,28,1.29,661,RID0025,CANCELLED
ORD02418,CUST1800,NODE_14,229,277,31,0.61,871,-1,COOKING
ORD02419,CUST1103,NODE_07,384,419,18,0.62,898,RID0025,CANCELLED
ORD02420,CUST0994,NODE_13,246,288,16,1.74,331,RID0001,OUT_FOR_DELIVERY
ORD02421,CUST0358,NODE_15,59,104,23,0.68,695,-1,OUT_FOR_DELIVERY
ORD02422,CUST0333,NODE_17,976,1019,17,1.72,894,RID0004,OUT_FOR_DELIVERY
ORD02423,CUST1827,NODE_04,887,918,20,1.62,825,RID0003,OUT_FOR_DELIVERY
ORD02424,CUST0803,NODE_16,413,443,30,1.8,480,RID0013,CANCELLED
ORD02425,CUST0477,NODE_13,1143,1183,12,1.97,521,RID0025,COOKING
ORD02426,CUST1009,NODE_05,648,683,17,1.0,638,RID0019,COOKING
ORD02427,CUST0853,NODE_04,353,402,17,0.75,697,RID0014,OUT_FOR_DELIVERY
ORD02428,CUST1216,NODE_22,622,668,26,0.81,848,-1,DELIVERED
ORD02429,CUST1225,NODE_22,1095,1137,14,0.9,685,RID0020,DELIVERED
ORD02430,CUST0332,NODE_25,424,451,18,1.18,200,-1,DELIVERED
ORD02431,CUST0020,NODE_25,118,163,27,1.21,227,RID0020,PENDING
ORD02432,CUST1437,NODE_26,1170,1217,23,1.52,583,RID0011,DELIVERED
ORD02433,CUST1727,NODE_30,1352,1385,22,0.99,823,RID0020,COOKING
ORD02434,CUST1499,NODE_23,1113,1155,24,1.72,437,-1,COOKING
ORD02435,CUST1037,NODE_09,251,292,23,0.71,826,RID0005,OUT_FOR_DELIVERY
ORD02436,CUST0162,NODE_16,931,964,17,1.78,272,-1,CANCELLED
ORD02437,CUST0797,NODE_27,1036,1075,35,1.46,444,-1,DELIVERED
ORD02438,CUST1665,NODE_05,822,861,15,0.5,469,RID0023,PENDING
ORD02439,CUST0269,NODE_21,1008,1038,29,1.78,249,RID0001,COOKING
ORD02440,CUST0834,NODE_20,833,882,18,0.97,267,-1,OUT_FOR_DELIVERY
ORD02441,CUST0063,NODE_23,1168,1200,17,1.51,289,RID0020,COOKING
ORD02442,CUST0612,NODE_07,619,661,26,1.04,873,RID0021,PENDING
ORD02443,CUST0719,NODE_26,641,671,25,0.81,678,RID0010,COOKING
ORD02444,CUST0781,NODE_20,687,719,23,1.68,683,-1,CANCELLED
ORD02445,CUST0829,NODE_09,246,279,32,1.94,229,RID0012,COOKING
ORD02446,CUST0753,NODE_11,921,951,34,1.99,300,RID0007,DELIVERED
ORD02447,CUST1501,NODE_21,1339,1375,12,1.99,438,-1,COOKING
ORD02448,CUST1568,NODE_17,247,292,27,0.87,378,-1,DELIVERED
ORD02449,CUST1116,NODE_18,968,1015,29,0.79,743,RID0008,COOKING
ORD02450,CUST0604,NODE_07,339,373,19,0.73,891,RID0013,CANCELLED
ORD02451,CUST0067,NODE_28,445,483,18,1.96,220,RID0013,PENDING
ORD02452,CUST0935,NODE_18,1239,1284,23,1.99,170,-1,DELIVERED
ORD02453,CUST1124,NODE_30,282,330,19,1.76,445,-1,OUT_FOR_DELIVERY
ORD02454,CUST0517,NODE_17,809,836,29,1.54,559,RID0009,DELIVERED
ORD02455,CUST1947,NODE_07,618,649,30,0.52,659,-1,CANCELLED
ORD02456,CUST0786,NODE_04,289,334,27,1.96,839,-1,CANCELLED
ORD02457,CUST0109,NODE_19,278,314,24,0.7,777,RID0005,CANCELLED
ORD02458,CUST1412,NODE_10,145,173,16,1.87,786,RID0018,DELIVERED
ORD02459,CUST0920,NODE_11,718,745,29,0.63,457,RID0028,CANCELLED
ORD02460,CUST0462,NODE_09,768,806,28,0.87,877,-1,PENDING
ORD02461,CUST1333,NODE_28,378,419,14,1.92,542,RID0029,OUT_FOR_DELIVERY
ORD02462,CUST0302,NODE_21,964,1010,14,1.15,594,RID0002,COOKING
ORD02463,CUST1884,NODE_19,148,175,17,1.44,887,-1,CANCELLED
ORD02464,CUST0779,NODE_06,886,924,18,0.69,379,-1,COOKING
ORD02465,CUST1326,NODE_19,1033,1080,31,1.97,566,-1,DELIVERED
ORD02466,CUST0969,NODE_05,585,619,13,0.71,507,-1,DELIVERED
ORD02467,CUST0771,NODE_28,1308,1353,35,1.96,869,RID0022,COOKING
ORD02468,CUST0032,NODE_12,1173,1214,21,0.67,597,RID0027,CANCELLED
ORD02469,CUST0982,NODE_07,212,239,25,1.88,376,-1,COOKING
ORD02470,CUST0490,NODE_03,796,837,12,1.26,808,RID0027,COOKING
ORD02471,CUST0111,NODE_30,450,500,19,1.28,418,-1,CANCELLED
ORD02472,CUST1342,NODE_28,701,734,34,1.91,220,RID0002,CANCELLED
ORD02473,CUST0881,NODE_11,889,928,26,0.64,788,RID0018,COOKING
ORD02474,CUST1822,NODE_01,110,152,24,0.96,524,RID0002,DELIVERED
ORD02475,CUST0682,NODE_17,894,929,28,1.26,396,RID0009,CANCELLED
ORD02476,CUST0434,NODE_26,523,553,18,1.09,465,-1,PENDING
ORD02477,CUST1867,NODE_24,909,942,15,0.82,409,RID0021,PENDING
ORD02478,CUST1133,NODE_16,645,687,22,1.58,639,-1,OUT_FOR_DELIVERY
