passage_id,vehicle_id,corridor_id,entry_time_min,exit_time_min,distance_km,base_toll,congestion_factor,final_toll
1637,3464,20,121,152,18.41,36.17,1.01,36.53
1638,6002,44,562,663,74.01,100.66,1.43,143.94
1639,1612,34,560,603,48.84,55.61,1.01,56.17
1640,5236,16,38,73,41.32,62.7,1.27,79.63
1641,7727,23,1156,1180,29.32,33.56,1.19,39.94
1642,606,45,514,540,27.15,62.24,1.86,115.77
1643,9388,36,1266,1381,57.75,170.12,1.14,193.94
1644,4250,31,202,242,47.74,118.7,1.22,144.81
1645,2654,12,272,482,77.31,225.37,1.2,270.44
1646,7943,38,273,428,63.37,65.09,1.16,75.5
1647,5654,19,93,148,64.51,119.84,1.02,122.24
1648,927,40,1349,1521,63.13,163.72,1.07,175.18
1649,7962,3,867,923,26.24,26.79,1.11,29.74
1650,7773,42,863,983,79.64,162.77,1.05,170.91
1651,8380,10,868,929,70.85,115.61,1.06,122.55
1652,1945,44,1420,1476,73.49,121.62,1.13,137.43
1653,2976,4,217,219,2.52,6.37,1.19,7.58
1654,6668,2,535,632,37.11,94.32,1.45,136.76
1655,2188,30,987,1092,48.73,76.97,1.01,77.74
1656,780,48,1363,1400,34.12,65.74,1.21,79.55
1657,3244,50,1096,1156,67.62,195.7,1.41,275.94
1658,5570,30,962,1062,38.48,107.36,1.22,130.98
1659,9318,11,1202,1279,78.48,124.06,1.09,135.23
1660,7767,36,438,455,18.79,41.53,1.06,44.02
1661,5623,18,1149,1185,37.99,102.6,1.64,168.26
1662,3231,6,1265,1266,1.1,2.22,1.29,2.86
1663,9102,42,308,352,34.04,44.0,1.28,56.32
1664,7765,49,846,885,52.33,141.17,1.27,179.29
1665,7309,6,1202,1244,40.93,107.25,1.04,111.54
1666,5076,5,495,536,23.05,28.94,1.37,39.65
1667,5267,50,1285,1333,45.79,73.9,1.09,80.55
1668,73,4,1426,1475,35.14,46.44,1.29,59.91
1669,7529,6,210,304,36.67,82.15,1.04,85.44
1670,290,49,88,122,43.37,96.64,1.23,118.87
1671,51,15,700,739,42.2,93.1,1.03,95.89
1672,9284,4,110,140,33.75,82.43,1.07,88.2
1673,8997,15,397,421,23.37,29.28,1.03,30.16
1674,2706,16,1206,1263,57.45,96.78,1.1,106.46
1675,2093,13,19,20,2.34,5.14,1.08,5.55
1676,9458,38,662,667,6.34,10.07,1.19,11.98
1677,9573,50,921,948,14.93,40.74,1.15,46.85
1678,233,4,705,770,72.95,75.17,1.02,76.67
1679,8967,30,664,665,1.46,1.72,1.03,1.77
1680,4029,34,1082,1190,39.92,111.49,1.96,218.52
1681,4977,23,614,738,43.25,59.51,1.49,88.67
1682,8358,36,891,1016,75.52,193.33,1.06,204.93
1683,1270,5,988,1015,26.88,29.09,1.23,35.78
1684,7760,41,391,455,51.24,55.79,1.09,60.81
1685,4694,22,1345,1440,63.7,92.98,1.08,100.42
1686,2676,16,650,662,10.65,17.74,1.21,21.47
1687,3649,31,559,601,41.61,46.86,1.25,58.58
1688,6502,47,930,992,77.72,151.69,1.22,185.06
1689,2801,45,1350,1411,58.59,153.17,1.25,191.46
1690,147,31,1048,1112,71.83,135.46,1.7,230.28
1691,1010,45,1384,1423,50.07,134.35,1.09,146.44
1692,3417,43,1072,1135,30.49,86.79,1.95,169.24
1693,9208,9,204,291,33.99,67.05,1.04,69.73
1694,7854,46,503,667,55.01,144.77,1.71,247.56
1695,4307,38,724,774,67.41,93.87,1.04,97.62
1696,4687,12,203,221,19.65,37.0,1.01,37.37
1697,3314,50,662,694,33.19,72.28,1.25,90.35
1698,7062,14,162,217,60.64,77.88,1.19,92.68
1699,8729,9,1027,1059,27.22,36.19,1.69,61.16
1700,2606,10,1127,1219,60.12,102.05,1.3,132.66
1701,3536,13,856,876,26.25,34.29,1.13,38.75
1702,551,7,145,153,5.0,9.73,1.18,11.48
1703,8579,36,831,908,51.36,85.02,1.12,95.22
1704,6981,28,1337,1433,65.29,76.19,1.01,76.95
1705,773,20,243,284,39.02,102.67,1.06,108.83
1706,5957,38,812,831,18.71,45.2,1.18,53.34
1707,6652,15,957,987,30.29,53.63,1.13,60.6
1708,5905,29,201,259,35.93,92.45,1.07,98.92
1709,7160,28,65,189,79.43,210.97,1.03,217.3
1710,2483,8,960,993,24.4,63.41,1.09,69.12
1711,8878,25,845,849,2.29,2.56,1.11,2.84
1712,9443,31,639,800,62.48,186.6,1.07,199.66
1713,7657,25,471,494,25.38,33.27,1.26,41.92
1714,7438,29,935,1025,45.77,60.67,1.14,69.16
1715,6741,26,710,773,24.05,35.26,1.24,43.72
1716,3629,16,700,750,20.45,40.28,1.29,51.96
1717,9329,14,656,704,21.28,46.68,1.15,53.68
1718,7986,43,127,162,16.05,26.28,1.03,27.07
1719,2623,4,126,184,57.84,163.54,1.22,199.52
1720,2220,8,274,448,67.44,67.48,1.25,84.35
1721,3928,8,955,1073,53.61,55.72,1.19,66.31
1722,5112,25,953,1040,45.27,83.4,1.08,90.07
1723,9758,24,368,412,51.79,83.96,1.16,97.39
1724,9901,14,692,776,47.39,94.82,1.04,98.61
1725,3217,23,414,491,68.16,70.45,1.27,89.47
1726,521,43,1377,1409,27.27,34.85,1.06,36.94
1727,4472,27,831,895,25.14,44.62,1.02,45.51
1728,1659,44,1007,1068,40.75,80.98,1.48,119.85
1729,7662,34,640,651,13.59,35.17,1.2,42.2
1730,1112,48,107,146,43.54,51.09,1.15,58.75
1731,7281,37,705,835,77.62,153.41,1.16,177.96
1732,3437,45,155,255,73.05,212.93,1.01,215.06
1733,2132,40,488,552,67.62,145.61,1.18,171.82
1734,6610,8,774,814,51.72,86.77,1.24,107.59
1735,7667,24,644,648,4.74,8.92,1.09,9.72
1736,5057,5,872,938,41.12,92.24,1.23,113.46
1737,4143,43,1253,1277,30.55,52.93,1.11,58.75
1738,3478,11,1093,1138,33.96,39.54,1.81,71.57
1739,1105,48,396,440,41.42,64.67,1.24,80.19
1740,7575,22,1042,1071,35.92,71.87,1.19,85.53
1741,7183,28,609,612,2.83,6.79,1.08,7.33
1742,1706,9,398,492,47.4,141.41,1.26,178.18
1743,4120,34,40,154,44.07,46.47,1.05,48.79
1744,5031,26,36,97,29.95,73.25,1.08,79.11
1745,9929,37,942,1002,38.05,103.29,1.03,106.39
1746,8526,5,294,362,77.97,205.98,1.23,253.36
1747,7433,14,321,326,5.45,15.51,1.22,18.92
1748,3194,47,77,80,3.22,4.77,1.26,6.01
1749,2333,39,134,139,5.73,16.24,1.28,20.79
1750,4012,36,496,588,38.05,71.75,1.13,81.08
1751,3759,48,370,389,10.38,17.53,1.17,20.51
1752,8779,40,230,426,76.32,157.63,1.24,195.46
1753,7255,44,1021,1088,56.23,68.01,1.45,98.61
1754,1029,28,1103,1159,35.79,48.18,1.56,75.16
1755,628,5,648,730,59.3,150.62,1.12,168.69
1756,22,16,451,459,3.09,7.67,1.08,8.28
1757,7227,39,231,266,46.43,127.56,1.12,142.87
1758,137,5,243,302,55.4,158.81,1.26,200.1
1759,4487,7,1131,1158,32.7,67.88,1.39,94.35
1760,9964,9,313,324,10.09,23.23,1.15,26.71
1761,2597,26,1264,1326,54.3,120.02,1.04,124.82
1762,8559,36,1121,1126,6.15,7.26,1.08,7.84
1763,7510,19,554,642,69.25,158.6,1.44,228.38
1764,5206,39,735,846,76.28,83.13,1.22,101.42
1765,7141,16,141,195,38.12,87.76,1.13,99.17
1766,9706,27,719,812,50.18,85.41,1.13,96.51
1767,2933,18,680,753,70.22,110.75,1.06,117.4
1768,6700,31,1070,1101,18.91,27.01,1.8,48.62
1769,9181,33,317,342,33.38,41.26,1.22,50.34
1770,3990,2,1177,1250,70.5,206.68,1.08,223.21
1771,513,40,786,821,43.15,91.26,1.16,105.86
1772,817,12,1074,1161,69.93,202.56,1.84,372.71
1773,3085,35,599,654,73.67,82.8,1.78,147.38
1774,5093,12,279,290,14.79,17.8,1.28,22.78
1775,5095,16,771,826,73.99,151.63,1.18,178.92
1776,9184,30,197,254,75.05,154.93,1.25,193.66
1777,9865,17,1314,1341,15.43,19.88,1.02,20.28
1778,5806,50,1373,1383,13.13,14.25,1.11,15.82
1779,8597,26,382,396,16.06,39.91,1.16,46.3
1780,1909,9,41,60,7.87,11.35,1.21,13.73
1781,6506,16,715,738,21.72,51.84,1.19,61.69
1782,8980,17,1212,1308,35.3,53.81,1.29,69.41
1783,7608,25,75,79,4.91,11.82,1.08,12.77
1784,844,22,746,859,63.43,154.12,1.12,172.61
1785,3746,14,516,535,21.85,41.27,1.6,66.03
1786,3471,26,711,747,46.54,105.94,1.04,110.18
1787,2814,4,1387,1546,60.31,122.95,1.25,153.69
1788,8593,2,905,1031,52.93,100.48,1.25,125.6
1789,4165,23,634,693,76.76,99.89,1.06,105.88
1790,9737,20,220,227,9.09,20.67,1.19,24.6
1791,3636,17,1180,1319,74.13,222.01,1.23,273.07
1792,8837,20,310,448,55.02,117.09,1.08,126.46
1793,5049,48,357,397,47.25,110.26,1.21,133.41
1794,1096,25,812,822,13.09,35.86,1.3,46.62
1795,3221,19,881,934,44.13,109.9,1.21,132.98
1796,6775,9,820,858,38.65,70.33,1.13,79.47
1797,7023,9,619,715,69.71,140.24,1.21,169.69
1798,8390,37,675,704,17.14,42.55,1.17,49.78
1799,2404,9,871,899,36.9,63.54,1.0,63.54
1800,961,15,1020,1106,71.54,211.55,1.79,378.67
1801,9695,35,210,345,65.09,139.05,1.26,175.2
1802,8972,33,207,227,20.37,51.79,1.2,62.15
1803,39,31,289,306,20.01,24.1,1.25,30.12
1804,317,22,202,215,17.11,42.72,1.27,54.25
1805,6399,14,181,193,15.36,25.15,1.29,32.44
1806,9649,48,113,144,36.47,84.53,1.3,109.89
1807,6005,32,134,331,73.32,147.36,1.16,170.94
1808,7922,45,1064,1118,72.43,113.94,1.93,219.9
1809,3024,48,1155,1343,66.16,175.05,1.66,290.58
1810,7049,31,1032,1033,2.06,4.8,1.5,7.2
1811,3136,39,106,141,45.67,80.29,1.09,87.52
1812,4409,3,691,754,56.11,102.73,1.24,127.39
1813,2576,15,646,664,24.68,62.32,1.14,71.04
1814,4215,13,347,407,61.06,76.07,1.23,93.57
1815,1186,24,1439,1451,7.65,20.92,1.29,26.99
1816,1078,17,641,657,18.75,48.51,1.08,52.39
1817,1260,22,429,489,77.37,89.57,1.02,91.36
1818,1034,50,185,193,9.86,26.85,1.06,28.46
1819,9448,10,216,252,35.76,95.64,1.07,102.33
1820,5501,49,990,1024,26.34,47.13,1.74,82.01
1821,7563,23,744,818,76.7,93.13,1.16,108.03
1822,6524,2,195,261,52.56,155.19,1.14,176.92
1823,2094,48,660,741,37.12,72.85,1.07,77.95
1824,1632,44,1105,1288,70.6,126.97,1.38,175.22
1825,6218,39,243,259,10.66,10.97,1.07,11.74
1826,2799,11,544,637,54.01,114.94,1.85,212.64
1827,9596,41,588,651,79.47,114.16,1.34,152.97
1828,5627,29,347,501,78.99,122.11,1.18,144.09
1829,1475,12,115,177,60.9,152.55,1.24,189.16
1830,530,25,474,500,34.43,36.9,1.59,58.67
1831,4872,1,878,921,56.97,156.29,1.28,200.05
1832,1330,43,1354,1459,37.69,51.36,1.05,53.93
1833,5256,19,1436,1515,69.21,161.36,1.04,167.81
1834,2345,28,1219,1221,3.4,8.26,1.1,9.09
1835,597,3,680,687,6.45,11.15,1.21,13.49
1836,3560,19,1233,1289,66.76,96.9,1.17,113.37
1837,4610,48,930,934,2.17,2.23,1.2,2.68
1838,2538,33,1192,1211,14.14,23.85,1.21,28.86
1839,7682,31,1414,1455,40.21,81.46,1.26,102.64
1840,2828,44,456,513,75.91,114.15,1.8,205.47
1841,8491,23,219,260,52.02,151.55,1.18,178.83
1842,7852,20,910,995,73.55,78.27,1.29,100.97
1843,5950,35,141,196,60.83,155.23,1.15,178.51
1844,2171,33,363,421,56.69,130.5,1.29,168.34
1845,6076,3,867,922,73.63,75.79,1.02,77.31
1846,6509,14,294,378,33.35,51.72,1.3,67.24
1847,9631,45,504,582,36.64,105.78,1.8,190.4
1848,2441,14,372,538,66.7,108.95,1.07,116.58
1849,3987,30,785,834,43.27,108.91,1.26,137.23
1850,3007,30,1360,1385,18.49,42.64,1.28,54.58
1851,6493,45,191,209,9.89,20.58,1.3,26.75
1852,9135,33,244,264,21.05,56.03,1.24,69.48
1853,1945,14,1069,1098,22.02,27.37,1.7,46.53
1854,5713,28,74,136,73.22,155.01,1.08,167.41
1855,4261,8,1425,1515,63.54,190.55,1.29,245.81
1856,6592,31,758,808,53.1,75.23,1.07,80.5
1857,3464,11,722,779,70.3,144.06,1.12,161.35
1858,2233,1,719,750,27.43,31.58,1.17,36.95
1859,4969,8,476,507,38.64,108.28,1.54,166.75
1860,6832,38,702,764,46.45,58.7,1.01,59.29
1861,7830,14,911,924,13.56,25.08,1.13,28.34
1862,569,10,143,287,76.52,113.88,1.27,144.63
1863,1737,35,1283,1341,46.28,98.1,1.2,117.72
1864,9820,2,720,795,48.84,83.88,1.11,93.11
1865,952,20,765,795,36.62,79.08,1.15,90.94
1866,9208,38,975,1030,62.71,98.65,1.25,123.31
1867,7558,20,1430,1523,63.2,146.44,1.1,161.08
1868,3369,19,27,89,68.73,135.42,1.03,139.48
1869,8307,22,1436,1490,42.27,45.28,1.27,57.51
1870,9128,22,666,700,34.55,61.13,1.03,62.96
1871,9987,37,717,755,37.63,108.96,1.06,115.5
1872,6472,1,115,191,59.18,71.43,1.04,74.29
1873,2101,16,114,130,17.45,33.46,1.02,34.13
1874,2868,19,1349,1486,78.78,211.33,1.21,255.71
1875,8206,35,1026,1049,31.8,37.05,1.12,41.5
1876,5970,17,406,512,71.25,79.63,1.01,80.43
1877,6982,14,903,1070,68.83,82.11,1.14,93.61
1878,3054,33,542,598,31.12,85.41,1.07,91.39
1879,7556,29,864,899,23.8,26.89,1.29,34.69
1880,8740,38,661,746,52.61,59.08,1.12,66.17
1881,1732,25,693,698,4.1,6.75,1.06,7.16
1882,6834,35,266,294,26.88,35.61,1.17,41.66
1883,4081,2,1117,1173,56.63,131.27,1.99,261.23
1884,8479,38,245,261,21.69,38.77,1.18,45.75
1885,9742,31,179,216,49.1,114.59,1.01,115.74
1886,412,15,910,978,55.96,126.62,1.22,154.48
1887,9584,30,879,963,78.39,80.4,1.04,83.62
1888,537,12,1002,1049,35.98,72.4,1.22,88.33
1889,902,40,862,880,19.51,46.26,1.2,55.51
1890,8641,25,776,797,17.36,44.2,1.12,49.5
1891,6998,8,986,1010,13.99,22.23,1.26,28.01
1892,457,13,1305,1374,79.96,168.14,1.1,184.95
1893,6823,27,1332,1408,41.9,43.03,1.06,45.61
1894,8038,6,1088,1146,22.36,47.98,1.67,80.13
1895,9975,28,1182,1252,68.44,177.72,1.08,191.94
1896,1603,30,583,633,22.04,32.59,1.32,43.02
1897,9048,32,759,873,73.96,173.38,1.08,187.25
1898,1991,8,162,274,71.73,111.51,1.27,141.62
1899,9128,4,883,940,58.94,126.98,1.12,142.22
1900,1820,23,596,676,40.98,70.97,1.53,108.58
1901,6303,32,1054,1069,13.65,36.29,1.67,60.6
1902,5394,4,441,629,72.82,74.34,1.29,95.9
1903,3210,48,1135,1249,65.27,166.31,1.23,204.56
1904,9116,19,1439,1511,48.79,62.09,1.13,70.16
1905,4045,48,930,1006,55.58,137.73,1.1,151.5
1906,9656,6,240,273,14.25,14.76,1.1,16.24
1907,3523,13,1412,1435,13.51,32.99,1.24,40.91
1908,2428,1,230,253,14.96,15.21,1.24,18.86
1909,8509,21,1099,1155,45.29,75.48,1.53,115.48
1910,3379,43,274,317,56.27,165.33,1.11,183.52
1911,9506,14,1334,1434,71.17,96.51,1.14,110.02
1912,1219,32,348,401,56.96,88.64,1.14,101.05
1913,8661,45,1195,1240,59.37,170.3,1.27,216.28
1914,8471,20,917,934,10.64,25.16,1.04,26.17
1915,7780,31,326,352,10.89,24.19,1.27,30.72
1916,8063,18,892,1003,43.23,121.68,1.24,150.88
1917,7786,12,1387,1406,14.75,29.88,1.2,35.86
1918,6004,4,722,804,69.64,155.97,1.28,199.64
1919,2794,50,494,524,13.18,15.27,1.27,19.39
1920,1254,43,316,412,78.53,172.34,1.12,193.02
1921,3260,2,1067,1084,8.66,23.8,1.73,41.17
1922,8097,27,934,994,70.38,73.56,1.1,80.92
1923,1309,41,925,1004,73.75,215.3,1.23,264.82
1924,3307,49,804,888,77.93,93.7,1.17,109.63
1925,4775,38,343,353,7.43,21.86,1.21,26.45
1926,7361,25,1260,1326,78.77,187.3,1.23,230.38
1927,7469,33,35,41,7.44,14.07,1.15,16.18
1928,2408,24,1315,1350,40.38,74.03,1.02,75.51
1929,3083,38,267,379,78.49,155.68,1.02,158.79
1930,6797,34,1085,1108,23.82,46.44,1.92,89.16
1931,2992,34,70,76,5.54,8.31,1.03,8.56
1932,4264,29,693,712,23.15,41.5,1.1,45.65
1933,9695,4,525,544,17.81,47.24,1.64,77.47
1934,7539,31,586,596,9.46,17.99,1.98,35.62
1935,6105,44,469,526,63.14,185.45,1.51,280.03
1936,6105,44,1198,1254,59.15,175.44,1.24,217.55
1937,5830,34,1324,1351,22.26,43.23,1.15,49.71
1938,6612,26,617,667,54.34,95.16,1.79,170.34
1939,5958,8,1106,1127,23.62,59.79,1.41,84.3
1940,7770,10,766,789,27.21,78.64,1.14,89.65
1941,8951,30,429,449,16.25,28.81,1.03,29.67
1942,6823,46,895,1015,42.3,91.24,1.01,92.15
1943,4081,33,1052,1093,50.29,131.41,1.89,248.36
1944,9112,11,1321,1415,56.45,108.08,1.28,138.34
1945,6722,24,879,934,50.59,136.78,1.23,168.24
1946,5291,19,47,130,66.75,155.96,1.05,163.76
1947,9047,24,868,882,9.37,16.58,1.27,21.06
1948,2536,13,194,254,49.78,103.44,1.09,112.75
1949,8255,3,98,157,58.18,130.04,1.08,140.44
1950,7513,31,134,150,14.36,35.39,1.01,35.74
1951,7708,37,1226,1263,42.23,76.47,1.14,87.18
1952,2271,43,1308,1321,11.98,20.8,1.09,22.67
1953,3182,32,1300,1387,62.48,141.46,1.08,152.78
1954,4726,26,522,592,61.55,80.18,1.02,81.78
1955,8011,16,470,489,23.91,43.8,1.25,54.75
1956,4798,44,721,760,46.17,96.06,1.13,108.55
1957,2375,34,887,912,17.73,40.87,1.26,51.5
1958,1185,4,119,122,3.75,9.78,1.24,12.13
1959,1026,26,710,810,46.84,120.96,1.13,136.68
1960,2843,27,614,623,10.03,19.78,1.89,37.38
1961,9933,41,110,221,59.21,141.76,1.2,170.11
1962,4492,1,1115,1157,24.95,48.5,1.19,57.71
1963,5583,27,746,764,24.1,50.6,1.1,55.66
1964,8737,27,667,868,70.73,188.63,1.03,194.29
1965,4750,20,866,925,69.02,169.01,1.25,211.26
1966,8893,21,4,121,70.57,87.72,1.11,97.37
1967,3585,25,1367,1437,54.59,55.73,1.27,70.78
1968,3673,30,598,601,4.44,6.55,1.6,10.48
1969,5736,45,174,178,3.78,9.9,1.06,10.49
1970,9723,41,1101,1306,71.07,175.09,1.91,334.42
1971,6940,29,758,791,37.31,98.05,1.15,112.76
1972,1259,36,1097,1143,30.69,76.99,1.56,120.1
1973,8550,12,1373,1378,4.26,10.99,1.23,13.52
1974,2660,45,82,90,7.83,8.09,1.05,8.49
1975,6462,47,1074,1103,11.93,19.89,1.31,26.06
1976,6923,16,407,526,73.86,197.68,1.28,253.03
1977,3136,44,310,354,45.65,81.88,1.03,84.34
1978,9707,48,875,1013,61.02,125.36,1.3,162.97
1979,1763,3,361,427,59.12,122.64,1.13,138.58
1980,3871,27,378,420,45.76,62.85,1.21,76.05
1981,7387,46,1232,1241,10.93,14.39,1.1,15.83
1982,9544,18,1325,1341,22.22,63.52,1.02,64.79
1983,4099,50,993,1027,41.49,123.66,1.99,246.08
1984,2909,15,44,59,13.9,31.31,1.22,38.2
1985,5425,11,317,339,28.74,43.52,1.29,56.14
1986,8552,24,97,162,55.71,73.75,1.02,75.22
1987,6607,50,1288,1375,33.47,45.57,1.21,55.14
1988,2508,36,373,488,43.74,92.51,1.06,98.06
1989,4587,22,1363,1387,14.67,15.24,1.14,17.37
1990,6622,6,1063,1069,3.78,10.86,1.06,11.51
1991,6633,3,1219,1286,34.06,64.49,1.24,79.97
1992,2645,32,230,287,58.85,93.25,1.05,97.91
1993,964,31,1040,1082,27.05,51.49,1.26,64.88
1994,2620,45,815,850,44.48,103.76,1.24,128.66
1995,5492,10,925,979,70.31,93.8,1.05,98.49
1996,7038,11,534,558,11.29,23.24,1.51,35.09
1997,9440,48,993,1084,43.19,120.44,1.63,196.32
1998,2525,19,147,195,59.08,158.19,1.07,169.26
1999,7902,17,337,413,45.93,56.34,1.04,58.59
2000,8800,15,305,354,44.48,117.78,1.18,138.98
2001,258,10,1415,1513,79.09,188.28,1.25,235.35
2002,516,18,501,535,25.75,76.4,1.28,97.79
2003,9908,46,1060,1081,24.25,49.4,1.02,50.39
2004,7169,33,1106,1147,32.31,59.96,1.47,88.14
2005,511,20,1329,1373,49.48,67.96,1.07,72.72
2006,917,37,1144,1367,79.62,225.94,1.25,282.43
2007,9271,20,802,833,14.52,35.0,1.19,41.65
2008,7151,37,52,81,30.75,56.69,1.27,72.0
2009,6466,8,452,576,78.25,122.53,1.83,224.23
2010,433,28,157,239,65.64,126.77,1.01,128.04
2011,9268,4,1,69,50.57,112.95,1.01,114.08
2012,2849,46,637,664,29.24,50.54,1.12,56.6
2013,1792,20,1151,1209,66.7,102.31,1.32,135.05
2014,9137,5,995,1065,31.22,45.43,1.11,50.43
2015,5651,19,367,453,49.5,132.04,1.05,138.64
2016,6856,32,93,131,32.05,78.79,1.11,87.46
2017,6514,19,1420,1434,15.26,30.64,1.26,38.61
2018,7512,22,81,296,74.98,91.54,1.17,107.1
2019,7161,2,839,882,42.77,42.79,1.14,48.78
2020,1069,25,919,1007,44.27,58.95,1.23,72.51
2021,4189,43,225,236,8.11,16.3,1.18,19.23
2022,3903,29,1227,1248,17.8,49.41,1.08,53.36
2023,5952,27,212,285,71.04,141.39,1.1,155.53
2024,6523,48,495,517,22.39,44.6,1.01,45.05
2025,7947,19,695,819,64.09,94.74,1.28,121.27
2026,6069,9,1280,1298,16.09,30.33,1.19,36.09
2027,1099,35,362,365,4.72,8.74,1.2,10.49
2028,5382,37,837,844,9.7,14.25,1.02,14.54
2029,5435,11,756,801,31.97,32.11,1.08,34.68
2030,5289,38,657,734,53.73,69.6,1.17,81.43
2031,9747,33,1258,1282,10.09,28.43,1.23,34.97
2032,1006,33,1241,1246,4.58,6.71,1.28,8.59
2033,4792,27,1435,1455,20.77,55.43,1.18,65.41
2034,2306,9,254,284,34.7,99.4,1.27,126.24
2035,3928,25,829,906,33.94,94.79,1.11,105.22
2036,5561,7,1159,1163,4.91,10.47,1.89,19.79
2037,8432,9,442,500,68.57,108.74,1.27,138.1
2038,4075,11,1186,1232,36.0,81.58,1.19,97.08
2039,767,38,634,697,72.68,134.94,1.16,156.53
2040,1690,7,233,289,53.21,107.81,1.15,123.98
2041,7437,30,13,44,30.38,74.48,1.15,85.65
2042,9019,1,399,468,45.53,72.9,1.17,85.29
2043,7978,14,740,872,63.29,112.31,1.24,139.26
2044,486,42,1138,1308,66.2,138.53,1.46,202.25
2045,8113,7,1217,1229,16.67,26.27,1.26,33.1
2046,1729,28,1333,1375,56.81,163.0,1.23,200.49
2047,3983,6,533,535,2.01,4.84,1.44,6.97
2048,8479,15,429,474,45.7,63.87,1.03,65.79
2049,7888,3,84,208,59.3,63.26,1.23,77.81
2050,4049,44,524,589,51.23,84.25,1.74,146.59
2051,9358,47,1416,1464,20.94,32.26,1.07,34.52
2052,5601,5,393,409,20.71,47.54,1.04,49.44
2053,6503,43,892,937,20.25,39.9,1.1,43.89
2054,7656,48,1292,1331,25.89,67.2,1.08,72.58
2055,3837,3,85,257,64.71,76.06,1.02,77.58
2056,3111,47,1034,1101,59.61,106.94,1.16,124.05
2057,9916,32,1244,1350,60.88,136.16,1.13,153.86
2058,3410,11,392,449,25.14,56.91,1.29,73.41
2059,2313,10,73,109,20.76,43.58,1.13,49.25
2060,5944,45,467,500,17.94,36.08,1.4,50.51
2061,3370,44,15,124,55.23,56.81,1.16,65.9
2062,293,13,676,706,37.54,99.36,1.22,121.22
2063,6660,8,1359,1439,44.88,63.95,1.13,72.26
2064,8664,28,1157,1199,49.46,147.19,1.14,167.8
2065,8717,14,686,736,50.22,85.95,1.3,111.74
2066,2902,39,578,613,45.86,71.07,1.15,81.73
2067,7869,48,1348,1384,41.64,104.96,1.14,119.65
2068,9674,26,918,957,44.21,86.12,1.29,111.09
2069,2203,9,161,175,17.62,31.6,1.13,35.71
2070,3405,31,582,640,54.93,154.27,1.55,239.12
2071,227,34,620,713,62.34,147.03,1.22,179.38
2072,6461,43,314,441,67.84,188.63,1.26,237.67
2073,2517,18,397,423,21.68,55.35,1.24,68.63
2074,1916,31,945,1027,53.6,71.41,1.09,77.84
2075,981,37,459,479,23.53,42.26,1.5,63.39
2076,6986,22,1001,1040,34.89,58.69,1.8,105.64
2077,1968,37,1011,1081,72.51,142.16,1.15,163.48
2078,7738,7,735,756,16.42,23.77,1.3,30.9
2079,8044,25,895,921,26.45,41.83,1.09,45.59
2080,4547,14,602,656,66.11,128.43,1.68,215.76
2081,6108,47,471,475,1.82,5.34,1.47,7.85
2082,1621,18,1160,1175,7.96,17.27,1.34,23.14
2083,1464,27,412,525,49.01,146.64,1.03,151.04
2084,4203,12,684,694,3.81,10.95,1.06,11.61
2085,1289,18,1236,1270,25.48,68.63,1.05,72.06
2086,4566,25,529,557,28.72,59.24,1.65,97.75
2087,4526,10,1040,1071,19.24,43.0,1.82,78.26
2088,454,27,427,491,44.33,83.2,1.02,84.86
2089,8417,34,201,384,71.69,147.77,1.03,152.2
2090,204,22,1192,1247,72.34,173.2,1.13,195.72
2091,210,25,474,544,68.11,197.48,1.11,219.2
2092,1089,18,310,337,12.76,30.07,1.05,31.57
2093,2825,38,1195,1205,6.76,17.7,1.18,20.89
2094,3037,27,996,1031,32.13,86.9,1.8,156.42
2095,5623,7,356,431,51.97,84.88,1.06,89.97
2096,3312,13,1142,1159,9.85,20.39,1.77,36.09
2097,9574,10,72,105,30.92,54.92,1.2,65.9
2098,6382,23,901,970,35.11,103.71,1.08,112.01
2099,5411,50,592,640,47.02,108.73,1.87,203.33
2100,256,31,640,682,24.74,58.13,1.22,70.92
2101,561,46,1291,1297,7.74,12.18,1.0,12.18
2102,6686,1,1333,1336,3.27,7.23,1.16,8.39
2103,2013,43,757,782,17.47,31.68,1.02,32.31
2104,9168,22,768,808,22.37,66.44,1.11,73.75
2105,9207,47,252,305,66.05,169.55,1.06,179.72
2106,2352,38,82,149,72.04,180.35,1.02,183.96
2107,6754,34,332,395,27.57,63.38,1.12,70.99
2108,9470,38,742,788,60.52,68.19,1.02,69.55
2109,5176,11,26,77,56.69,110.49,1.21,133.69
2110,3438,23,1159,1189,23.71,32.48,1.61,52.29
2111,5018,1,37,58,9.12,23.19,1.28,29.68
2112,2526,46,1317,1337,17.55,42.49,1.26,53.54
2113,1899,36,89,125,46.38,94.69,1.09,103.21
2114,8514,27,1120,1129,10.35,23.45,1.73,40.57
2115,5171,3,888,947,59.14,145.19,1.18,171.32
2116,4072,4,709,804,36.4,37.02,1.18,43.68
2117,3675,3,839,940,73.03,103.71,1.02,105.78
2118,6588,27,191,346,61.65,157.7,1.21,190.82
2119,9170,29,215,289,71.44,89.27,1.11,99.09
2120,3260,46,947,948,1.72,2.51,1.27,3.19
2121,9696,26,13,90,47.95,76.16,1.05,79.97
2122,4743,37,929,936,9.16,27.37,1.05,28.74
2123,2666,23,1203,1251,43.05,125.17,1.04,130.18
2124,4261,42,687,714,34.84,41.04,1.25,51.3
