record_id,parking_lot_id,spot_id,vehicle_id,entry_time_min,exit_time_min,duration_min,fee
2135,131,243,9659,1434,1586,152,105.96
2136,49,149,1149,857,1392,535,495.14
2137,149,363,4946,916,932,16,7.48
2138,86,141,1387,939,1525,586,327.24
2139,37,109,1910,1046,1093,47,24.75
2140,80,471,5103,614,700,86,81.55
2141,54,130,2687,999,1137,138,104.78
2142,140,167,1927,631,858,227,147.02
2143,39,113,3399,1031,1333,302,128.76
2144,33,312,8709,61,178,117,109.82
2145,13,249,573,215,282,67,28.23
2146,60,32,1854,954,1120,166,77.68
2147,13,24,4712,1305,1546,241,210.2
2148,139,394,4997,646,1050,404,335.75
2149,91,366,5011,505,821,316,215.76
2150,41,134,8559,282,657,375,157.2
2151,6,291,338,1224,1679,455,445.61
2152,136,16,8543,635,1222,587,310.42
2153,20,138,6951,993,1415,422,389.24
2154,18,220,874,1179,1295,116,82.22
2155,138,443,1361,878,903,25,19.62
2156,64,393,5268,1295,1692,397,206.59
2157,116,367,672,937,976,39,28.8
2158,39,373,5209,451,511,60,50.41
2159,143,45,7420,797,1017,220,134.47
2160,42,252,2462,1228,1288,60,42.32
2161,62,274,1931,1306,1454,148,85.78
2162,59,131,6904,803,849,46,15.95
2163,37,34,8399,1300,1803,503,327.78
2164,149,346,6727,884,1473,589,282.15
2165,45,101,886,8,400,392,265.99
2166,50,490,9957,1352,1589,237,91.74
2167,73,213,3153,910,1450,540,415.6
2168,2,411,4613,441,845,404,152.96
2169,135,445,3239,1437,1907,470,412.06
2170,96,271,9527,895,1225,330,142.68
2171,140,116,7679,958,1058,100,57.21
2172,54,388,9438,678,1021,343,277.59
2173,50,115,426,1328,1387,59,36.73
2174,62,75,5444,209,658,449,215.28
2175,135,432,5008,469,960,491,294.98
2176,127,393,2433,1296,1698,402,389.05
2177,83,213,9378,951,1471,520,505.89
2178,77,218,9746,966,1201,235,188.74
2179,83,484,8984,348,653,305,160.64
2180,147,200,2010,721,1143,422,266.7
2181,102,249,9126,1390,1443,53,33.69
2182,138,217,3263,138,732,594,362.21
2183,73,9,9654,892,1054,162,117.37
2184,5,45,7982,440,495,55,43.4
2185,135,246,9298,656,735,79,31.22
2186,108,442,3280,1066,1313,247,106.05
2187,21,162,3008,311,686,375,274.02
2188,71,147,4620,246,387,141,99.99
2189,105,321,9821,1261,1409,148,57.69
2190,88,64,6738,992,1075,83,49.65
2191,74,414,77,468,818,350,120.44
2192,124,490,9836,725,1079,354,266.3
2193,149,172,9071,1205,1585,380,148.13
2194,17,173,8500,560,995,435,384.25
2195,143,306,4235,647,914,267,125.67
2196,28,399,5892,854,915,61,50.98
2197,55,465,6036,183,402,219,131.36
2198,90,397,2726,1033,1221,188,162.76
2199,34,6,2363,592,1017,425,183.25
2200,147,438,883,265,483,218,163.0
2201,123,341,6432,405,874,469,463.96
2202,74,499,350,404,749,345,331.85
2203,28,152,6264,75,338,263,242.92
2204,62,241,9299,1331,1570,239,109.56
2205,61,167,2434,139,632,493,489.31
2206,79,231,4504,1003,1370,367,297.79
2207,25,248,958,1418,1436,18,15.57
2208,123,273,5441,975,1451,476,384.98
2209,136,243,8649,1362,1583,221,140.4
2210,97,465,3208,186,350,164,123.94
2211,60,371,6983,657,868,211,149.36
2212,127,443,3733,224,656,432,431.21
2213,134,250,568,1411,1773,362,342.05
2214,52,458,6708,456,561,105,101.22
2215,36,342,5568,1131,1196,65,59.72
2216,22,375,7758,795,945,150,54.67
2217,42,178,6516,235,337,102,101.42
2218,92,3,1355,86,407,321,249.06
2219,73,14,506,577,619,42,34.04
2220,113,267,1062,412,784,372,175.53
2221,41,183,6431,872,987,115,94.61
2222,50,338,8179,1029,1463,434,285.69
2223,82,162,9436,1051,1453,402,274.81
2224,133,63,7768,900,1157,257,130.15
2225,12,386,7930,747,861,114,42.38
2226,123,329,4962,800,1341,541,251.69
2227,122,15,4564,1242,1357,115,42.59
2228,122,143,2428,362,888,526,270.05
2229,131,358,7351,58,582,524,331.88
2230,106,251,1418,297,442,145,70.6
2231,92,367,5323,1173,1439,266,101.62
2232,5,373,7523,964,1279,315,114.33
2233,39,196,6829,512,1099,587,315.46
2234,2,372,1100,1057,1131,74,53.83
2235,77,429,9223,267,518,251,91.18
2236,45,194,4561,551,966,415,268.07
2237,80,432,5087,603,760,157,85.98
2238,54,426,9320,632,906,274,141.03
2239,24,259,3297,609,797,188,64.43
2240,35,263,7549,481,725,244,162.46
2241,94,201,8744,279,496,217,105.17
2242,10,349,939,264,574,310,283.87
2243,69,376,5728,693,1085,392,161.79
2244,129,257,1189,777,1221,444,422.77
2245,129,482,5641,422,674,252,90.39
2246,74,40,6652,1410,1542,132,96.56
2247,118,77,435,789,987,198,121.45
2248,71,287,3281,1012,1358,346,222.18
2249,88,138,6815,564,702,138,117.82
2250,131,187,131,241,437,196,176.99
2251,106,17,4168,624,856,232,138.73
2252,106,197,2111,1178,1589,411,275.55
2253,62,221,5225,506,655,149,123.37
2254,97,248,8781,65,562,497,329.06
2255,121,222,8363,271,804,533,526.62
2256,21,353,4440,302,622,320,279.87
2257,83,100,1354,620,752,132,106.62
2258,5,420,8514,428,776,348,288.6
2259,98,177,9922,1319,1729,410,360.68
2260,134,469,8750,753,1101,348,324.1
2261,55,316,4995,1348,1850,502,293.3
2262,25,420,8964,94,682,588,341.92
2263,63,158,4130,1179,1231,52,25.43
2264,37,293,2856,424,860,436,425.59
2265,36,379,1126,520,721,201,122.34
2266,147,224,1549,1415,1611,196,85.39
2267,116,54,1882,150,664,514,210.64
2268,39,223,386,312,799,487,326.41
2269,122,66,583,119,247,128,106.08
2270,138,445,9111,1172,1542,370,146.22
2271,73,417,9050,846,868,22,7.97
2272,118,488,1010,1175,1632,457,261.85
2273,140,424,9940,949,1384,435,413.17
2274,137,475,1054,1072,1548,476,339.06
2275,60,148,1178,253,673,420,278.94
2276,29,12,4613,860,990,130,80.14
2277,20,48,9820,797,1001,204,70.0
2278,123,24,1589,452,911,459,447.68
2279,14,191,107,470,530,60,55.9
2280,149,231,494,1434,1675,241,121.14
2281,14,157,4926,1147,1501,354,170.4
2282,142,73,1387,205,576,371,150.25
2283,145,126,8412,365,960,595,581.88
2284,141,436,6766,898,1030,132,129.65
2285,7,283,361,1288,1504,216,209.03
2286,10,445,7485,909,1010,101,80.46
2287,144,148,4264,818,1021,203,175.05
2288,49,312,5911,256,614,358,315.41
2289,12,328,6299,894,1391,497,185.11
2290,35,41,1074,218,745,527,327.88
2291,130,239,9902,76,635,559,238.97
2292,38,388,6937,1294,1341,47,44.95
2293,89,57,3677,675,1069,394,218.52
2294,114,1,4498,1268,1330,62,26.67
2295,96,139,6598,44,224,180,145.95
2296,53,327,7779,500,1091,591,237.36
2297,120,262,2445,1387,1850,463,221.58
2298,88,184,6011,728,957,229,143.34
2299,93,481,375,414,526,112,104.73
2300,48,256,5726,1096,1235,139,82.22
2301,33,81,4751,70,314,244,134.11
2302,127,457,9194,956,1536,580,199.84
2303,39,365,3216,36,154,118,97.42
2304,62,64,7523,887,1463,576,270.24
2305,47,48,2707,576,1042,466,383.75
2306,10,19,5805,531,560,29,27.77
2307,46,22,6431,1100,1685,585,439.58
2308,27,152,7182,66,290,224,208.78
2309,103,23,2109,1372,1756,384,196.02
2310,80,334,3578,65,166,101,62.6
2311,96,189,6065,264,814,550,431.94
2312,115,395,9512,906,1337,431,417.56
2313,11,139,1674,502,940,438,184.79
2314,57,120,5897,709,785,76,74.45
2315,77,328,9752,294,463,169,126.68
2316,33,265,2095,724,1071,347,252.03
2317,6,330,6066,311,645,334,188.52
2318,81,51,8059,198,494,296,216.77
2319,17,289,602,312,355,43,41.37
2320,75,274,5261,242,319,77,58.09
2321,109,69,5211,46,96,50,43.53
2322,150,22,2428,1004,1029,25,15.37
2323,111,477,3169,1215,1592,377,130.73
2324,114,175,7275,1278,1754,476,238.46
2325,88,323,376,926,1285,359,295.19
2326,70,93,7983,919,1221,302,200.93
2327,115,361,5663,120,579,459,378.29
2328,7,470,7720,1133,1594,461,304.67
2329,135,8,3130,432,545,113,69.35
2330,138,125,5809,542,748,206,122.73
2331,29,282,2437,418,855,437,286.96
2332,16,88,775,535,783,248,89.11
2333,11,234,8700,1021,1599,578,331.28
2334,118,139,6001,50,326,276,130.56
2335,18,284,7288,406,742,336,174.05
2336,142,333,9697,924,1321,397,361.32
2337,127,445,5320,948,1082,134,50.43
2338,105,480,8769,924,947,23,19.3
2339,81,82,2339,883,1178,295,251.74
2340,3,461,5212,971,1181,210,184.62
2341,133,139,6840,103,616,513,298.43
2342,98,479,4796,1326,1407,81,41.96
2343,38,101,165,547,641,94,86.44
2344,55,254,5405,1045,1319,274,120.29
2345,58,429,5982,323,745,422,254.71
2346,24,141,810,1140,1308,168,71.06
2347,8,102,1359,247,788,541,281.91
2348,129,194,6395,369,451,82,45.65
2349,134,48,8283,415,472,57,41.46
2350,139,433,7973,1188,1612,424,189.76
2351,147,420,291,158,571,413,338.22
2352,37,324,928,1330,1690,360,249.71
2353,27,251,6576,1195,1750,555,272.21
2354,31,434,26,136,225,89,63.99
2355,13,110,1097,1290,1713,423,223.95
2356,52,140,1525,1041,1422,381,225.71
2357,37,86,712,269,764,495,414.89
2358,88,10,1668,1050,1102,52,26.92
2359,51,307,582,298,683,385,207.51
2360,129,25,2449,618,745,127,109.05
2361,37,66,3243,4,503,499,475.92
2362,30,483,276,410,519,109,86.74
2363,61,72,1361,704,742,38,22.33
2364,75,131,6696,409,427,18,6.55
2365,70,128,9750,695,1153,458,309.93
2366,86,241,8102,43,209,166,150.58
2367,39,11,3574,494,993,499,439.85
2368,130,317,6121,1195,1756,561,487.41
2369,3,60,1413,330,745,415,226.27
2370,79,169,3400,207,245,38,37.92
2371,110,290,8889,1353,1689,336,275.39
2372,73,279,8254,994,1486,492,403.84
2373,92,348,2010,965,1127,162,122.14
2374,48,368,4422,223,311,88,35.82
2375,65,155,6247,683,1262,579,539.18
2376,123,224,5890,440,706,266,161.12
2377,148,474,2929,439,976,537,320.69
2378,7,477,5526,901,1110,209,184.84
2379,87,231,5057,620,790,170,103.4
2380,23,126,2079,1055,1103,48,24.81
2381,94,122,5997,370,745,375,262.36
2382,61,17,8760,1416,1592,176,159.01
2383,59,166,2665,196,627,431,186.16
2384,72,39,9552,1274,1614,340,256.02
2385,125,144,880,78,545,467,233.76
2386,121,438,4197,75,491,416,376.95
2387,140,55,8169,931,1360,429,165.04
2388,101,348,6955,1426,1852,426,274.86
2389,4,306,4857,184,375,191,153.07
2390,61,255,2844,628,716,88,44.77
2391,127,207,3179,1194,1237,43,35.75
2392,34,488,4504,1396,1785,389,268.21
2393,111,11,7254,499,815,316,124.65
2394,81,57,8772,355,626,271,100.11
2395,72,336,4855,366,607,241,110.46
2396,123,52,2816,1216,1815,599,236.33
2397,25,20,8393,1137,1245,108,40.36
2398,101,281,4447,250,758,508,231.68
2399,115,380,638,854,1218,364,255.81
2400,25,5,2474,1347,1606,259,244.98
2401,104,141,1531,275,452,177,130.93
2402,139,476,7279,574,1063,489,300.49
2403,91,66,1362,52,218,166,70.8
2404,95,353,6326,431,573,142,138.19
2405,92,138,2911,961,1442,481,290.33
2406,14,17,3876,308,711,403,222.49
2407,31,113,3592,486,1056,570,384.07
2408,134,44,4399,357,748,391,159.97
2409,19,335,2325,1069,1439,370,214.53
2410,27,289,8119,1043,1238,195,126.06
2411,51,258,7652,1175,1588,413,260.56
2412,59,65,2685,638,689,51,40.94
2413,54,449,1326,1085,1208,123,80.71
2414,108,289,6137,243,270,27,13.29
2415,22,445,5692,629,995,366,168.93
2416,19,47,8458,825,1353,528,209.62
2417,39,284,6941,285,330,45,22.42
2418,75,486,9423,1348,1650,302,143.31
2419,116,291,2433,628,1089,461,174.29
2420,133,305,7133,1261,1467,206,203.81
2421,79,149,1740,1257,1495,238,218.29
2422,95,70,5082,499,730,231,135.53
2423,121,71,5751,251,489,238,100.69
2424,95,406,6353,629,1138,509,302.07
2425,41,12,3307,625,901,276,102.04
2426,84,243,6419,1018,1084,66,31.84
2427,54,360,5624,72,178,106,54.93
2428,73,460,2696,983,1253,270,245.63
2429,99,14,9983,784,859,75,41.24
2430,138,322,8159,509,660,151,127.3
2431,78,432,2616,463,980,517,233.72
2432,42,354,4938,860,1321,461,402.3
2433,102,184,2005,88,648,560,204.04
2434,44,270,7793,690,903,213,208.58
2435,83,298,3327,708,1303,595,536.48
2436,28,398,5209,326,557,231,222.5
2437,119,487,3226,56,315,259,148.95
2438,99,329,5856,441,588,147,54.65
2439,78,383,7878,358,589,231,151.7
2440,24,451,257,1091,1207,116,78.67
2441,15,372,2073,471,875,404,348.72
2442,10,362,1761,530,1017,487,469.42
2443,124,44,3173,1292,1748,456,313.83
2444,137,480,4828,626,669,43,42.86
2445,142,441,6732,856,1257,401,142.48
2446,111,30,1206,522,833,311,266.99
2447,131,422,1301,359,861,502,237.02
2448,129,267,3420,1377,1512,135,74.53
2449,122,248,5925,1356,1612,256,228.26
2450,145,33,1662,975,1052,77,68.51
2451,125,93,4441,414,461,47,44.83
2452,134,208,7444,285,866,581,253.91
2453,91,6,796,10,397,387,235.36
2454,14,451,7139,413,852,439,314.99
2455,108,177,9530,392,620,228,116.89
2456,20,318,8515,204,626,422,195.84
2457,5,310,9772,659,979,320,200.31
2458,93,66,8349,974,1125,151,67.22
2459,95,477,7249,287,377,90,48.49
2460,20,166,7555,747,1242,495,485.55
2461,71,35,9138,1113,1250,137,111.34
2462,97,377,7013,827,902,75,65.03
2463,122,493,7761,1368,1460,92,40.23
2464,79,17,924,556,626,70,56.72
2465,75,263,2508,1260,1505,245,172.83
2466,47,129,4083,942,1419,477,329.88
2467,70,259,2160,1239,1802,563,224.92
2468,36,351,7631,844,1366,522,411.18
2469,3,390,8204,1048,1308,260,132.14
2470,18,252,7103,1291,1827,536,475.6
2471,16,172,725,433,707,274,99.39
2472,70,20,6308,515,782,267,133.25
2473,132,430,9953,1226,1675,449,435.97
2474,149,176,3826,1285,1336,51,34.38
2475,18,154,7754,1226,1352,126,47.51
2476,111,81,924,241,437,196,171.17
2477,45,210,9760,1275,1363,88,33.05
2478,14,315,2059,164,245,81,59.61
2479,101,242,3625,518,976,458,233.05
2480,94,36,3663,44,262,218,176.89
2481,2,67,7905,820,1385,565,474.3
2482,65,383,3739,81,389,308,243.86
2483,132,62,4637,271,515,244,166.27
2484,60,304,4759,759,1240,481,200.8
2485,65,416,924,170,235,65,51.2
2486,75,283,512,1390,1447,57,56.05
2487,135,60,3314,1337,1666,329,131.1
2488,134,468,6945,111,425,314,223.5
2489,70,465,3745,1272,1679,407,280.84
2490,140,254,107,328,511,183,100.35
2491,114,388,8837,1103,1671,568,560.84
2492,80,25,3531,546,1016,470,176.79
2493,111,271,7973,431,635,204,198.75
2494,38,278,3701,779,1236,457,392.96
2495,65,345,9591,1324,1470,146,115.61
2496,17,201,9147,1429,1553,124,47.1
2497,13,444,8966,1191,1606,415,341.31
2498,134,66,8658,323,923,600,432.64
2499,102,161,720,1206,1221,15,5.38
2500,150,263,7826,193,374,181,180.97
2501,52,302,9227,61,488,427,253.61
2502,10,127,7953,645,982,337,169.58
2503,108,14,6903,1259,1755,496,467.03
2504,63,154,3144,330,543,213,211.49
2505,38,498,9779,1314,1685,371,165.06
2506,77,477,4466,1051,1591,540,207.21
2507,128,263,495,830,1010,180,166.26
2508,72,485,5278,1390,1597,207,204.56
2509,21,373,812,1376,1585,209,166.47
2510,63,181,7708,565,920,355,170.25
2511,95,88,6256,1114,1625,511,368.06
2512,82,480,2326,1133,1461,328,113.44
2513,131,416,6117,802,1298,496,213.35
2514,146,81,6498,530,736,206,109.82
2515,57,263,6255,1383,1448,65,24.6
2516,3,488,3932,1340,1530,190,139.13
2517,43,157,5231,230,505,275,201.51
2518,92,12,473,845,1282,437,187.57
2519,54,473,2922,104,479,375,268.68
2520,42,348,9278,123,517,394,259.77
2521,101,252,2525,255,355,100,59.11
2522,36,75,1372,654,865,211,189.19
2523,83,210,9436,1375,1720,345,141.9
2524,71,264,667,983,1102,119,109.79
2525,17,268,6416,1095,1421,326,310.8
2526,80,366,6222,227,423,196,182.16
2527,49,345,7767,1223,1544,321,219.48
2528,42,364,10000,97,297,200,72.23
2529,70,467,4462,981,1094,113,52.91
2530,34,177,8347,693,949,256,189.91
2531,53,155,811,1389,1585,196,70.05
2532,100,206,6472,1414,1600,186,183.2
2533,124,379,3715,115,288,173,132.38
2534,3,23,6435,37,225,188,187.03
2535,81,97,5213,1419,1721,302,213.28
2536,24,338,516,1133,1246,113,85.38
2537,133,62,3873,1335,1793,458,350.31
2538,44,263,6732,298,558,260,164.0
2539,75,95,9214,1198,1447,249,92.54
2540,47,192,8177,929,956,27,22.25
2541,86,477,3611,1279,1472,193,106.97
2542,30,443,3123,1355,1496,141,104.66
2543,26,376,5452,431,563,132,45.97
2544,74,315,2481,183,740,557,216.52
2545,18,386,6552,372,901,529,378.41
2546,120,53,7265,1157,1323,166,130.39
2547,36,408,1194,884,961,77,61.4
2548,144,11,509,52,586,534,422.76
2549,88,79,4852,1190,1433,243,116.06
2550,2,298,4299,419,617,198,166.66
2551,66,341,2615,344,877,533,300.55
2552,92,170,8694,1390,1522,132,104.99
2553,135,472,1389,113,135,22,19.78
2554,42,227,8675,564,805,241,138.77
2555,32,8,23,82,653,571,374.88
2556,57,369,6443,1028,1431,403,316.85
2557,104,471,4726,652,817,165,143.36
2558,134,76,5355,868,1177,309,257.78
2559,8,482,9191,105,504,399,303.08
2560,88,482,5893,1261,1615,354,150.16
2561,113,161,9519,771,849,78,47.24
2562,29,212,3688,849,1141,292,264.44
2563,117,297,1969,837,854,17,9.2
2564,18,163,4856,159,571,412,224.73
2565,28,397,1688,1375,1462,87,46.13
2566,140,227,8124,560,817,257,201.1
2567,49,385,7441,530,555,25,16.78
2568,123,233,9343,1164,1345,181,155.41
2569,13,51,4864,387,434,47,44.62
2570,106,285,3822,798,1327,529,426.7
2571,84,164,3096,231,656,425,199.62
2572,148,113,4308,524,795,271,119.27
2573,63,295,2086,1066,1477,411,386.56
2574,4,330,5856,557,1078,521,284.25
2575,83,348,7259,415,895,480,456.83
2576,102,14,9541,1086,1309,223,155.64
2577,144,127,4943,395,938,543,266.94
2578,38,332,9486,837,1191,354,241.52
2579,27,306,2971,1309,1700,391,332.0
2580,21,95,6689,1439,1869,430,283.43
2581,45,264,1069,1091,1289,198,123.8
2582,79,426,578,689,1221,532,239.83
2583,107,338,9910,858,1364,506,496.65
2584,88,435,4327,1153,1702,549,496.87
2585,108,238,6946,21,385,364,270.74
2586,138,475,8857,93,596,503,429.27
2587,129,141,8078,628,853,225,93.19
2588,119,211,3332,66,501,435,265.72
2589,6,139,6798,874,1170,296,121.74
2590,145,412,2248,799,1063,264,210.73
2591,38,468,4601,383,466,83,77.98
2592,140,260,6411,383,723,340,278.17
2593,114,393,7692,135,193,58,36.79
2594,149,14,1114,1276,1657,381,170.07
2595,52,333,5684,577,1149,572,305.83
2596,143,447,6362,1164,1195,31,19.08
2597,28,32,4334,1265,1750,485,293.14
2598,78,210,3335,331,818,487,411.12
2599,84,329,1632,1387,1961,574,566.95
2600,123,122,8752,206,529,323,179.44
2601,73,180,6677,238,635,397,166.59
2602,70,498,5948,119,594,475,174.82
2603,104,258,85,1157,1757,600,288.81
2604,40,344,2485,735,771,36,12.68
2605,60,348,7691,1433,1964,531,329.81
2606,114,367,1754,468,810,342,301.38
2607,139,390,9900,421,535,114,97.58
2608,51,255,4359,744,856,112,96.4
2609,29,191,4517,657,1062,405,178.33
2610,31,376,2890,460,751,291,174.82
2611,117,500,1433,1340,1839,499,172.09
2612,42,271,1985,434,728,294,196.84
2613,50,176,9093,536,915,379,319.12
2614,113,110,3014,859,1150,291,143.68
2615,35,473,8616,284,743,459,379.66
2616,22,397,5951,499,695,196,140.2
2617,79,364,6808,1091,1485,394,258.01
2618,14,21,6114,40,113,73,56.49
2619,34,401,7525,625,898,273,164.73
2620,51,115,4600,139,654,515,356.37
2621,27,361,4472,1338,1774,436,323.16
2622,128,394,5988,812,1386,574,432.38
2623,22,214,8146,1160,1381,221,167.25
2624,146,313,1197,1361,1485,124,70.08
2625,148,308,7251,532,706,174,118.4
2626,134,389,8806,257,635,378,361.85
2627,65,7,2961,1049,1066,17,11.99
2628,54,56,5084,1357,1733,376,337.71
2629,84,259,6019,505,882,377,174.41
2630,104,167,5669,1214,1532,318,251.93
2631,88,485,7155,1170,1678,508,235.94
2632,43,243,488,1305,1627,322,134.83
2633,44,368,9358,1314,1684,370,300.49
2634,79,30,8265,881,1355,474,396.33
2635,50,467,4378,464,564,100,48.04
2636,53,64,129,289,338,49,46.43
2637,11,257,8753,876,931,55,41.4
2638,60,222,2370,735,1130,395,203.37
2639,9,45,5683,42,557,515,347.35
2640,69,160,268,73,144,71,29.9
2641,16,380,7097,1188,1539,351,182.91
2642,33,373,3140,508,945,437,158.49
2643,27,323,433,1323,1880,557,225.61
2644,103,137,8503,1181,1589,408,323.88
2645,36,211,7824,30,630,600,419.05
2646,39,433,3963,1362,1893,531,448.2
2647,28,428,5231,1373,1438,65,50.36
2648,22,153,9112,1373,1487,114,57.14
2649,71,470,7670,623,734,111,49.93
2650,74,189,3938,1226,1355,129,120.72
2651,52,226,8213,486,674,188,100.81
2652,86,322,894,1182,1620,438,152.74
2653,67,484,9963,1399,1892,493,455.59
2654,58,432,476,762,1031,269,224.7
2655,128,203,9169,588,975,387,200.12
2656,117,200,9887,225,678,453,230.44
2657,93,190,6147,998,1423,425,153.24
2658,6,87,3960,55,177,122,85.87
2659,41,15,538,403,497,94,91.53
2660,130,405,1640,1062,1561,499,323.67
2661,92,480,5177,168,700,532,483.54
2662,88,118,4083,1101,1620,519,319.8
2663,78,402,1289,249,813,564,323.79
2664,49,187,8489,799,1288,489,386.81
2665,145,26,8627,838,988,150,90.01
2666,4,108,8420,825,1269,444,368.83
2667,148,292,3207,1009,1607,598,383.38
2668,128,254,7029,1128,1201,73,61.9
2669,66,413,5369,461,871,410,220.95
2670,43,117,6550,32,123,91,59.57
2671,41,410,3949,1339,1632,293,249.88
2672,66,114,3554,1246,1349,103,69.34
2673,82,361,7461,117,262,145,138.82
2674,102,290,3899,285,762,477,271.64
