session_id,station_id,vehicle_id,start_time_min,duration_min,energy_kwh,price_per_kwh,total_cost,connector_type,station_zone
1816,135,2456,398,20,2.66,9.69,25.78,NORMAL,Z4
1817,173,4377,930,110,11.29,6.95,78.47,FAST,Z19
1818,87,839,722,62,6.67,7.48,49.89,FAST,Z14
1819,192,1863,1313,26,2.85,6.31,17.98,NORMAL,Z15
1820,74,2096,1047,129,13.27,9.28,123.15,NORMAL,Z17
1821,183,1788,404,36,5.59,6.89,38.52,FAST,Z7
1822,156,3426,1181,106,12.41,12.58,156.12,NORMAL,Z17
1823,85,2516,470,156,21.37,10.42,222.68,NORMAL,Z15
1824,163,2107,743,143,25.49,8.06,205.45,NORMAL,Z4
1825,5,97,1266,67,9.68,7.48,72.41,FAST,Z13
1826,73,4172,608,30,3.14,6.52,20.47,NORMAL,Z4
1827,19,2735,800,42,5.47,6.4,35.01,FAST,Z10
1828,105,1861,442,81,12.48,10.59,132.16,FAST,Z18
1829,98,2409,1036,168,35.6,11.24,400.14,NORMAL,Z13
1830,20,3025,710,163,26.9,7.54,202.83,NORMAL,Z18
1831,166,3426,1107,40,6.88,12.68,87.24,NORMAL,Z15
1832,192,771,1383,74,10.7,8.08,86.46,NORMAL,Z20
1833,92,4502,1224,176,37.52,9.04,339.18,NORMAL,Z15
1834,87,2296,1374,31,3.99,9.97,39.78,FAST,Z3
1835,82,1228,990,29,3.04,6.85,20.82,NORMAL,Z10
1836,17,2848,29,31,3.47,6.3,21.86,FAST,Z10
1837,29,3268,66,151,29.31,6.09,178.5,NORMAL,Z13
1838,37,154,1299,159,16.1,9.31,149.89,NORMAL,Z11
1839,172,2120,698,48,11.29,9.41,106.24,NORMAL,Z10
1840,199,4994,1011,24,2.47,7.23,17.86,NORMAL,Z15
1841,161,4869,1291,77,8.06,7.18,57.87,NORMAL,Z10
1842,165,4211,4,17,2.95,9.8,28.91,FAST,Z11
1843,116,2001,346,55,7.96,6.18,49.19,FAST,Z7
1844,163,1309,1167,51,11.04,9.11,100.57,NORMAL,Z1
1845,199,3319,26,75,9.43,7.8,73.55,NORMAL,Z4
1846,93,4405,550,148,14.92,11.8,176.06,NORMAL,Z17
1847,195,4575,948,132,31.73,9.92,314.76,FAST,Z7
1848,139,1897,550,169,35.48,10.49,372.19,NORMAL,Z18
1849,156,1093,404,147,14.93,8.78,131.09,FAST,Z10
1850,152,904,40,79,9.69,9.35,90.6,FAST,Z14
1851,48,198,1231,173,19.77,6.35,125.54,NORMAL,Z7
1852,82,1461,1223,176,24.15,8.31,200.69,NORMAL,Z7
1853,200,620,29,94,14.07,8.01,112.7,NORMAL,Z15
1854,110,82,1352,175,18.18,7.83,142.35,FAST,Z5
1855,24,835,458,61,6.19,10.69,66.17,NORMAL,Z2
1856,7,2123,79,96,17.42,6.78,118.11,FAST,Z19
1857,18,1242,736,26,6.07,8.13,49.35,NORMAL,Z7
1858,16,2367,1428,41,4.35,6.13,26.67,NORMAL,Z2
1859,30,3839,46,136,24.09,9.68,233.19,FAST,Z4
1860,197,52,1340,160,20.04,8.76,175.55,FAST,Z15
1861,180,685,789,151,24.81,7.58,188.06,FAST,Z1
1862,8,86,829,59,9.69,8.13,78.78,NORMAL,Z13
1863,35,2238,236,52,8.61,9.52,81.97,FAST,Z3
1864,184,124,481,96,13.6,13.47,183.19,FAST,Z10
1865,187,1636,512,108,15.1,11.91,179.84,NORMAL,Z6
1866,185,2223,710,147,16.75,7.63,127.8,NORMAL,Z9
1867,145,4104,326,153,19.45,6.08,118.26,NORMAL,Z7
1868,68,218,332,24,3.06,8.6,26.32,NORMAL,Z16
1869,187,3322,750,161,31.94,7.92,252.96,FAST,Z19
1870,97,3593,635,113,11.42,7.27,83.02,FAST,Z12
1871,64,3263,482,35,3.71,11.73,43.52,NORMAL,Z15
1872,8,582,53,53,5.89,8.73,51.42,FAST,Z14
1873,103,3779,1093,44,10.51,9.89,103.94,NORMAL,Z4
1874,183,4762,73,40,6.18,9.97,61.61,FAST,Z8
1875,156,3770,1395,112,13.59,7.41,100.7,NORMAL,Z2
1876,181,2756,1030,171,19.55,11.65,227.76,NORMAL,Z20
1877,151,2393,245,84,13.2,7.77,102.56,NORMAL,Z16
1878,61,2912,522,80,14.95,13.84,206.91,NORMAL,Z19
1879,10,74,590,59,7.15,10.76,76.93,NORMAL,Z6
1880,43,3888,980,68,9.86,9.83,96.92,NORMAL,Z7
1881,144,4560,603,32,4.8,6.3,30.24,NORMAL,Z18
1882,166,4716,282,74,15.5,7.03,108.97,FAST,Z17
1883,69,1402,52,53,12.22,7.9,96.54,FAST,Z15
1884,114,299,1137,25,5.62,10.36,58.22,NORMAL,Z10
1885,128,427,1244,168,24.42,8.99,219.54,NORMAL,Z16
1886,133,4390,1118,135,19.12,9.51,181.83,NORMAL,Z2
1887,2,2958,14,170,26.99,8.4,226.72,FAST,Z9
1888,106,856,494,137,32.32,13.81,446.34,NORMAL,Z18
1889,101,2798,257,163,20.23,7.36,148.89,FAST,Z15
1890,160,4766,285,46,10.37,6.78,70.31,FAST,Z17
1891,185,1998,1320,167,30.27,7.91,239.44,FAST,Z15
1892,151,534,576,57,5.82,10.43,60.7,NORMAL,Z4
1893,125,1907,463,144,30.96,13.3,411.77,NORMAL,Z17
1894,28,221,1340,153,33.27,6.84,227.57,NORMAL,Z8
1895,87,1992,304,91,13.46,9.71,130.7,FAST,Z3
1896,198,2380,211,166,36.6,8.82,322.81,NORMAL,Z20
1897,62,1730,1019,22,3.45,8.51,29.36,FAST,Z20
1898,115,3525,574,42,6.04,9.03,54.54,FAST,Z7
1899,23,4868,1246,80,12.76,7.18,91.62,NORMAL,Z5
1900,55,2437,626,179,26.87,7.48,200.99,NORMAL,Z1
1901,165,4001,1231,61,10.68,9.91,105.84,NORMAL,Z2
1902,97,1391,280,47,10.88,7.55,82.14,NORMAL,Z5
1903,123,2298,1064,89,20.98,11.62,243.79,NORMAL,Z3
1904,119,169,512,139,21.52,9.21,198.2,NORMAL,Z7
1905,182,2926,1416,63,9.7,6.61,64.12,NORMAL,Z7
1906,1,885,604,30,4.5,6.77,30.46,NORMAL,Z19
1907,74,1027,1048,43,5.24,9.45,49.52,NORMAL,Z8
1908,81,4199,911,41,4.61,7.88,36.33,NORMAL,Z6
1909,58,2932,332,175,18.2,8.53,155.25,FAST,Z1
1910,73,3470,96,76,10.45,7.03,73.46,NORMAL,Z17
1911,62,4588,611,100,20.95,8.66,181.43,FAST,Z17
1912,139,3557,623,77,12.25,8.57,104.98,FAST,Z3
1913,60,2557,683,97,17.55,8.13,142.68,FAST,Z2
1914,193,3000,1073,34,4.71,10.47,49.31,FAST,Z7
1915,6,1501,323,89,17.54,7.02,123.13,FAST,Z20
1916,25,3952,1218,30,5.34,6.43,34.34,FAST,Z8
1917,81,2477,802,113,13.59,9.27,125.98,NORMAL,Z8
1918,117,1969,698,64,7.87,7.76,61.07,NORMAL,Z7
1919,60,4486,587,180,22.01,9.29,204.47,FAST,Z7
1920,83,2455,111,83,8.33,9.31,77.55,FAST,Z5
1921,116,4798,216,68,7.17,6.31,45.24,NORMAL,Z7
1922,98,1410,399,79,19.49,6.68,130.19,FAST,Z11
1923,59,1197,1301,168,33.91,6.58,223.13,FAST,Z7
1924,22,351,574,59,7.83,10.76,84.25,FAST,Z17
1925,51,3566,957,28,3.44,7.03,24.18,FAST,Z13
1926,9,4390,630,104,25.0,6.08,152.0,NORMAL,Z16
1927,21,3763,1001,67,15.61,9.01,140.65,NORMAL,Z11
1928,8,4660,979,104,10.8,8.05,86.94,NORMAL,Z6
1929,171,1027,276,169,38.99,8.43,328.69,FAST,Z3
1930,126,4493,792,152,27.08,9.6,259.97,FAST,Z5
1931,80,1721,1374,90,18.99,8.09,153.63,FAST,Z15
1932,176,4566,698,130,31.63,9.75,308.39,FAST,Z20
1933,34,997,808,54,9.61,6.16,59.2,NORMAL,Z18
1934,95,1297,1437,35,5.86,9.66,56.61,NORMAL,Z18
1935,23,1933,537,170,27.97,11.79,329.77,FAST,Z6
1936,171,3704,53,27,3.57,9.42,33.63,NORMAL,Z2
1937,176,3818,28,21,2.26,6.61,14.94,FAST,Z15
1938,182,444,313,168,22.83,7.11,162.32,FAST,Z19
1939,61,4796,320,152,23.26,9.12,212.13,FAST,Z6
1940,48,4921,764,56,5.73,8.33,47.73,FAST,Z12
1941,35,1176,589,156,28.05,13.21,370.54,FAST,Z12
1942,173,3232,102,15,1.63,6.03,9.83,FAST,Z13
1943,128,1440,747,62,10.43,7.95,82.92,NORMAL,Z14
1944,194,4769,241,146,22.65,6.08,137.71,FAST,Z4
1945,8,3599,1376,22,2.93,8.32,24.38,NORMAL,Z16
1946,144,483,188,136,19.07,6.18,117.85,NORMAL,Z3
1947,122,4778,918,75,7.82,8.5,66.47,FAST,Z17
1948,109,1574,139,81,16.64,6.77,112.65,FAST,Z15
1949,106,58,495,105,11.93,10.6,126.46,FAST,Z5
1950,131,3706,570,21,2.22,10.84,24.06,FAST,Z3
1951,62,4565,564,171,17.14,13.66,234.13,NORMAL,Z10
1952,58,4187,1197,175,22.33,13.67,305.25,FAST,Z16
1953,134,4192,819,107,14.1,9.88,139.31,FAST,Z1
1954,114,2276,25,128,20.59,6.64,136.72,FAST,Z1
1955,117,455,359,99,16.68,7.9,131.77,FAST,Z5
1956,39,4029,496,99,9.93,10.64,105.66,NORMAL,Z8
1957,96,2706,790,48,10.34,9.99,103.3,NORMAL,Z6
1958,15,3349,981,152,18.69,8.12,151.76,FAST,Z15
1959,95,2343,1381,74,15.86,8.04,127.51,NORMAL,Z20
1960,182,344,1020,154,28.02,11.33,317.47,FAST,Z4
1961,126,3703,616,112,26.27,6.8,178.64,NORMAL,Z17
1962,125,1890,918,132,23.29,6.04,140.67,FAST,Z18
1963,182,4862,925,47,6.74,9.23,62.21,NORMAL,Z6
1964,5,390,388,31,5.17,8.88,45.91,NORMAL,Z18
1965,47,2003,530,161,30.31,11.82,358.26,FAST,Z18
1966,70,4488,656,80,16.6,8.37,138.94,FAST,Z17
1967,180,3092,247,160,27.21,8.46,230.2,FAST,Z5
1968,45,3536,889,66,12.96,6.32,81.91,NORMAL,Z9
1969,17,4469,218,153,16.69,7.47,124.67,NORMAL,Z18
1970,103,1980,122,167,29.35,6.26,183.73,FAST,Z9
1971,54,4409,1378,65,13.68,7.34,100.41,NORMAL,Z8
1972,113,773,1432,137,18.03,7.31,131.8,NORMAL,Z4
1973,66,950,900,26,6.39,7.94,50.74,NORMAL,Z15
1974,91,4991,47,86,20.93,7.18,150.28,FAST,Z6
1975,35,3467,850,80,18.32,8.06,147.66,NORMAL,Z20
1976,31,4540,1167,177,22.91,10.88,249.26,FAST,Z3
1977,141,861,582,24,3.24,13.57,43.97,NORMAL,Z9
1978,40,2573,820,123,27.44,6.02,165.19,NORMAL,Z3
1979,62,2936,1176,70,7.57,10.43,78.96,FAST,Z12
1980,171,2571,947,52,11.94,6.29,75.1,FAST,Z6
1981,155,4823,1334,65,9.94,7.6,75.54,FAST,Z16
1982,33,1457,845,100,16.68,6.55,109.25,NORMAL,Z4
1983,129,2745,901,61,10.77,6.33,68.17,NORMAL,Z6
1984,160,2525,838,83,16.25,9.94,161.53,NORMAL,Z17
1985,155,416,1111,107,14.09,11.35,159.92,FAST,Z1
1986,136,4975,293,118,13.68,6.7,91.66,NORMAL,Z13
1987,90,4133,466,69,7.55,13.61,102.76,NORMAL,Z16
1988,51,4494,216,143,28.21,8.08,227.94,FAST,Z13
1989,6,2481,524,59,11.01,9.64,106.14,NORMAL,Z14
1990,172,3578,542,71,9.55,9.58,91.49,FAST,Z8
1991,14,1938,733,44,7.77,9.12,70.86,NORMAL,Z18
1992,91,4064,319,126,28.16,9.12,256.82,FAST,Z5
1993,178,4092,495,17,4.09,10.76,44.01,FAST,Z16
1994,115,624,1357,165,28.88,6.23,179.92,FAST,Z11
1995,192,3966,1011,176,31.2,8.51,265.51,FAST,Z4
1996,160,2991,1382,113,23.13,7.49,173.24,NORMAL,Z4
1997,8,377,1191,64,7.77,12.0,93.24,NORMAL,Z6
1998,109,4222,784,165,17.11,7.36,125.93,NORMAL,Z1
1999,127,2333,730,121,13.02,9.15,119.13,FAST,Z12
2000,29,4509,760,139,29.57,7.92,234.19,FAST,Z1
2001,110,1179,897,126,19.19,6.32,121.28,NORMAL,Z3
2002,89,3236,1125,30,4.5,10.07,45.31,FAST,Z7
2003,22,3064,260,59,8.81,6.98,61.49,FAST,Z10
2004,166,3478,1431,162,25.09,9.91,248.64,FAST,Z4
2005,184,2078,1211,129,15.4,9.48,145.99,FAST,Z12
2006,77,1538,1373,118,16.31,9.62,156.9,FAST,Z11
2007,84,1982,1345,84,10.26,6.27,64.33,NORMAL,Z1
2008,118,689,1035,98,19.04,11.0,209.44,NORMAL,Z6
2009,61,4798,733,26,3.54,7.99,28.28,FAST,Z1
2010,122,76,646,169,19.07,7.0,133.49,NORMAL,Z20
2011,12,2226,382,162,32.92,8.51,280.15,NORMAL,Z17
2012,78,4694,356,17,4.1,6.6,27.06,FAST,Z10
2013,67,804,757,162,19.85,6.32,125.45,FAST,Z8
2014,113,62,420,42,7.12,9.13,65.01,NORMAL,Z12
2015,196,433,610,150,35.02,8.4,294.17,NORMAL,Z12
2016,47,1528,144,161,31.84,9.44,300.57,NORMAL,Z7
2017,159,1980,795,123,23.74,9.7,230.28,FAST,Z12
2018,142,2504,770,126,18.97,7.63,144.74,FAST,Z11
2019,66,4477,777,101,10.62,9.05,96.11,FAST,Z2
2020,169,2971,860,83,12.26,8.55,104.82,FAST,Z16
2021,94,1168,1188,96,19.36,9.51,184.11,FAST,Z14
2022,195,1245,150,30,4.61,6.96,32.09,FAST,Z9
2023,90,3014,425,38,7.09,13.07,92.67,FAST,Z6
2024,117,2307,1421,26,3.74,7.93,29.66,FAST,Z1
2025,197,4916,307,56,8.88,8.69,77.17,FAST,Z8
2026,110,2817,1374,153,31.25,7.67,239.69,FAST,Z10
2027,155,2074,3,176,17.72,7.24,128.29,FAST,Z10
2028,175,3488,578,157,23.31,11.94,278.32,FAST,Z11
2029,198,604,279,113,17.05,9.26,157.88,NORMAL,Z10
2030,36,3990,1154,160,33.48,10.21,341.83,NORMAL,Z18
2031,183,2499,1246,146,35.89,6.3,226.11,FAST,Z17
2032,121,2235,89,53,11.53,8.48,97.77,FAST,Z14
2033,23,4206,665,150,33.58,8.05,270.32,NORMAL,Z12
2034,69,3836,1156,68,9.72,13.75,133.65,FAST,Z13
2035,172,2359,1061,169,17.09,13.46,230.03,FAST,Z12
2036,191,3947,498,122,18.3,9.48,173.48,FAST,Z1
2037,49,4373,990,117,22.96,6.38,146.48,NORMAL,Z18
2038,200,1898,754,82,10.2,9.13,93.13,FAST,Z7
2039,46,945,1252,55,5.78,7.77,44.91,FAST,Z17
2040,158,1737,1250,142,19.2,8.79,168.77,FAST,Z12
2041,89,194,1271,76,13.14,7.29,95.79,FAST,Z5
2042,58,4555,704,78,16.05,9.38,150.55,NORMAL,Z16
2043,194,4812,816,164,35.0,7.57,264.95,FAST,Z2
2044,117,3330,1017,166,35.83,7.45,266.93,FAST,Z16
2045,81,1141,1214,58,6.43,9.99,64.24,NORMAL,Z16
2046,167,1833,804,80,11.99,8.45,101.32,NORMAL,Z10
2047,188,716,66,61,7.3,7.35,53.65,NORMAL,Z8
2048,158,1888,581,19,2.19,12.28,26.89,FAST,Z17
2049,26,1553,299,15,2.33,6.43,14.98,FAST,Z1
2050,53,939,935,131,27.73,8.78,243.47,FAST,Z6
2051,25,1280,1386,99,11.24,8.43,94.75,FAST,Z8
2052,159,817,499,34,6.45,12.08,77.92,NORMAL,Z15
2053,116,612,719,154,33.56,8.91,299.02,NORMAL,Z11
2054,23,2020,711,91,19.29,9.99,192.71,FAST,Z5
2055,24,319,1418,173,17.31,8.15,141.08,FAST,Z1
2056,151,2786,426,113,16.98,12.45,211.4,FAST,Z12
2057,189,2737,328,54,9.58,6.35,60.83,NORMAL,Z14
2058,75,680,1403,148,22.64,9.63,218.02,NORMAL,Z13
2059,17,2312,944,109,12.21,7.9,96.46,NORMAL,Z9
2060,23,618,1083,103,10.33,12.77,131.91,FAST,Z11
2061,164,1626,898,86,9.1,6.87,62.52,NORMAL,Z17
2062,35,2804,1070,150,29.96,13.15,393.97,FAST,Z2
2063,197,2718,1318,21,3.62,6.47,23.42,FAST,Z18
2064,133,3339,833,164,19.6,7.76,152.1,FAST,Z11
2065,166,4088,45,96,13.05,7.53,98.27,NORMAL,Z6
2066,104,2259,1410,33,3.51,9.95,34.92,NORMAL,Z14
2067,34,4546,1171,20,2.05,11.6,23.78,FAST,Z17
2068,175,3243,875,61,6.5,7.14,46.41,NORMAL,Z11
2069,4,4586,1288,60,9.61,9.84,94.56,FAST,Z17
2070,182,333,950,120,18.95,8.56,162.21,FAST,Z9
2071,182,2419,608,89,12.8,6.94,88.83,NORMAL,Z8
2072,124,2538,928,17,2.17,9.33,20.25,NORMAL,Z5
2073,16,4424,585,35,4.37,11.77,51.43,NORMAL,Z9
2074,20,3547,1181,159,23.45,9.28,217.62,NORMAL,Z19
2075,101,608,249,23,2.96,8.06,23.86,FAST,Z16
2076,197,442,1353,134,21.36,6.87,146.74,NORMAL,Z1
2077,173,3918,732,74,13.51,7.09,95.79,NORMAL,Z14
2078,9,4733,1150,73,16.85,12.67,213.49,NORMAL,Z14
2079,119,1320,483,17,3.72,13.26,49.33,FAST,Z18
2080,181,4814,876,154,21.32,7.75,165.23,NORMAL,Z19
2081,125,2324,605,87,17.19,6.0,103.14,NORMAL,Z5
2082,101,1689,1031,87,11.93,10.78,128.61,NORMAL,Z17
2083,184,1056,662,114,21.97,8.69,190.92,NORMAL,Z14
2084,121,1564,757,48,4.9,8.7,42.63,FAST,Z4
2085,101,1290,882,67,7.87,8.7,68.47,FAST,Z19
2086,22,1787,1221,46,10.86,9.47,102.84,NORMAL,Z14
2087,199,2289,152,173,25.73,7.98,205.33,FAST,Z11
2088,189,2111,1046,58,13.42,9.5,127.49,FAST,Z14
2089,177,3972,181,15,3.53,6.05,21.36,FAST,Z14
2090,81,842,960,84,9.17,7.74,70.98,NORMAL,Z12
2091,111,3441,478,39,8.25,13.13,108.32,NORMAL,Z14
2092,195,2600,795,144,16.24,7.66,124.4,NORMAL,Z16
2093,178,382,1047,38,7.75,10.17,78.82,NORMAL,Z14
2094,182,3426,945,44,6.43,8.88,57.1,NORMAL,Z4
2095,178,231,1325,54,11.57,10.0,115.7,NORMAL,Z11
2096,104,438,865,175,35.09,7.8,273.7,FAST,Z12
2097,19,1703,1327,49,5.5,7.34,40.37,NORMAL,Z18
2098,44,4180,423,59,13.59,12.78,173.68,FAST,Z16
2099,54,2497,561,154,16.04,9.02,144.68,NORMAL,Z15
2100,49,3128,49,53,6.21,7.88,48.93,NORMAL,Z9
2101,178,3164,1111,132,19.78,10.25,202.75,NORMAL,Z14
2102,166,2352,389,95,10.68,9.15,97.72,FAST,Z15
2103,102,4356,453,180,20.97,13.63,285.82,FAST,Z11
2104,184,3791,1059,22,2.96,12.05,35.67,FAST,Z10
2105,16,1870,1013,173,32.02,6.55,209.73,NORMAL,Z1
2106,132,128,731,27,3.59,8.59,30.84,FAST,Z4
2107,21,1080,41,64,12.85,9.7,124.64,FAST,Z16
2108,131,4616,166,116,14.92,9.36,139.65,NORMAL,Z14
2109,5,2923,679,63,9.8,8.01,78.5,NORMAL,Z12
2110,10,4310,809,108,16.57,7.33,121.46,FAST,Z12
2111,63,108,461,36,5.71,12.38,70.69,FAST,Z17
2112,136,4776,1059,138,15.54,9.23,143.43,NORMAL,Z15
2113,51,3844,101,84,11.84,9.75,115.44,FAST,Z10
2114,40,2199,252,71,9.48,9.41,89.21,FAST,Z5
2115,8,4272,599,100,12.76,12.11,154.52,NORMAL,Z3
2116,139,776,198,64,11.33,6.31,71.49,FAST,Z5
2117,44,770,524,164,26.43,11.48,303.42,FAST,Z2
2118,6,907,567,166,19.15,12.7,243.2,FAST,Z19
2119,26,2779,206,143,16.47,8.12,133.74,FAST,Z13
2120,111,2380,815,18,2.66,8.42,22.4,FAST,Z4
2121,67,3716,756,66,7.95,7.71,61.29,NORMAL,Z11
2122,131,4396,171,73,8.8,7.78,68.46,FAST,Z8
2123,78,4920,328,174,22.08,9.06,200.04,NORMAL,Z2
2124,109,1165,125,42,7.05,9.81,69.16,NORMAL,Z11
2125,2,468,959,32,7.57,7.85,59.42,FAST,Z11
2126,106,2052,957,53,5.84,9.54,55.71,NORMAL,Z11
2127,15,361,562,162,36.43,11.4,415.3,NORMAL,Z16
2128,2,1608,47,179,24.34,6.71,163.32,FAST,Z17
2129,171,1636,462,114,20.62,13.23,272.8,NORMAL,Z11
2130,128,3772,1295,147,16.64,7.78,129.46,FAST,Z19
2131,51,2386,1250,142,16.56,6.75,111.78,FAST,Z20
2132,24,2327,1413,105,11.32,6.37,72.11,NORMAL,Z5
2133,67,4341,76,42,4.75,7.24,34.39,NORMAL,Z13
2134,76,3175,616,68,7.76,7.5,58.2,NORMAL,Z15
2135,118,3231,150,15,1.88,7.37,13.86,FAST,Z14
2136,153,238,397,139,25.07,7.62,191.03,FAST,Z11
2137,123,1849,972,47,6.12,7.69,47.06,NORMAL,Z5
2138,61,2088,1420,98,21.0,8.68,182.28,FAST,Z19
2139,48,3722,1028,54,8.0,10.12,80.96,FAST,Z14
2140,129,4000,1224,96,12.59,8.05,101.35,FAST,Z3
2141,174,2011,18,165,32.5,6.06,196.95,NORMAL,Z19
2142,144,609,809,93,11.71,9.57,112.06,FAST,Z5
2143,21,3954,557,28,5.43,13.0,70.59,NORMAL,Z16
2144,34,655,1046,84,12.76,10.48,133.72,NORMAL,Z1
2145,36,730,376,170,23.72,8.87,210.4,NORMAL,Z17
2146,116,1458,659,173,22.55,6.43,145.0,NORMAL,Z8
2147,109,2848,310,73,7.77,6.87,53.38,NORMAL,Z20
2148,51,4075,194,160,16.26,6.87,111.71,FAST,Z14
2149,89,1138,1306,61,7.65,7.78,59.52,FAST,Z4
2150,34,3280,1271,76,10.63,6.53,69.41,NORMAL,Z18
2151,149,4205,1232,176,23.13,6.87,158.9,FAST,Z14
2152,176,749,819,47,8.09,8.93,72.24,NORMAL,Z2
2153,190,3415,897,69,9.6,9.83,94.37,NORMAL,Z6
2154,6,4708,143,26,4.42,6.43,28.42,NORMAL,Z2
2155,90,2902,655,117,22.93,8.87,203.39,NORMAL,Z1
2156,48,4870,1407,18,2.52,7.31,18.42,FAST,Z5
2157,112,1889,702,121,14.29,9.32,133.18,FAST,Z10
2158,39,2979,1209,88,19.56,8.84,172.91,NORMAL,Z4
2159,32,1492,1399,159,18.97,7.69,145.88,NORMAL,Z17
2160,29,1679,53,41,4.54,7.55,34.28,NORMAL,Z10
2161,150,4204,1327,170,42.17,6.71,282.96,FAST,Z11
2162,14,4180,353,127,14.13,9.39,132.68,FAST,Z2
2163,103,2112,1405,167,17.49,8.76,153.21,FAST,Z2
2164,188,2208,973,69,11.01,9.46,104.15,NORMAL,Z2
2165,111,4992,1320,100,14.92,6.68,99.67,FAST,Z19
2166,196,205,467,81,10.35,12.04,124.61,FAST,Z20
2167,45,2964,23,136,13.99,6.33,88.56,NORMAL,Z10
2168,182,115,430,43,8.23,12.52,103.04,NORMAL,Z2
2169,13,1398,132,140,20.15,8.97,180.75,FAST,Z14
2170,68,899,565,88,9.65,9.38,90.52,FAST,Z17
2171,74,473,273,156,20.0,6.19,123.8,NORMAL,Z20
2172,140,582,256,133,14.35,9.33,133.89,NORMAL,Z1
2173,2,2108,637,85,11.08,9.8,108.58,NORMAL,Z6
2174,80,1902,673,122,18.06,9.86,178.07,NORMAL,Z7
2175,169,1264,854,142,19.15,6.84,130.99,NORMAL,Z8
2176,115,2936,1352,166,38.1,7.09,270.13,FAST,Z17
2177,1,4242,1365,129,22.49,8.47,190.49,NORMAL,Z3
2178,100,4989,475,20,2.3,9.96,22.91,FAST,Z11
2179,181,4280,887,136,15.13,7.32,110.75,NORMAL,Z19
2180,178,1882,876,49,7.67,9.8,75.17,NORMAL,Z9
2181,176,2204,155,95,12.27,6.26,76.81,NORMAL,Z14
2182,79,2725,242,164,17.86,8.46,151.1,FAST,Z13
2183,142,766,588,80,12.92,11.36,146.77,FAST,Z4
2184,113,2948,361,70,8.57,8.52,73.02,FAST,Z18
2185,37,3099,142,83,18.91,9.57,180.97,NORMAL,Z3
2186,186,242,122,174,21.03,9.44,198.52,FAST,Z19
2187,90,1828,931,76,10.5,8.31,87.26,FAST,Z17
2188,10,3917,143,144,19.39,9.51,184.4,FAST,Z13
2189,163,4046,551,163,30.32,12.16,368.69,FAST,Z6
2190,31,2831,34,124,13.69,7.27,99.53,NORMAL,Z20
2191,179,4020,668,167,41.5,7.45,309.18,FAST,Z16
2192,128,443,298,73,7.64,9.73,74.34,NORMAL,Z13
2193,123,4490,447,52,7.6,13.02,98.95,NORMAL,Z20
2194,199,2069,58,59,8.66,9.28,80.36,NORMAL,Z5
2195,136,13,678,70,15.25,6.1,93.02,NORMAL,Z16
2196,115,3771,210,40,4.48,7.55,33.82,NORMAL,Z16
2197,65,2587,962,71,9.92,6.02,59.72,FAST,Z20
2198,10,4376,1111,140,25.61,11.67,298.87,NORMAL,Z8
2199,77,82,219,166,17.55,6.85,120.22,NORMAL,Z19
2200,104,77,1004,102,18.15,6.57,119.25,FAST,Z13
2201,95,2893,475,164,22.39,13.98,313.01,NORMAL,Z16
2202,44,2870,695,33,6.0,9.3,55.8,NORMAL,Z15
2203,27,198,1289,36,3.77,7.98,30.08,FAST,Z13
2204,10,129,1297,20,2.19,8.17,17.89,FAST,Z10
2205,66,1841,645,17,4.15,6.98,28.97,NORMAL,Z12
2206,122,3403,21,54,8.05,7.03,56.59,NORMAL,Z11
2207,192,1604,738,81,17.69,8.53,150.9,NORMAL,Z3
2208,50,2876,225,97,14.01,6.94,97.23,NORMAL,Z14
2209,56,1727,1123,89,10.15,12.97,131.65,FAST,Z18
2210,123,1992,1265,18,2.05,6.6,13.53,NORMAL,Z14
2211,63,4971,1229,72,7.99,6.48,51.78,FAST,Z19
2212,80,3778,51,108,13.77,9.48,130.54,NORMAL,Z5
2213,83,2377,1379,67,6.86,9.62,65.99,FAST,Z14
2214,45,115,488,23,3.29,12.14,39.94,FAST,Z14
2215,184,1100,192,137,14.38,9.65,138.77,NORMAL,Z19
2216,73,4823,505,70,9.43,9.98,94.11,FAST,Z13
2217,73,2446,398,176,19.84,6.59,130.75,FAST,Z20
2218,178,2356,418,139,15.32,7.29,111.68,NORMAL,Z6
2219,198,3191,468,103,12.51,12.5,156.38,NORMAL,Z14
2220,71,2065,772,151,21.92,6.02,131.96,NORMAL,Z14
2221,2,3439,80,82,12.81,9.29,119.0,FAST,Z1
2222,18,2054,1371,140,30.02,6.85,205.64,FAST,Z10
2223,60,4470,696,72,8.27,8.48,70.13,FAST,Z14
2224,34,2562,725,59,8.29,7.97,66.07,NORMAL,Z15
2225,92,3893,1029,155,19.06,11.01,209.85,FAST,Z19
2226,125,3969,546,131,13.28,9.21,122.31,NORMAL,Z12
2227,135,4830,1073,94,12.96,10.31,133.62,NORMAL,Z3
2228,171,4574,1365,34,6.08,7.17,43.59,FAST,Z2
2229,73,3525,77,152,21.39,6.0,128.34,NORMAL,Z5
2230,183,2851,813,90,19.43,8.33,161.85,NORMAL,Z8
2231,99,877,1412,115,13.42,7.43,99.71,FAST,Z9
2232,74,441,1151,140,24.31,12.29,298.77,FAST,Z18
2233,32,2359,875,24,5.97,9.23,55.1,FAST,Z5
2234,130,1812,95,155,16.37,7.66,125.39,FAST,Z17
2235,53,4892,229,36,8.01,7.29,58.39,NORMAL,Z12
2236,64,595,99,82,8.49,9.43,80.06,NORMAL,Z9
