request_id,household_id,waste_type,zone,requested_time_min,assigned_truck_id,estimated_pickup_time_min,load_kg
3287,3035,PLASTIC,Z23,685,156,827,11.7
3288,2531,DRY,Z9,786,21,899,59.3
3289,4202,EWASTE,Z22,1067,182,1146,41.8
3290,7358,EWASTE,Z8,1125,41,1264,53.2
3291,4065,DRY,Z14,31,109,170,40.1
3292,4969,PLASTIC,Z22,496,27,675,42.9
3293,2152,DRY,Z16,1096,173,1195,14.2
3294,7758,DRY,Z21,551,80,597,45.3
3295,1487,WET,Z16,144,83,320,40.7
3296,6142,WET,Z8,225,50,389,27.0
3297,7463,DRY,Z13,1427,4,1450,49.7
3298,445,EWASTE,Z3,824,192,937,20.1
3299,3384,EWASTE,Z10,568,161,625,37.4
3300,2114,EWASTE,Z18,147,88,202,29.5
3301,2309,EWASTE,Z25,656,128,809,7.2
3302,6892,WET,Z3,485,120,622,55.2
3303,1361,WET,Z19,547,1,639,27.9
3304,6968,WET,Z17,1148,126,1255,13.8
3305,840,WET,Z8,544,180,658,57.5
3306,6706,DRY,Z15,1304,60,1428,12.9
3307,4823,DRY,Z10,265,155,335,52.5
3308,2007,DRY,Z1,322,82,464,55.5
3309,2255,EWASTE,Z25,865,80,956,11.8
3310,1513,PLASTIC,Z5,1109,198,1217,11.1
3311,4201,WET,Z18,1100,7,1181,42.3
3312,3482,EWASTE,Z12,28,8,144,34.0
3313,6395,DRY,Z19,608,102,691,7.8
3314,210,EWASTE,Z11,47,48,169,34.4
3315,5639,PLASTIC,Z22,552,175,669,30.8
3316,3872,PLASTIC,Z18,504,63,569,14.7
3317,3914,EWASTE,Z4,566,176,592,8.0
3318,164,WET,Z9,206,110,360,25.3
3319,677,PLASTIC,Z21,470,192,636,55.8
3320,4092,DRY,Z5,1194,45,1214,22.0
3321,2338,DRY,Z10,426,2,449,26.5
3322,4824,DRY,Z23,1391,85,1436,43.8
3323,896,EWASTE,Z17,779,178,874,15.2
3324,2856,EWASTE,Z23,1328,149,1408,14.5
3325,5925,WET,Z8,619,86,691,54.5
3326,6622,DRY,Z3,1342,96,1509,49.1
3327,3846,DRY,Z25,488,120,652,54.7
3328,7175,DRY,Z13,743,172,808,16.3
3329,4353,DRY,Z9,840,116,1010,21.8
3330,3488,WET,Z20,88,27,185,19.3
3331,7590,PLASTIC,Z8,579,91,676,34.6
3332,2850,DRY,Z13,789,107,802,24.3
3333,202,EWASTE,Z12,276,138,357,55.6
3334,1914,DRY,Z24,701,159,844,55.2
3335,5721,DRY,Z13,1348,95,1454,45.8
3336,7084,EWASTE,Z4,488,7,621,36.8
3337,1981,EWASTE,Z20,527,123,573,32.4
3338,3231,WET,Z18,604,87,645,38.7
3339,7906,PLASTIC,Z17,1023,1,1183,34.2
3340,2527,DRY,Z14,791,94,828,35.9
3341,7439,EWASTE,Z13,376,151,431,4.3
3342,7794,PLASTIC,Z20,1383,171,1451,44.1
3343,6342,EWASTE,Z5,1304,147,1429,31.6
3344,554,EWASTE,Z10,1025,196,1133,46.2
3345,1742,DRY,Z21,1005,47,1174,29.3
3346,3237,EWASTE,Z3,746,192,823,7.3
3347,4613,PLASTIC,Z23,828,1,943,7.0
3348,3221,WET,Z16,267,199,343,22.7
3349,1257,EWASTE,Z19,63,37,128,44.9
3350,453,EWASTE,Z20,605,104,696,25.7
3351,6922,EWASTE,Z3,1437,89,1481,44.2
3352,5485,WET,Z22,43,166,66,25.5
3353,7276,EWASTE,Z11,958,156,1082,9.6
3354,7682,WET,Z8,642,34,700,42.4
3355,92,PLASTIC,Z15,532,62,668,29.9
3356,6010,DRY,Z17,446,44,471,5.7
3357,1030,DRY,Z14,918,179,963,55.6
3358,1161,DRY,Z3,796,193,950,27.9
3359,3399,WET,Z20,1344,199,1393,4.3
3360,3166,EWASTE,Z25,199,22,379,17.7
3361,7805,PLASTIC,Z13,824,111,984,9.6
3362,4249,DRY,Z6,1234,62,1353,59.4
3363,7198,PLASTIC,Z16,162,129,282,27.4
3364,6533,EWASTE,Z14,789,182,845,22.5
3365,757,PLASTIC,Z13,32,51,171,18.3
3366,5552,EWASTE,Z4,1028,59,1080,2.8
3367,490,WET,Z2,1174,83,1301,20.6
3368,475,WET,Z4,1356,112,1418,6.8
3369,5448,PLASTIC,Z18,744,27,808,38.6
3370,1499,PLASTIC,Z21,919,40,1022,14.4
3371,5800,WET,Z10,496,19,568,45.7
3372,1426,EWASTE,Z5,757,79,803,45.2
3373,6558,PLASTIC,Z6,722,188,765,53.1
3374,3118,PLASTIC,Z23,142,11,318,20.5
3375,3935,PLASTIC,Z6,841,4,855,47.9
3376,114,PLASTIC,Z22,976,186,1132,47.2
3377,6884,PLASTIC,Z11,270,21,299,8.6
3378,2678,EWASTE,Z2,1106,15,1194,19.8
3379,2774,EWASTE,Z2,6,59,29,46.2
3380,3647,WET,Z4,870,145,892,40.9
3381,7430,PLASTIC,Z24,1325,168,1446,42.9
3382,1266,PLASTIC,Z24,273,15,339,36.7
3383,3151,PLASTIC,Z11,1086,90,1128,59.1
3384,577,DRY,Z4,653,138,664,50.3
3385,5590,DRY,Z6,898,120,976,47.6
3386,617,DRY,Z4,902,21,1062,17.9
3387,4476,DRY,Z7,1180,95,1217,12.1
3388,4364,DRY,Z12,926,26,981,24.1
3389,3865,DRY,Z10,554,149,695,7.3
3390,5695,PLASTIC,Z12,264,44,390,51.8
3391,5591,DRY,Z25,690,129,861,10.6
3392,4538,DRY,Z21,1011,75,1113,44.9
3393,737,PLASTIC,Z17,625,199,732,17.4
3394,5462,DRY,Z18,833,20,864,6.3
3395,6486,EWASTE,Z15,528,95,644,8.5
3396,2514,PLASTIC,Z21,304,54,319,4.8
3397,778,EWASTE,Z20,1217,66,1375,7.9
3398,1662,WET,Z10,820,77,832,56.2
3399,2213,WET,Z4,102,3,254,12.4
3400,134,EWASTE,Z15,852,51,873,31.8
3401,6,PLASTIC,Z15,1172,131,1218,29.5
3402,1551,DRY,Z4,1074,146,1103,42.2
3403,2291,DRY,Z15,1334,133,1445,33.7
3404,138,WET,Z18,543,80,626,56.4
3405,210,DRY,Z14,261,29,429,35.8
3406,1698,EWASTE,Z17,1261,28,1360,15.2
3407,1445,PLASTIC,Z7,391,175,463,57.1
3408,3098,DRY,Z13,162,55,319,45.2
3409,2075,DRY,Z2,1273,82,1390,28.7
3410,6484,WET,Z15,1099,169,1252,51.0
3411,1332,EWASTE,Z5,1430,68,1505,34.1
3412,5353,PLASTIC,Z6,1065,194,1187,43.5
3413,7461,PLASTIC,Z25,531,23,601,5.6
3414,3216,DRY,Z18,1411,60,1514,15.1
3415,5936,WET,Z14,649,33,684,54.7
3416,2708,DRY,Z24,126,60,149,50.7
3417,7061,EWASTE,Z7,599,68,680,47.0
3418,2964,EWASTE,Z10,1304,116,1344,7.1
3419,2850,WET,Z1,1029,90,1089,58.9
3420,6962,DRY,Z3,144,174,254,4.5
3421,3618,EWASTE,Z17,783,85,958,27.5
3422,4943,DRY,Z11,876,163,1033,6.4
3423,6523,DRY,Z2,146,159,239,45.0
3424,524,DRY,Z6,94,148,132,15.4
3425,7016,DRY,Z23,1288,191,1398,24.5
3426,3667,PLASTIC,Z18,463,186,606,43.0
3427,2478,WET,Z10,149,20,320,50.9
3428,2742,EWASTE,Z9,784,119,842,48.7
3429,2687,PLASTIC,Z25,78,189,141,24.1
3430,4631,DRY,Z5,174,27,224,10.5
3431,2905,DRY,Z19,592,164,633,30.5
3432,1128,DRY,Z7,1101,161,1237,18.1
3433,3961,PLASTIC,Z12,69,198,193,39.8
3434,3940,EWASTE,Z5,1355,43,1384,8.8
3435,1032,PLASTIC,Z9,1281,15,1416,26.5
3436,648,PLASTIC,Z6,1049,105,1130,30.4
3437,4946,EWASTE,Z23,733,160,757,57.5
3438,35,PLASTIC,Z6,381,27,395,17.0
3439,7777,PLASTIC,Z6,1433,160,1598,29.0
3440,1323,WET,Z5,825,89,875,47.5
3441,3578,DRY,Z5,311,41,339,19.0
3442,1698,DRY,Z1,419,18,549,43.7
3443,1382,PLASTIC,Z9,7,162,145,25.5
3444,1651,PLASTIC,Z12,677,155,750,31.0
3445,3071,EWASTE,Z1,15,67,147,30.1
3446,7933,DRY,Z4,653,115,695,12.0
3447,5821,WET,Z7,151,84,207,11.3
3448,5074,WET,Z1,1115,199,1272,38.3
3449,7828,EWASTE,Z1,660,136,775,8.6
3450,6759,PLASTIC,Z4,925,54,1056,50.0
3451,4271,DRY,Z8,668,8,764,9.2
3452,2554,PLASTIC,Z7,98,141,110,13.4
3453,735,PLASTIC,Z17,868,165,1027,47.2
3454,4019,DRY,Z13,564,111,740,21.8
3455,4170,DRY,Z11,505,193,636,55.9
3456,7745,PLASTIC,Z6,334,105,369,30.6
3457,1571,WET,Z11,1388,196,1505,15.2
3458,4737,EWASTE,Z11,1394,11,1504,45.1
3459,7856,PLASTIC,Z18,1140,52,1187,49.6
3460,6449,DRY,Z23,84,146,220,8.7
3461,2364,EWASTE,Z5,405,164,556,34.1
3462,5071,PLASTIC,Z18,400,14,467,17.3
3463,7987,EWASTE,Z8,1097,22,1228,13.6
3464,4099,WET,Z3,1002,105,1150,49.7
3465,7069,PLASTIC,Z2,186,26,323,35.9
3466,4707,WET,Z19,24,60,58,36.4
3467,1697,DRY,Z21,1118,37,1130,35.5
3468,1926,WET,Z14,215,79,339,31.5
3469,3579,PLASTIC,Z1,1064,70,1093,16.3
3470,3999,PLASTIC,Z21,594,144,767,32.1
3471,2227,DRY,Z20,719,197,806,22.3
3472,3101,PLASTIC,Z17,846,171,1023,39.5
3473,2682,DRY,Z11,813,33,841,36.8
3474,7635,DRY,Z2,1206,167,1341,20.8
3475,4569,PLASTIC,Z23,356,67,461,31.3
3476,1018,DRY,Z3,1324,51,1380,56.8
3477,2582,PLASTIC,Z24,1266,192,1333,25.1
3478,6042,PLASTIC,Z15,1298,65,1464,4.4
3479,7067,WET,Z16,426,37,440,49.5
3480,4344,DRY,Z16,1377,183,1395,19.8
3481,470,DRY,Z6,0,122,143,58.3
3482,7132,DRY,Z22,807,54,855,32.2
3483,73,EWASTE,Z12,64,193,235,18.0
3484,3871,PLASTIC,Z2,691,194,739,21.5
3485,7093,EWASTE,Z9,878,175,910,26.3
3486,3497,EWASTE,Z13,1053,184,1086,58.0
3487,2441,WET,Z24,319,114,445,55.3
3488,3947,EWASTE,Z21,186,79,359,41.6
3489,7439,PLASTIC,Z11,762,102,915,54.1
3490,4745,WET,Z9,986,189,1007,23.0
3491,7560,DRY,Z23,741,125,896,31.4
3492,7690,EWASTE,Z7,1243,7,1318,40.6
3493,2771,EWASTE,Z4,505,117,561,9.2
3494,3383,PLASTIC,Z7,1037,99,1130,55.6
3495,7684,WET,Z13,74,62,204,55.9
3496,6592,PLASTIC,Z12,643,68,723,2.5
3497,137,WET,Z3,852,146,902,4.2
3498,7533,PLASTIC,Z8,859,166,943,48.2
3499,2701,PLASTIC,Z15,980,87,1121,31.3
3500,3805,WET,Z24,294,167,373,35.1
3501,7242,WET,Z19,1357,146,1412,3.8
3502,1689,WET,Z25,276,170,434,44.0
3503,6990,EWASTE,Z25,182,3,312,34.2
3504,106,DRY,Z13,710,98,752,21.2
3505,720,EWASTE,Z23,756,151,881,27.8
3506,659,DRY,Z15,64,11,139,49.9
3507,6641,EWASTE,Z17,152,106,294,51.8
3508,1821,WET,Z24,1004,128,1120,55.5
3509,7807,DRY,Z5,218,185,396,21.3
3510,4432,WET,Z12,1241,73,1375,37.0
3511,2124,WET,Z3,917,129,950,18.2
3512,2132,WET,Z1,247,26,338,18.7
3513,3163,WET,Z7,753,194,914,8.8
3514,7680,WET,Z7,225,162,257,54.0
3515,2673,PLASTIC,Z10,466,158,645,25.5
3516,2894,PLASTIC,Z16,796,31,955,57.9
3517,7044,WET,Z1,1044,191,1120,22.1
3518,6295,EWASTE,Z16,759,47,829,41.6
3519,6955,PLASTIC,Z5,1163,189,1262,11.0
3520,6190,PLASTIC,Z11,1185,152,1302,41.3
3521,7882,WET,Z20,552,145,706,31.6
3522,4847,WET,Z14,1392,160,1538,51.4
3523,7597,EWASTE,Z10,904,27,1053,8.2
3524,2713,EWASTE,Z25,1154,96,1245,47.7
3525,1128,PLASTIC,Z10,4,187,128,36.0
3526,1647,DRY,Z16,690,61,750,53.2
3527,2383,PLASTIC,Z16,497,172,652,27.5
3528,58,DRY,Z22,1170,19,1249,24.3
3529,2720,DRY,Z2,181,98,318,20.3
3530,2812,EWASTE,Z6,195,143,282,4.0
3531,3217,WET,Z4,431,63,500,13.4
3532,1807,PLASTIC,Z2,1419,66,1509,11.1
3533,2668,PLASTIC,Z6,1256,68,1361,3.9
3534,315,EWASTE,Z8,1161,158,1256,20.5
3535,753,DRY,Z15,699,93,847,15.1
3536,5859,WET,Z6,1262,99,1305,11.7
3537,6530,DRY,Z11,1274,14,1288,38.3
3538,2992,DRY,Z3,587,169,625,32.9
3539,566,EWASTE,Z1,814,167,991,17.2
3540,6336,DRY,Z8,631,130,800,4.7
3541,1567,WET,Z16,120,117,148,22.1
3542,6089,WET,Z11,443,3,535,38.4
3543,6565,EWASTE,Z1,187,115,229,49.9
3544,5303,PLASTIC,Z8,370,89,393,43.8
3545,3750,EWASTE,Z11,1198,173,1271,28.2
3546,6896,PLASTIC,Z21,884,48,934,17.3
3547,4962,PLASTIC,Z3,158,114,211,39.6
3548,3478,WET,Z22,805,118,867,18.3
3549,100,WET,Z4,1073,67,1167,25.5
3550,4786,DRY,Z9,211,4,362,12.8
3551,6338,WET,Z18,120,111,195,2.3
3552,7322,EWASTE,Z24,856,199,1025,15.8
3553,3129,DRY,Z4,373,83,430,49.9
3554,6556,DRY,Z1,596,68,628,52.3
3555,3458,DRY,Z16,511,71,661,6.2
3556,6111,WET,Z12,685,177,827,17.2
3557,4426,EWASTE,Z24,64,137,180,56.6
3558,7236,EWASTE,Z23,1225,108,1281,37.0
3559,7581,WET,Z15,98,181,275,22.5
3560,2743,WET,Z25,863,146,905,9.1
3561,7762,DRY,Z7,258,88,374,26.6
3562,654,EWASTE,Z22,484,39,525,3.8
3563,4817,PLASTIC,Z13,927,10,1095,34.2
3564,3704,WET,Z10,117,151,202,31.0
3565,5928,EWASTE,Z11,763,174,878,52.4
3566,6024,WET,Z21,163,180,332,30.2
3567,5685,EWASTE,Z18,1111,50,1140,14.9
3568,7534,EWASTE,Z16,214,57,383,54.2
3569,5493,PLASTIC,Z19,1264,184,1386,28.8
3570,329,WET,Z9,1127,146,1175,20.4
3571,2620,EWASTE,Z2,152,94,202,28.0
3572,365,WET,Z13,1323,42,1353,8.4
3573,3382,WET,Z15,46,186,203,26.6
3574,4251,EWASTE,Z25,121,146,138,42.7
3575,218,EWASTE,Z20,76,152,94,40.3
3576,846,PLASTIC,Z9,466,164,593,27.3
3577,1058,WET,Z12,836,45,991,34.6
3578,7248,DRY,Z18,644,185,784,19.2
3579,7900,WET,Z1,735,79,806,18.8
3580,6186,EWASTE,Z25,260,96,334,36.0
3581,7337,PLASTIC,Z14,335,23,458,44.0
3582,4963,DRY,Z15,776,170,874,53.0
3583,2115,DRY,Z21,785,92,903,34.5
3584,7371,PLASTIC,Z17,344,81,393,58.2
3585,6532,EWASTE,Z1,1172,198,1318,21.1
3586,6660,DRY,Z24,965,196,1085,41.8
3587,677,EWASTE,Z20,1383,82,1512,28.1
3588,6633,EWASTE,Z22,910,155,1026,5.8
3589,2879,DRY,Z3,438,191,553,17.8
3590,899,PLASTIC,Z5,266,176,290,17.9
3591,2095,EWASTE,Z25,1144,119,1241,53.3
3592,3598,PLASTIC,Z2,804,85,903,36.7
3593,933,DRY,Z23,524,164,608,57.8
3594,1703,EWASTE,Z24,1057,106,1156,38.8
3595,6935,EWASTE,Z1,91,190,230,25.8
3596,6340,PLASTIC,Z12,826,32,1004,52.8
3597,5106,DRY,Z5,710,29,833,20.2
3598,514,PLASTIC,Z10,1276,72,1372,15.8
3599,832,EWASTE,Z16,718,142,801,31.6
3600,631,WET,Z2,892,194,1037,51.3
3601,2321,WET,Z17,525,142,570,37.1
3602,4887,DRY,Z14,1194,50,1316,23.0
3603,245,DRY,Z3,325,27,419,34.3
3604,21,EWASTE,Z7,1324,16,1355,10.1
3605,2976,EWASTE,Z14,884,55,1027,12.8
3606,5433,DRY,Z10,780,121,938,4.4
3607,4070,PLASTIC,Z7,1252,41,1311,44.9
3608,2590,WET,Z21,990,22,1110,43.9
3609,6205,PLASTIC,Z6,937,11,1069,53.8
3610,7472,EWASTE,Z5,294,34,471,26.4
3611,1024,EWASTE,Z15,1102,82,1168,42.9
3612,2789,WET,Z17,1051,169,1154,54.6
3613,1432,EWASTE,Z13,1042,3,1076,11.8
3614,3274,EWASTE,Z17,554,187,644,22.5
3615,5815,DRY,Z9,1085,157,1232,30.8
3616,7503,PLASTIC,Z6,691,168,770,2.1
3617,4732,EWASTE,Z17,1358,192,1406,21.1
3618,7501,EWASTE,Z2,508,86,581,5.8
3619,4566,DRY,Z14,1318,129,1379,17.5
3620,5590,DRY,Z11,573,165,745,40.5
3621,7272,EWASTE,Z19,1259,14,1411,26.8
3622,472,WET,Z6,443,25,623,55.8
3623,461,PLASTIC,Z12,965,149,1144,53.5
3624,4593,DRY,Z1,845,136,887,58.9
3625,2214,DRY,Z4,1188,93,1269,9.9
3626,2080,DRY,Z14,332,79,434,49.9
3627,644,EWASTE,Z25,1416,184,1596,33.6
3628,1034,EWASTE,Z23,822,185,993,3.1
3629,1814,PLASTIC,Z22,26,142,138,51.9
3630,14,WET,Z13,582,156,599,6.7
3631,7506,PLASTIC,Z24,229,51,404,20.4
3632,5388,WET,Z25,1303,9,1431,41.0
3633,5099,WET,Z19,873,35,908,18.5
3634,4610,WET,Z13,770,5,875,12.5
3635,4770,DRY,Z17,1176,99,1230,10.8
3636,7697,WET,Z14,1403,174,1556,41.6
3637,5608,WET,Z2,98,135,240,9.0
3638,5369,DRY,Z18,1052,147,1087,16.4
3639,7803,EWASTE,Z22,871,172,979,10.3
3640,292,DRY,Z12,1217,93,1230,22.5
3641,2145,EWASTE,Z5,1259,161,1377,45.1
3642,6888,PLASTIC,Z11,433,107,452,9.8
3643,5826,PLASTIC,Z20,435,179,606,4.5
3644,2797,WET,Z3,275,12,415,41.4
3645,176,PLASTIC,Z12,1329,59,1368,15.3
3646,4149,PLASTIC,Z25,49,24,226,41.1
3647,5488,PLASTIC,Z15,699,176,742,17.4
3648,2980,DRY,Z20,549,4,608,29.4
3649,237,DRY,Z16,265,66,337,9.4
3650,145,PLASTIC,Z14,483,23,649,43.2
3651,4016,WET,Z14,398,38,505,45.1
3652,5978,EWASTE,Z17,471,99,492,57.6
3653,6012,DRY,Z15,1014,134,1142,11.4
3654,4121,WET,Z15,592,8,611,36.5
3655,1934,EWASTE,Z9,687,151,796,15.5
3656,5487,PLASTIC,Z11,565,126,593,6.0
3657,6808,EWASTE,Z5,409,19,558,13.3
3658,7794,PLASTIC,Z7,815,62,962,50.5
3659,6679,WET,Z14,232,63,274,44.3
3660,6637,PLASTIC,Z10,236,76,401,11.5
3661,3177,PLASTIC,Z8,849,133,1013,52.4
3662,6759,PLASTIC,Z24,1071,163,1174,45.4
3663,3149,EWASTE,Z7,948,82,1004,55.5
3664,2095,PLASTIC,Z7,71,52,222,36.9
3665,7296,WET,Z18,195,123,231,45.8
3666,2894,WET,Z19,846,44,1024,44.8
3667,5807,PLASTIC,Z18,149,9,188,34.5
3668,2472,WET,Z17,1202,28,1349,7.0
3669,7496,WET,Z11,245,24,404,54.1
3670,1315,PLASTIC,Z16,725,198,771,5.4
3671,1177,PLASTIC,Z24,1375,70,1417,59.2
3672,5151,DRY,Z7,218,149,308,5.6
3673,5322,EWASTE,Z14,342,27,422,42.7
3674,2367,DRY,Z23,134,86,250,28.4
3675,910,EWASTE,Z14,1358,117,1463,40.7
3676,2920,PLASTIC,Z19,1305,158,1378,55.4
3677,3542,DRY,Z20,17,3,75,39.2
3678,2759,WET,Z12,1056,123,1108,58.8
3679,4037,PLASTIC,Z21,122,96,299,24.9
3680,4273,DRY,Z11,583,132,705,25.3
3681,853,EWASTE,Z17,200,21,246,51.5
3682,199,EWASTE,Z10,1433,85,1600,3.3
3683,2171,DRY,Z25,1271,190,1283,42.3
3684,1614,PLASTIC,Z10,123,95,284,35.7
3685,1568,DRY,Z10,1284,120,1418,58.2
3686,3637,PLASTIC,Z22,470,4,559,30.8
3687,3374,PLASTIC,Z4,699,17,735,52.2
3688,4426,DRY,Z16,598,121,636,11.0
3689,7215,WET,Z17,390,69,525,39.8
3690,4872,PLASTIC,Z22,1015,65,1172,14.5
3691,2471,PLASTIC,Z20,139,145,250,26.7
3692,7871,DRY,Z14,733,146,870,52.7
3693,2312,DRY,Z6,62,100,97,31.7
3694,5644,DRY,Z8,643,22,743,49.7
3695,4272,EWASTE,Z20,1360,82,1540,11.4
3696,7832,DRY,Z20,710,143,724,19.5
3697,7973,DRY,Z5,688,66,776,53.5
3698,5538,EWASTE,Z17,1292,59,1421,12.7
3699,381,PLASTIC,Z8,1275,88,1308,47.7
3700,7775,WET,Z7,520,68,563,49.8
3701,2696,DRY,Z23,1378,66,1494,30.7
3702,902,DRY,Z9,550,121,563,35.7
3703,7395,PLASTIC,Z14,833,81,860,19.7
3704,2767,EWASTE,Z15,865,21,1041,58.4
3705,6184,WET,Z4,1126,23,1202,27.4
3706,2785,DRY,Z10,99,177,205,21.0
3707,6790,WET,Z14,475,106,634,40.1
3708,4257,DRY,Z17,19,53,81,29.0
3709,1176,EWASTE,Z20,1365,135,1502,12.5
3710,4948,WET,Z15,1348,163,1518,59.9
3711,256,WET,Z21,1042,117,1172,30.6
3712,6502,DRY,Z1,1203,117,1246,17.9
3713,1744,PLASTIC,Z22,1113,41,1243,30.1
3714,3223,EWASTE,Z1,183,88,229,37.7
3715,4748,WET,Z16,828,11,840,23.4
3716,2149,DRY,Z6,53,123,170,41.5
3717,63,DRY,Z10,33,92,121,53.3
3718,2573,PLASTIC,Z25,1251,128,1266,47.7
3719,1591,PLASTIC,Z22,736,196,903,45.1
3720,1368,EWASTE,Z22,369,166,538,51.6
3721,5076,DRY,Z9,840,73,948,19.5
3722,3775,WET,Z18,28,128,140,49.6
3723,5373,EWASTE,Z6,643,119,755,28.4
3724,3659,DRY,Z11,62,161,195,18.0
3725,591,EWASTE,Z22,147,35,273,2.9
3726,544,EWASTE,Z7,699,159,722,23.8
3727,5337,EWASTE,Z21,1391,57,1482,6.9
3728,3023,DRY,Z12,527,45,601,36.2
3729,1777,PLASTIC,Z24,841,155,966,13.4
3730,5238,WET,Z25,1403,13,1431,53.3
3731,2723,PLASTIC,Z15,1169,187,1331,39.0
3732,6469,PLASTIC,Z8,1267,170,1433,18.2
3733,7931,EWASTE,Z10,807,42,919,11.1
3734,211,PLASTIC,Z20,21,159,147,55.5
3735,4995,PLASTIC,Z10,407,180,441,15.0
3736,6212,EWASTE,Z3,598,41,708,23.0
3737,5709,PLASTIC,Z18,590,183,721,42.9
3738,5961,PLASTIC,Z7,961,8,1066,9.9
3739,4752,DRY,Z11,594,69,738,9.2
3740,5927,EWASTE,Z2,1237,183,1333,4.8
3741,5105,WET,Z18,1352,65,1407,28.4
3742,4551,WET,Z19,412,32,581,32.2
3743,2739,PLASTIC,Z1,170,77,199,8.8
3744,6066,DRY,Z11,489,172,598,20.0
3745,3794,WET,Z19,1108,148,1217,59.4
3746,1085,DRY,Z11,1335,84,1489,19.6
3747,7260,DRY,Z20,653,142,769,40.2
3748,3367,WET,Z16,425,6,604,31.3
3749,5236,EWASTE,Z21,488,84,621,37.5
3750,1485,WET,Z11,163,186,322,59.7
3751,1899,PLASTIC,Z23,247,22,386,3.4
3752,7619,PLASTIC,Z9,598,23,614,43.9
3753,4813,EWASTE,Z18,100,196,272,24.8
3754,7411,DRY,Z18,1424,120,1577,3.1
3755,1497,DRY,Z10,346,104,372,48.4
3756,5867,WET,Z2,1062,2,1193,28.1
3757,832,EWASTE,Z20,229,78,292,20.6
3758,4275,WET,Z6,583,83,710,42.0
3759,5869,EWASTE,Z16,1259,34,1380,56.8
3760,7978,WET,Z1,606,138,682,22.9
3761,1100,WET,Z24,1044,90,1083,13.2
3762,3446,EWASTE,Z23,188,76,336,50.6
3763,3945,EWASTE,Z17,627,45,759,16.7
3764,1471,WET,Z23,177,86,355,56.0
3765,2969,EWASTE,Z21,985,120,1066,39.7
3766,4433,DRY,Z6,13,37,74,33.2
3767,3227,WET,Z13,669,200,770,59.8
3768,3466,EWASTE,Z3,570,176,678,19.4
3769,5987,PLASTIC,Z5,623,9,696,36.6
3770,3465,PLASTIC,Z22,289,71,438,46.0
3771,315,DRY,Z13,226,49,279,34.0
3772,7027,EWASTE,Z17,1185,30,1201,33.7
3773,6874,WET,Z5,1346,163,1494,36.2
3774,2780,DRY,Z3,1343,101,1467,30.5
3775,1389,PLASTIC,Z22,999,29,1158,33.9
3776,1104,PLASTIC,Z21,271,23,351,50.0
3777,7857,PLASTIC,Z15,50,23,84,5.7
3778,1945,WET,Z14,738,170,837,45.4
3779,949,WET,Z5,1267,75,1364,6.6
3780,5825,WET,Z5,1183,161,1224,8.6
3781,7420,PLASTIC,Z2,647,199,799,4.0
3782,788,EWASTE,Z3,559,181,689,6.0
3783,4969,DRY,Z10,759,138,787,15.1
3784,5400,WET,Z17,775,98,890,5.1
3785,2733,PLASTIC,Z12,755,98,934,58.4
3786,2127,PLASTIC,Z9,1358,184,1510,49.3
3787,764,DRY,Z25,1362,83,1480,10.7
3788,3036,EWASTE,Z4,1037,170,1093,28.0
3789,1819,DRY,Z13,680,170,778,4.2
3790,3473,WET,Z24,1356,164,1371,42.4
3791,708,PLASTIC,Z13,863,11,1001,18.9
3792,157,WET,Z25,1349,82,1455,48.2
3793,342,WET,Z17,720,58,881,12.3
3794,4597,DRY,Z14,479,141,532,52.6
3795,636,PLASTIC,Z10,539,162,686,3.1
3796,663,EWASTE,Z10,406,52,469,15.7
3797,6841,DRY,Z18,1120,65,1218,38.2
3798,6480,EWASTE,Z19,167,93,284,21.4
3799,4525,WET,Z17,1406,20,1586,17.2
3800,3225,PLASTIC,Z16,534,157,578,5.4
3801,1801,DRY,Z1,1273,107,1386,14.8
3802,1655,EWASTE,Z24,415,123,539,25.0
3803,7401,EWASTE,Z6,319,102,458,10.6
3804,5740,DRY,Z1,1243,20,1388,25.0
3805,2951,WET,Z23,42,80,120,11.5
3806,7725,WET,Z8,73,33,230,56.5
3807,2433,PLASTIC,Z5,452,104,488,25.1
3808,6500,PLASTIC,Z11,658,92,763,55.9
3809,5027,PLASTIC,Z23,320,31,438,57.7
3810,838,PLASTIC,Z23,1340,155,1496,46.2
3811,3182,EWASTE,Z10,767,52,800,9.2
3812,3677,WET,Z7,1408,79,1426,33.1
3813,1885,PLASTIC,Z18,1244,178,1287,32.3
3814,4785,EWASTE,Z11,471,173,610,58.0
3815,1241,WET,Z14,504,141,557,59.3
3816,2080,DRY,Z17,613,27,665,19.0
3817,3328,EWASTE,Z4,947,73,1048,16.9
3818,3249,DRY,Z11,590,56,662,38.9
3819,2348,DRY,Z8,688,123,714,11.9
3820,6845,EWASTE,Z3,1241,113,1387,39.0
3821,5509,DRY,Z8,557,179,569,50.5
3822,931,WET,Z24,852,21,1006,56.4
3823,1330,EWASTE,Z21,1163,29,1209,52.8
3824,949,DRY,Z10,1263,154,1415,59.5
3825,1909,WET,Z10,529,126,693,52.8
3826,4695,EWASTE,Z1,1148,49,1265,39.5
3827,1340,PLASTIC,Z4,726,7,858,25.8
3828,1241,EWASTE,Z18,640,53,790,50.7
3829,559,DRY,Z10,349,142,503,57.2
3830,2190,PLASTIC,Z1,1417,27,1556,43.6
3831,1332,DRY,Z18,697,127,728,40.8
3832,20,WET,Z19,55,59,144,12.0
